,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.127841928658878,0,0.231833448211055,0.0435830260113159,0.0206267010564786,0,0,0,0,0,0,0,0,0,0,0,0.354062639973958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120023082576759,0,0.0629770011810166,0,0,0,0,0.110537630240876,0.0557676713794163,0,0
X601318.CH.EQUITY,0,0,0,0.0669070281770964,0,0,0,0,0.128060295804219,0,0,0.0835974776209024,0.109737439950843,0,0,0,0,0,0.110383858645378,0,0.233036229402613,0,0.0521917730914225,0,0,0,0,0,0.0370829278496359,0,0.102723833572264,0,0,0,0,0.0197671098988746,0,0,0,0,0,0,0,0,0.0722709534544473,0,0,0,0,0,0.107804001418364,0
X601939.CH.EQUITY,0.0400135068045872,0,0,0,0.345839481703652,0,0,0,0,0,0,0.214653853218151,0,0.00258702257656776,0,0,0,0.107511591031861,0,0.0822492189509203,0,0,-0.0699054527557731,0.21848133894458,0.247612643041006,-0.0602511920480172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467810514507699,0.00951871706843327
X600036.CH.EQUITY,0,0.159501334494404,0,0,0,0.0480746286924705,0.0986331730866288,0.101067070685565,0,0,0,0,0.161205856133311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35581799281614,0.0450814143634801,0.0618090131847423,0,0,0,0,0,0,0,0,0,0.0416809306422354,0,0.0684723830681549,0,0,0,0,0,0,0,0,0,0.0511978845555217,0
X601288.CH.EQUITY,0.0728427267016103,0.152642887723613,0.159488001442836,0,0,0.116797321484023,0,0.342443543662869,0,0,0,0.0213799313028434,0,-0.0862699352605333,0,0,0,0,0,0,0,0,0,0,0,0.000384349876472282,0,0,0,0.033021244732256,0,0,0,0,0,0,-0.0119402917943355,0,0,0,0,0,0,0,0.174288028936156,0,0,0.13929235317018,0,0,-0.0741794220956814,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0627935443006341,0,0,0,0,0,-0.0210323393547393,0.224353974884238,0,0,0,0,0,0.132360485164742,0,0,-0.0231474193540652,-0.0731565080064155,0,0,0,0,0.0814838963193358,0,0,0.657761600682952,0,0,0,0,0,-0.0404658683432631,0.213216478620244,0,0,0,0,0,0,0,0,0.084924285503161,-0.0931442461711782
X1299.HK.EQUITY,0,0,-0.111558378014391,0,-0.0425341699022515,0,0,3.46944695195361e-18,0,0.214634743205003,0,0,0,0,0,0.0888832236012597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014270434691106,4.33680868994202e-19,0,0.0850353545864208,0,0.286102245639139,0.22135157351015,0.158607671335303,3.46944695195361e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0200873415975068,0.0945605803721123,0.216613884946999,0.107242189202431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305283368812509,0,0,0,0,0.021517992964651,0,0.229884314584834,0.0933270864819082,0,0,0,0.16205630614734,-0.12961034645957,0,0,0,0,0,0,0,0.0748220940767954,0,0,0,0,0.0147336989713983,0,0,0,0,0,0,-5.42101086242752e-20
X5.HK.EQUITY,0,0,0,0,0,0.114530240897193,0,0.0808551531945431,0,0,-0.0402500551653068,0,0,0,0,0,0,0,0,0,0.0909212216949664,0.127464654665527,0,0,0,0.19702258076167,0,0,0.0151549541693682,0,0,0,0,0,0,0.0277508130261586,0,0,0.322824827021265,-0.0501081273126802,0,0,0,0.134268561058304,0,0,0,0.0885838415628002,0,0,0,0
X388.HK.EQUITY,0,0,-0.108824329674765,-0.0384403477573222,0,-0.187024830882297,0.177639903229634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530978457834623,0,0,0.0796178337783947,-0.0034395143308357,0,0,0,0,0.134147702411597,0,0,0,0,0,0,0,0.150933168680914,0,0,0,0,0,0.0761917405491415,0,0,0,0,0,-0.0258175935711052
