,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.222845641226252,0,0,0,0,0.372392580112022,0,0,0,0,0,0.0285542955763578,0,0,0,0,0,0,0,0,0,0,0,0.254595931950051,0,0,0,0.0173293495662914,0.0257012224565728,0,0,0.0729632911862517,0,0.0608208176360632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898775787394633,0,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.334760092243193,0.0400437351508111,0,0,0,0,0,0.262048003760724,0.273144590378911,0,0,0,0,0,0,0.208547383578609,0.0036465824414909,0,-0.00411818184698768,0,0,0,0,0,0,0,0.141249943419857,0.229549309728394,0,-0.0422504612012492,0,0,0,0.0791572009863463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.175535874559534,0.0352392444365817,0,0.0706353713164171,-0.145961876552273,0,-0.107162321856065,0.181659678489075,0,0,0.193413564117992,0,0,0,0.159541222439615,0,0,0,0,0,0,0.373554665301375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620756400388625,0,0,0,0,0,0,0,0,0,0.0263343533013741,0
X601288.CH.EQUITY,0,0,0.102013217329643,0,0,0,-2.16840434497101e-19,0.45972684240305,0,-0.0600449135854128,0,0.0706078504052475,0,0,0,0,0,0,0,0,0,0,0.143210180746327,0,0,0.060825141673068,0,0.125266507531086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229197477285429,0,0,0.0124554960989874,0,0
X1299.HK.EQUITY,0,0,-0.0584621343088598,0,0,0,0,-0.00181810531214185,0,0.16025519051719,0,-0.0944955631200256,-0.0756000168613069,0,0,0,0,0,0,0,0,0,0.161129732427656,0,0,0,0,0,0,0,0,0,0,0.123706632338068,0,0.0531845746926727,0,0,0.227603259777545,0,0,-3.46944695195361e-18,0.251390065611872,0,0,0,0,0.0842813824062948,0.183663894028282,0,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525064170755869,0,0,0,-0.00802249236140589,0,0,0,0,0,0,0,0.286950813273175,0.135139940431266,0,0.0434984986379041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041829042267892,0,0,0,0,0,0,0,0,0,0,-0.0982304509449093,0.00135866491836126,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0209267308428228,0.0846675976726271,0,0,0,0,0,0,0,0.163240301009326,0,0,0,0,0,0,0,0,0,0,0,0.0815565600922664,0,0.100919891975332,0,0,0,0,0,0,0,0,0.105617276780006,0,0.0850737543620026,0,0,0,0,0.376688366875166,0,0,0,0,0,0.0849516176753819,0,0,0,-0.0571640394428667,0
X388.HK.EQUITY,0,0,-1.0842021724855e-19,-0.322429238627114,0,0.239279246522375,0,0,0,0,0,0,0,0,0,0,0,0.157111870744808,0.207389205287967,0,0,0,0,0,0,-0.00731180323172191,0,0,0,0,0,0,0,-0.0963241039681493,0,0,0,0,0,0.182664402122123,0,0,0,0,0,0,0,0.150435934217919,0.0401549848540148,0,-0.0670521394213563,0
