,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.120475150655148,0,0,0,0,0,-0.0896587853840421,0,0,0,0,0,0,0,0,0,0,-0.0583361079547663,0,0,0.548910236747405,-0.167926668655102,0,0,0,0,0.372191268214592,0,0,0,-0.102114316045656,0,0,0,0,0,0,0,0,0,0.078352874761623,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0214859981195872,-0.0222639644749476,0,0,0,0,0,0.156956117207222,0,0,0,0.418223924763218,0,0,0,0,0,0,0.031626461292699,0,0,0,0.0323076950108066,0,0,0,0.203997001193684,0,0.0508556878974548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166506702043822,0
X601939.CH.EQUITY,0,0,0,0.771502484791674,0,0,-1.35525271560688e-20,0,0,0,0.101124026460908,0,0,0,0,0.111057542995107,0,0,0,0,0,0,0,0,0.0101038498655177,0,0,0.0663335373981269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057116156794004
X601288.CH.EQUITY,0,0,0.878655769570159,0,-0.0153788786633959,0,0,-0.03409582269995,0,0,0,0,0,0,0,0,0.0167074235610209,0,0,0,0.00506299605116935,0,0,0.218019286179006,0,0.0583811395992296,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970371868321607,0,0,-0.149328332230681,0,0,0,0.049193505647119,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.00721788355330474,0,0,0,0,0,0,-0.101418910206817,0.268648274194269,0,0.276117895812307,0,0,0,0,0,0,0.302863398029072,0,0,0,0,0,0,0,0,-0.0839266439245569,0,0,0.0206979732126133,0,0,0,0.264186368816587,0,0,0,0,0,0,0,0,0,0,0.109309760766818,0,0,0,0,0.0416591427576685,0
X600036.CH.EQUITY,0,0,0,0.353492589585849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174818145184463,0,0,0,0,0,0,0,0.188642396376124,0,0.028227302498389,0,0,0,0,0,0,0,0,0.0624988897235439,0,0,0,0,0,0,0,0.0692670744860427,0,0,0,0,0.0131838136092226,-0.00927104563155041,0
X601988.CH.EQUITY,0,0,0,0.0691365901152999,2.16840434497101e-19,0,0,0,-0.0269592186108271,-0.0729287406907104,0,0,0,0,0,0,0,0,0,0,0.00120784147155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131485804423146,-0.0624482406289147,0,0.989433518687845,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.169464634319161,0,0,0,0.0605844855442135,0,0,0,0,0,0,0,0,0,0,0,0,0.315316292363093,-0.0473061959796026,0,0,0,0,0.0348947529881342,-0.0682001975870632,0,0,0,0,0,0,0.0407464160220812,0.0721085340608637,0,0,0,0,0.182542275112175,0.0430086860802452,0,0,8.67361737988404e-19,0.150294109979871,0,0,0,-0.0960379950179602
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155229674675615,0,0,0,-0.20553505602354,0,0,0,0,-0.204268041326551,0,0,0,0,0,0,0,0,0.0584042496332896,0.433320816744802,0,-0.152079206542453,0,0,0,0,0,0.0662661111967572,0,0,0,0.352299605362456,0,0,0.183794292639081,0.360911658395402,0,0,0,0,0.327909544082663,-4.33680868994202e-19,0.0361193160987112
X388.HK.EQUITY,-0.0250641803544428,0,0,0,0.156666610756933,0,0,0,0,0,0,0,0,0,0,0,0.102108158731303,0,0,0,0.264802631726311,0,0.236067836329127,0,0.196360779847635,0,0,-0.0847774789216206,0,0,0,-0.115173554686173,0,0,0,0,0.143485011385432,0,0,0,0,-0.03494242228948,0.0507745430813356,-0.216838990397049,0,0,0,0,0,0,0.340849513270574,0.0292802427666401
X601658.CH.Equity,0,0,0.235905892231974,0.135104164184798,0,0,0,0.0433000077825412,0,-0.0345512930951364,0,0,0,0,0,-1.73472347597681e-18,0,0.0621286393021667,0,0.0347300131673593,0,0,0,0,0,0,0.131307143181758,0.0140197381817212,0,0,0,0,0,0,0,0,0,0,0,0.123269359385821,-0.080889060220398,0,0,0,0,0,0.0708804659116207,0,0,0.05618292352326,0,0
