,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.125360481885553,0,0,0,0,0,0,-0.0807672842631044,0,0,0,0,0,0,0,0,0,0,-0.14131287216962,0.072052887530083,0,0.561713047192965,-0.179350734029559,0.51665286454969,0,0,0,-0.0887283998380263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104950412748674,0
X601318.CH.EQUITY,0,0,0,0,0,0.325918904290651,0,0,0,-0.0623034273342937,0,-1.38777878078145e-17,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845269043789285,0.0965569990037346,0,0,0,0,0.221131723486317,0,0,0,0,0,0,0,0,0,0,0,0,0.056708036844546,0,0.0569379616973694,0
X601939.CH.EQUITY,0,0.0818938414867691,0,0.802214351954217,0,0,0.0015493147955886,0,0,0.0438359626414647,0,0,-0.010334222184931,0.0144707455514402,0,0,0,0.0800881659296684,0,0,0,0,0,0,0,0,0.0256967002905485,0,0,0,0,0,0,0,0,0,0,0.0686887427866364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.920850915128029,0,-0.0675433930713902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932774960724472,0,0,-0.0412297748542997,0,0,0,0,0.069465764230989,0,0,0,0,0,0,0,0,0.0428816800031003,0,0,0,-0.048836722093217,-0.090658462270412,0,0,0,0,0,0,0,0,0,0,-0.0160421927246504
X601628.CH.EQUITY,0.0122369065468674,0,0,0,0,0,0,0,0,0.260189780659269,0,0.154845109147911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365257489422404,0,0,0,0,0,0,0,0,0,0,0.568566857359133,0,0,0,0,0,0,0,7.22408276745515e-05,0,0.301499356696163,0,0,0.0829625453431907,0
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0
X601988.CH.EQUITY,0,0,0,0.0791608008187537,-0.0286974027751028,0,0,0,-0.0381972883470876,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0462957311824262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845277540328777,-0.120304548349769,0,0.991411982758267,0,0.0170467789786605,0
X1299.HK.EQUITY,0,0,0,0,0.0179339593859604,0.0632682495616421,0,0,0.0765671388894764,0.185963872933777,0,0,0,0,0,0,0,0,0,0,0,0.305796663891547,0,-0.0611715831256296,0,-0.0785012500816661,0,0,0,0,0,0,0,0.206542986082827,0,0,0.0311467348746267,0,0.109614632535843,0,0,0,0.14737054380102,0.0283205348930087,0,-0.0132261063711834,0,0.14419373496523,0,0,0.0117956083857216,-0.0959297507339559
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176615899084227,-0.0912721133762473,0,0,0,0,0,0,0,0.166064113106281,0,0.443532489683832,0,0,0,0,0,0,0,0,-0.232073244133373,0.114729848848691,3.46944695195361e-18,0,0,0,0,0.158548549179332,0,0,-0.189183522862705,0,0.0287497128853939,0,0
X388.HK.EQUITY,0,0,0,0,0.223635533437948,0,0,0,0.0930299377095116,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0788576953367032,0,0,0.0606457822762241,0.26339506501043,0,0,0.156928091145406,0,-0.0439036976627858,0,0,0,0,0,0,0.204421618311656,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.204286977483483,0.254063460850601,0.00072160566354567
