,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.235769043451601,0,0,0.0873017603744132,0,0.24126882122399,0,0,0,0,1.38777878078145e-17,0.128012494828718,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0383293160192593,0,0,0,0,0.0942225022565452,0,0,0,0,0,0.0226220578809983,0,0,0,0,0,0,0.10720740135957,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.143101584604425,0,0,0,0,0,0,0,0.176315010203305,0,0,0,0,0,0,0,0.347440720587851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124943349553711,0,0,0,0.0338356137680797,-8.67361737988404e-19,0,0,0,0,0,0.107726882193636,0,0,0,0,0,0.0698498658123623,0,0,0,0,0
X601939.CH.EQUITY,0.0607661271580487,0,0,0.268665246249269,0,0.050334705663644,0,0,0,0,0,0,0,0.422955214287341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437612212463466,0,0.0660265494095645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.299804493940454,0,0.10230507682442,0,0,0.352278489299287,0,0,0,0,0,0,0,0,0.0250604665425944,0,0,0,0,0,0,0.00568108422277046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462338991632876,0,0,0,0.0596809738684321,0,0,0,0.106429179691455,0.00772744982153874,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0453272551860073,0,0,0,0,0,0,0,0,0,0.0775701346650736,0.0443588900624901,0,0,0.686289549141016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.223816224404707,3.46944695195361e-18,0.0103224201377581,0,0,0,0,0,0,0,0,0.195673870776655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168233523218582,0,0,0,0,0,0.0548318417200583,0,0,0,0,0,0,0,0,0.286690755297317,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.409744093959335,0,0,0,0,0.195852022605911,0,0,0,0,0,0,0,0,0,0,0,0.00232238899481239,0.0153258113010975,0,0.106723170762228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113980253401182,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378700025241057,0,0,0.170820068351676,0.0133276084072003,0.0714922108915967,0,-2.77555756156289e-17,0,0,0,0,0,0,0.272654064174667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0624074554711118,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0260098364694651,0,0,0,0.133755362692448,0,0,0,0,0.22964246922419,0.0886051403245477,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0,0,0,0,0.17868611072162,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117314872308813,0,0,0,0,0,0.357831654004551,0,0,-0.170327301791299,0,0,0,0,0,0,0,0,0,0,0,-0.116499612244775,0,0,0.0528014243253385,0,0,0,0,0,0,0,0,0,0.278787183305951,-0.722457345032444,0,0,-0.301554428762642,0.948277298312737,0.389597354888697,0,-0.234728056068032,-0.0499708118000783,0,0,0,-0.437315237773237
