,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0753289388732301,0,0.658633314199257,0,0,0,0,-0.022075529850335,0,0,0,0,0,0,0.00149763105666443,0,0.11751735667906,0,-0.00107650976848109,0,0.0141783321276739,0.0220486917109749,0,0,0,0,0,0.0513119697283743,-0.0168881790874463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0237629444893334,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.00168098335173691,-0.0146627299756223,0,0,0,0.18215783853889,0,0,0,0,0,0.344078931065631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182533221986111,0,0,0.0897776062112603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140431722156495,-0.00518041710060656
X601939.CH.EQUITY,0,0,0,0,0.322423034527069,0,0.000419668873557105,0,0,0.11357331079369,0.181333823205465,0,0,0.0710203435197448,-0.0445432271576928,0.184371108133967,0,0,0.0700254516796065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153868370758235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531742828158398
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0186970576654148,0,0,0.252983369864324,0,0,0,0,0.165639747669315,0,0,0,0.23247096466368,0,0,0,0,0,0,0,0,0,0.0247749690517991,0,0,0,0.192822456642684,0,-3.46944695195361e-18,0,0,0,0,0,0.0862783056617275,0,0,0.104486263667103,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.3963792509481,0.103649248140981,0,0,0,0,0,-0.0198271778723695,0,0,0,0,0,0.0581005126404128,0,0,0.0908556952403821,0,-2.77555756156289e-17,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.110605876846473,0,0,0,-0.0244634240373216,0,0,0,0,0,0,0,0,0.0265841207094112,0,0,0,0,0,0,0,0.283427897350118,-0.0517002976673309,0,-0.0568882710875053,0
X600036.CH.EQUITY,0.0113750252049153,0.205203740409628,0,0,0,0,0,0,0,0,0,0,0,0.276444831324621,0,0,0,0,0.100034674942646,0,0,0,0,0,0.00780887779885845,0.24871757671167,0,0.0873975753656615,0,0.0733102979224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.205068739019985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712179835596884,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0423164595776193,0,0,-0.144643081014407,0,0,0,0,0,0,0,0,-0.0333984951322282,0,0.015671747666004,-0.0371911029589359,0.946940400657864,0,-0.0695844294840326,0,0,0
X1299.HK.EQUITY,0,0,-0.129357260746214,0,0,0,0,0,0,0.255869090146512,0,0,0,0,0,0,0,0,0,0,-0.131958364630184,0,0,0,0.187923884066086,0,0.292672773606355,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0370992232482469,0,0.0184118864680528,0,0,0.0616574117572427,0.11701310246142,0,0.121511790983311,0,0,0.0604575350498477,0,0.022645801387779,0,0,-0.0764067702336328,-0.0290866901737594
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.229907067837061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543454357703735,0,0,0.356203457860913,0.136999473910395,0,0,0,0,0,0,0.06776509266028,0,0,0,0,0.167092845503494,0,0.341270148946454,0,0,0,0,-0.0660085824299299,0,0,0,0
X388.HK.EQUITY,0,0.0664465025913884,0,0.0963349308245428,0,0,0,0.0386156856085573,0,0,0,0,0.0174726256640291,0,0,0,0,0,0,0,0.0505004854639446,0.0687072550385894,0,0,0,0,0,0,0,0,0.15807542541461,0,0,0,0,0,0.0886028379146194,0.142307472474265,0.18551162106358,0,-0.191450086880374,0,0,0,0,0,0.308423371746367,0,0,0,0,0,0.0263362368470581,0
