,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313802657204035,0,0.000447735855873734,0,0,0.354271882220687,0,0,0,0,0,0,0,0.0209568894575599,0,0,0,0,0,0,0,0,0.173987492411062,0,0.0226171861295326,0,0,0,0,0,0,0,0,0,0,0.105798107045834,0,0,0,0,0,0,0,0,0,0,0,-0.0308015755967176,0,0,0,0
X601318.CH.EQUITY,0,0,0.219811904035103,0,0,0,0,0,0.184861203779699,0,0,0,0.0399093620237741,0,0.081276831612609,0,0,0.0329637196449917,0,0,0.164005320389567,0,0,0,0,0,0,0,0,0,0.0564365245431153,0,0,0,0,0,0,0.0779569993793754,0,0,0,0,-0.0129248231432972,0,0,0,0,0.0188642808055959,0,0,0,-0.0337004044516206,1.73472347597681e-18,-0.128595481801847
X601939.CH.EQUITY,0.414120828344087,0.294299995259172,0,0,0,0,0,0.422388830861079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958556223449703,0,0,0,0,0,0,0.107025350484718,0,0,0,0,0,0,0,0,0,0,-0.0292099357857874,0,0,0,0,0,0,0,0,0,0,0.148847664009308,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00234983675637854,0,0.526744791282224,0,0,-0.0759547194152772,0.0569669366315695,0,0,0,0,0,0,0,0,0,0,0.0639402363411194,0,0.160809782729582,0,0,0,0.1022673092792,0,0,0,0.0446751836270391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040183964069613,0,0.0180901092152608,0.0101857073683675,0,0,0
X600036.CH.EQUITY,0,0.0574878749780432,0,0,0,0,0.120134683100504,0,0,0,0,-0.0658022074373426,0.0653294703775721,0,0,0.171118737034932,0,0.244176137401588,0,0,0,0,0,0.212812646031482,0,0.112770070388568,0.0497283118379381,0,0.0925081432530382,0,0,0,0,0,0,0,0,0,0,0,0.0488185910911296,0,0,0,0,0,0,-0.0995101204747495,0,0,-0.181424946532555,0,0.0261827258749673,0
X601628.CH.EQUITY,0.100498316453593,0,0,0,-0.0562852704700561,0,0,0,0,0,0,0,-0.0463896612889265,0,0,-0.24084723224368,0,0,0,0,0,0.0806794923783908,0,0.0873867887581623,0,0,0,0,0,0,0,0,0,0.168841320913439,0.537566674959627,0,0,0,0,0,0,0,0,0.0979489527877787,0,0,0,0,0.0260879523778298,0.0193080032213469,0,-0.0746899290308725,0.141394315733913,0
X1299.HK.EQUITY,0,0,-0.0423311696956035,0,0,0,0,-0.0337443455533867,0,0,0.0930829707575417,-0.0214974950366187,0,0,0,0,0,0,0,0,0,0,0.128185863231281,0,0,0,0,0,0,0,0,0,0.029423354176135,0,0,0,0,0.0600799003047155,0,0.128905945753438,0.11503100120546,0.139677951938156,0.153387522858721,0,0,0,0,0,0,0.284070888400377,0,0,0,0.0253212756463192
X601988.CH.EQUITY,0.171889798901659,0,0.0906633175451885,0.378689430523175,0,0,0,0,0,0,0,0,0.24435254210482,0,0,0,0.0704876495142348,0,0,0,0,0,0.0325050649883039,0,0,0,8.67361737988404e-19,0,0,0,0.118992926249187,0,0,0,0,0,0.0170948359110521,0,0,0,0,0,0.0181094032554886,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.12460598252915,0,0,0,0,0,0,0,0,0,0,0,-0.0884544894498377,0,0,0,0,0,0,0.238585527422841,0,0.186828539439587,0,0,0.142666996236788,0,0,0,0,0,0,0.0545145591417633,0,0,0,0,0,-0.0669938300146228,0.0530301306604349,0.197488527362165,-6.93889390390723e-18,0.270981858237483,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.124451567509391,0.058769083379502,-0.015192827624157,0,0,0,0.0121921009068721,0.0591439546229354,0.144205349366456,0,0,0.114758545738303,0,0,0,0,0,0,0,0,0,0,0.0878617046911541,0,0.42329264897572,0,0,0,0,0,0.028038253803361,0,0,0,0,0.0345305591414077,0,0,0,0,0,1.73472347597681e-18,0,0,-0.105321272365278,0,0,0,-0.0974045110279324,0
