,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.178997887514856,0.0768592276690994,0,0,0.38418740427629,0,0,0,0.0317519080066466,0,0,0.0304217981864066,0,0,0,0,0,0,0,0,0,0.207861392058342,0,0,0,0.0603755844114779,0,0,0,0.103742688680614,0.0404303937440956,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843907377294488,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.12840518295539,0,0.00415041639601283,0,0,0.168938302727497,0,0,0,0.295779307861519,0,0.0465282482414658,0,0.0204758398261662,0,0,0.0933747118885869,0,0.071344923082763,0,0,0,0,0,0.00464372683892691,0.132467081420391,0,0,0.0249523916918845,0,0,0,0,0.0151256888315166,0,0,0,0.0836945960157363,0,0,-0.12071954627317,0,0.176187769564207,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0551940427629874,0,0,0,0.138982636259947,0,0,0,0,0,0,0.0469730381106304,0,0,0.0618516354668299,0,0,0,0,0,0,0,0,0.0218623076955398,0.442807892734056,0,0.128200207809834,0,0,0,0,0,0,0,0,0,0,-0.131432208975016,0,0,0,-0.0228263911474056,0,0,0,0,0,-4.33680868994202e-19,0,-0.0580579056594939,0,0,-0.061508618495867
X601939.CH.EQUITY,0.497221612208645,0.122030275676611,0,0,0,0,0,0,0.0883086711093357,0,0.21432157807485,0,0,0,0,0,0,0.192993157090946,0,0,0,0,0,0,0,0,0,0.0862931583100239,0,0,0,0,0,0,0,0,0,0,0.118477476960543,0,-0.101569236821503,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.170985096369533,0,0,0,0.452104432014395,0,0,0,0,0,0,0,0,0.00454847260015053,0,0.0150179730053946,0,0,0,0,0,0.0759894464135143,0,0,0.07359238229597,0,0,0,0,0.0804259078897498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214150777152368,0.0351054043281673
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0834584050954264,0.0167903135049982,0.293095425868193,0,0,0,0,0.0549391035701788,0,0,0,0,-0.0558368412550331,0.0238296923646985,0,0,0,0,0,0,0,0,0.156915230978174,0,0,0.000719707081876141,0,0,0,0,0,0,0.242449884871518,0.205107038095633,0,0,0,0,0,0,0.1501445519229,0,0,0,0,0,0.180268545214615
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.435731734968801,0,0,0,0,0,0,0.0442606338248267,-0.0428318741451392,0,0,0,0,0.2369617959858,0,0,0,0,0,0,0.05080257698799,0,0,0,0,0,0,0,-0.14348353771096,0.0305001366077408,0,0,0,0,0,0,0.0880706557418841,0,0,-0.0244058179965559,0,0.1472100973706,0,0,0,0,0,0,-0.0734209488319413,0
X5.HK.EQUITY,0,0.243712823378391,0,0.0863414187789865,0,0,0,0,0,-0.0724041643467643,0.0382985090018933,0.0339864685658199,0,0,0,0,0,0,0,0,0,0,0,0.328082025804876,0,0,0.0981241481719885,0,0,0,0,0,0,0,0,0,0,0,0.190049592049068,0,0,0,0,0,0,0,0.0993485819571747,0,0,0,0,0,1.73472347597681e-18,0
X388.HK.EQUITY,0,0,0,-0.111270479473538,0,0,0,0,-0.0473152381766489,0,0,0,0,1.73472347597681e-18,-0.0274390167388949,0,0.473976876717706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153741204379773,0,0,-0.205259288282952,0,0.0315787048544498,0,0,0,0,0.145347558379979,0,0.0787141986176892,0,0.133814526833503,0,0,0,0,-0.474986776409182,0,0
X601166.CH.EQUITY,0,0,0,0.0677775657770903,0,0,0,0,0,-0.101427338859602,0,0,0.45955440688303,0,0,0,0,0,0,0,-0.11382291433354,0,0,0,0,0,0,0.157502837889036,-0.0120573275077567,0,0.0900622600654719,0.191078934224277,0,0,0,0,-0.116622028841701,0,0,0,0,0,0,0,0,0,0.0465222611390413,0,0,0,-0.00625474699156341,0,-0.0541756638866881,0
X601658.CH.Equity,0.00991497523305859,0,0,0,0,-3.46944695195361e-18,0.0223738633871129,0.525535303738896,0.0144985225702452,0,0,0,0,0,0.393069069348622,0,0,0,0,-0.0996003845721875,0,0,0,0,0,0,-0.0588341711148302,0,-0.266425078288928,0,0,0,0,0,0,-0.0310999786257146,0,0,0,0,0.172511028015496,-0.0322497669852331,0,0,0,0,0,0,0,0,0.203692060888795,0,0,0
X000001.CH.EQUITY,0,0.169279049135197,0.0810635976566884,0,0,0,0,0,0,0,0.215609817860907,0,0,0,0,0,0.0808634121527116,0,0,0.102002095636404,0,0,0.203279596210442,0,0,0,0,0,0,-0.0995109812270213,0,0,0,-0.0541331493083689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1411557031013,0,0,-0.101466735652993
X600030.CH.EQUITY,0,0.057873315557544,0,0,0,0,0,0,0,0,0,0,0,0,0.137763496983435,0,0.128093634751138,0,0,0.206058840941006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202975768980442,0,0,0.00461417477057311,0,0,0,0.120797883112163,0,0,0.0138340246792724,0.247558620198016,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.216068874867603,0,0.115719388875281,0,0.215592147436338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112475650706407,0,0,0.0716777643538661,0,-0.13790627480764,0,0,0,0,0.263347265825729,0,0,0,-0.0846650466773172,0,0.288793858357653,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0115969270769268,0,0,0.00568625552203609,0,0,0,0,0,0.0774545339470802,0,0,0,0,0.0889805389595553,0,0,0,0,0,0.0903369685675108,0,0.221055948839599,0,0,0,0,0,0.145679108935834,0.399493143672815,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0691907877367707,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0505334117682007,0,0,0.0475893460039784,0.351336106920669,0,0,0,0,0,0,0,0.11777948207325,0,-0.0945255251249515,0,0,0,0,0.360666486049737,0,0,0,-0.0676053258691386,0,0,0,0.00822822048361736,0,0,0,0,0,0,0,0,0,0,-0.0395273423875144,0,0.0600927610432183,0,0,0.0201423852406822,0
