,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.525088524180252,0,0,0,0.143674763229019,0,0,0.065716980336309,0.0214068020561198,0,0,0,0.171062437491661,0,0.0317490721395293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233681197365457,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.136717854235621,0.261810005399989,0,0,0.0340758105788578,0,0,0,0,0.308416376979123,0,0.0887535238211244,0,0.0629411133416458,0,0,0,0,0.0431798994458245,0,0,0,0,0,-0.0479049469538307,0,0,0,0,0,0,0,0.0673231211864362,0,0,0,0,0.00439115441090591,0,0,0,0,0,0,0.00262769859848753,0
X601939.CH.EQUITY,0.244904729748964,0,0,0.384473439006923,0.0933435743636837,0.0724938844503693,0,0,0,0,0,0,0,0,-0.0233028341020103,0,0,0,0,0,0,0,0.0320612203845315,0,0,0,0,0.258666268963733,0,0,0,-0.0491204238944594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684853471205277
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.197000028156313,0.0327654071548301,0,0.674133852866322,0,0,0,-0.0171750958936107,0,0,0,0,-0.109432939130968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13786408695997,0,0,0,0,0,0,0,0,0,0,0,0.0253972731900723,0,0,0,0,0,-0.17256734823751
X5.HK.EQUITY,0,0.0316582760095911,0,0,0,0.183243045415841,0,0.28803624976115,0,0.0979829854804583,0,0,0,0,0,0,0,0,0.0327345406997841,-0.0655231768901302,0,0,0,0,0,0.0153212792730435,0,0,-0.1463153570367,0,0,0,0,0,0,0,0,0.149510096091323,0,0.276461810764927,0,0,0,0,0,0,0,-0.12476628559712,0.0867812681631519,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.328754832619278,0,0,0,0.146222738885871,0,0,0,0,0,0,0.0754265458471171,0,0.0746319353386742,0,-0.023592117783523,0,0,0,0,0.141321215733929,0,0,0,0,0,0,-0.211232171687258,1.38777878078145e-17,0,0,0,0,0,0,0,0.0702339481242232,0,0,0,0,0,0,0,-0.0260008532488676,0.0590675213509646,-0.0889008985640471,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0568602746398064,0,0,-0.0501455991346931,-0.0265476108632753,0,0.0845693423586614,-0.111411588280709,0,0,0,0,0,0.473763030383129,-0.00155957436240766,0,0.112181452285142,0,0,0.125429632232093,0,0,0,0,0,0.0562392949441209,0,0,0,0,0,0,0.251517588223343,0,0,0,0,0.10922296365378,0,0,0,-0.0366896304460928
X1299.HK.EQUITY,0,0,0,0,0.0822400199956434,0,0,0,0,0,0,0,0,0,0,0,0,0.178225039456468,0,0,0,0,0,0,0,0.0133531729066862,0,0,0.00684736011550868,0,0.0237714395816704,0,0.0785436951881885,0,0,0,0,0.41928501958497,0,0,0,0,0,0,0,0.0607327074480314,0,0,0,0,0,0,0.169407267590834
X601628.CH.EQUITY,0,0,0,0.000666064946224041,-0.0304678422352648,0,0.00790523934520043,0,0,0,0,0.136148812850358,0,0,-0.0349758398794217,0,0.319396591016496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620297110086296,0,0.197390557960289,0,0,0,0,0.239924696695824,0,0.0885630299973501,0.0762947006572384,0,0,0,0,0,0,0,-0.00318876014511397
X601328.CH.EQUITY,0.0734410021629399,0,0.410951448456251,0,0,0,0,0,0,0,0,0,0.428748365546915,0,0,0,0,-1.0842021724855e-19,0,0,0,0.182992350827171,0,0,0,0,0,0,0,0,-0.00877377768792623,0,0,0,0,0,0,0,0,0,-0.0712625239412309,0,0,0.204601841753292,0,3.46944695195361e-18,0,0,0.0215349191214799,0,0,0,-0.00794366704535134
X601166.CH.EQUITY,0.0621331155809341,0,0,0.179844060174061,0,0,0,0,0,-2.16840434497101e-19,0,0,0.385433006623349,0,0,0.040249670171727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118252632105444,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0173119575625255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361627746585025,0,0,0,0,0,0,0,0,0,0,0,0.0429251586776752,0.0529578646824834,0,0,0,0,0,0.255377212879825,0,0,0,0,0.188374353777882,0.097770312935376,0,0,0,-0.298156708384658
X600000.CH.EQUITY,0,0,0.0797540051137968,0,0,0,0,0,0,0,0.809528760312598,0,0,0,0,0,0,0,0,0,0.0604733964062764,0,0,0,0,0,0.0704769728468157,0,0.0375852398603594,0,0,0,0,0,0,0,0,0,-0.0430226197464695,0.0340187594411915,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347338450381632,0,0,0,0,0,0,0,0,-0.0925671569364313,0,0.137680543147395,0,0,0.218314796613334,0.231003317064874,0,0.0804105638803004,0,0,0,0.644251709023672,0,0,0.053003407241875,0,0,0,0,0,0,0,-0.0671217470063852,0,-0.0843037773435374,-0.0303394203924661,0
X11.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0.189330943191967,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0610827483278721,0,0,0,0,0.168195686064778,0.0330707841861147,0,0,0,0,0,0.554594975888035,0,0,0,0,0,0,0,0.0344563127150278,0,0,0.166750130198452,0,0,0.157107140691062,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0148956154680091,0.00556997104262577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404276773620874,0,0.0710491287819254,0,0,0,8.67361737988404e-19,0.66239201211786,0.189370441406341,0.037780913020298,-0.0178703377808567,0.0473386246869044,0,-0.0426071334136625,0,0,0,8.67361737988404e-19,0.0424597967101727,0,0,0,0,1.38777878078145e-17,-0.0775003263902698,0,0
X601601.CH.EQUITY,0.0447039650825022,0.0985875408436929,0,0,0,0,0.0590909061130656,0,0.167883551266414,0,0.0911557670601947,0,0.0041858588198494,0,0.0496695663347937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286635846411322,0,0,0,0,0,0,0,0,0,0,0,0,0.0107488707174978,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.166391523593451,0,0.279843338735193,0,0.0930726383571112,0,0.24383699149704,0,0,0,0,0,0,0,0.0913180254721733,0,0,0,0,0,0.024401766544095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.491152925214117,0,-0.082996235532444,0.19483293348695,-0.465295163760164,0,0,0,0,0,-0.0874096622916585,-0.00141450928950728,0,0,0,0,0.572368000422361,0,0,0,0,0,0,0,0.16810952693258,0,0,-0.113461978059072,0,0,-0.239796635306511,0,0,0,0,0,0,0,0,0.0345995853295875,0,0,0,-0.145598227251376,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.392358250681331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233127842770884,0,0,0,0.183842433360539,0,0,0,0.332821258564078,-3.46944695195361e-18,0.194752064682332,0,0,-0.137644728853241,0.40313724956364,0,-0.0247305260389565,-0.0800412462279105,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.169192217214605,0,0,0,0,0,0,0.497462442796843,0,0.011882934539313,0,-0.122111078424882,0,0,0,0,0,0,0,0,0,0.0858790233132069,0,0,0,0,0,0,0,0,0,0,0.0913416865233631,-0.0622143825764008
X600016.CH.EQUITY,0,0,0.0300557499491134,0,0,0,0,0,0,0.118817267432638,0,0,0.1659269856736,0,0,0,0.0795117712727856,0,0,0,0,0,0,0,0.0759015577053875,0,0,0.00249760342381343,0,0,0,0,0.0123145441465333,0,0,0,0,0,0,0.163074499106355,0,0,0,0.321019544756349,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.180150444133097,0,0.0234746201032587,0,0,0,-5.42101086242752e-20,0,0,0,0.0600272722365376,0,0,0,0,0,0,0,0,0,0,0.00370656632466451,0.32276428312063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553392792953991,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529007265524928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551316022765513,0.566020044693149,0,0,0,0.115681312295261,0,0,0,0.14575480377921,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.064349819718342,0,0,0.157590195953494,0,0,0,0,0,0,0,0.0809829309239551,0,0,0,0,0,0,0,0,0,0,0.0518663170961555,0,0,0,0,0.142892089735547,0,0.0736971614248454,0,0,0,0,0,0.161759880266385,0,0,0.0259178794396926,0,0,0,0,0,0,0,0,0
