,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.301089739372634,0,0,0,0,0.407595900549146,0,0,0,0.00241543726517393,0,0,0,0,0,0,0,0,0,0,0,0,0.120177720008444,0.0651011492225442,0,0.0535554120981546,0,0,0,0,0,0,0,0,0,0.0834859771273714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.332887756286984,0,0,0.172565039045328,0,0,0.0133324132754887,0,0,0,-8.67361737988404e-19,0,0,0.138556153266413,0,0,0,0.0169668734382227,0,0,0,0,0,0,0,0,0,0.155757183723599,0,2.71050543121376e-20,0,0,0,0.0926036783416943,0,0,0,0,0,0,0,0,0.00549740884786,0,0.0330009834186702,0,0,0,0,0,0,-0.00121592240090323
X601939.CH.EQUITY,0.458522877183917,0.117699167984389,0,0,0,0,0,0.178920887031946,0,0,0,0,0,0,0,0,0.00981919102272917,0,0,0,0,-0.13740958023691,0,0,0,0,0,0,0,0.138043369987333,-0.0113127020916123,0,0.138612662380064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197776578250858,0.144392808653031,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.539768570157999,0,-0.0790005006326152,0,0.0400948310920426,0,0,0,0,0,0.0427617360012207,0,0.0290346250921011,0,0,0.069561315169326,0,0.11064983649299,0,0,0,0,0.106048027306212,0,0,0.0585092925823748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346882117387974,0,0,0,0.0243024266479451,0,0,0
X600036.CH.EQUITY,0,0.13709295255368,0,0,0,0.0449655431304038,0,0.0469305198377835,0,0,0,0,0.128956520303584,0,0.0183661157875609,0,0,0,0,0,0,0,0,0,0.0950032215794346,0.024195349111656,0,0,1.73472347597681e-18,0.0366173219495257,0,0,0,0,0,0,0,0.0547775786043771,0,0,0,0,0.0484210412418426,0,0,0,0,0,0,0.355163751981759,-0.268623133485265,0,0,0
X1299.HK.EQUITY,0,0,-0.0700226806010073,0,0,0,0,0,0,0.134360217458488,0,0,0,0,0,0,0,0,0,0,0.155777131430042,0,0.202579374418435,0,0.0383768186628553,0,0,0,0,0,0,0,0,0,0,0,0,0.14213675418883,0,0.00274358984833441,0.0131606125869069,0,0.163569776653927,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.145313023779625,0,0,0,-0.00686949361453974,0,0,0,0,0,0,0,-0.0279842038411303,0,-0.198320547049034,0,0,0,0,0,0,0.138916511535333,0,0,0,-0.110858941583865,0,0,0,0,0,0,0,0,0.589277036077765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761319141214242,0
X601988.CH.EQUITY,0.236430391262254,0,0.0668380594247503,0.497398159244132,0,0,0,0,0,0.11904304633778,0,0,0.145920195343911,0,0,0,0,0,0.0109464309140032,0,0,0,0.125555822089521,0,0,0,0,0,0.062103277326899,0,0.039096970608992,0,0,0,0,0,0.0700769727031591,0,0.0121734167723087,0,0,0,0,0,0,0,0,0,0,0,-0.0313502087430686,0.03174320221733,0,0
X5.HK.EQUITY,0,0.21581221617065,0.0235797562683803,0,0,0,0,0,0,-0.0131628098161907,0,0,0,0,0,0,0,0,0,0,0,-0.20803397813057,0.172174227278319,0,0,0.0558488564230768,0.13082026256936,0,0,0,0,0,0.0817605270141767,0,0,0,0,0,0,0,0,0.110786383430157,0.197058981214124,0,0,0,0,0,0,0,0.0390752353608617,0,-0.156817771616127,0
X388.HK.EQUITY,0,0,0,0,-0.121261155904983,0.216382265872241,0,0,0,0,0,0,0,0,0,-0.0756220998340313,0,0,0,0,-0.118136500586667,0.467543025046358,0.0269437390400618,0,0,0,0,0.0836044055773171,0,0,0,0,-0.0592090056431313,0,0,0,0,0,0.145488467590547,0.0765545323440461,0,0,0,0.150403814348734,0,-0.182008578216939,0,0,-0.0497664900379708,0,0.157571300778542,0,0,0
