,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.312318078195502,0,0.349233549490327,0,0,0,0,0,0,0.0766583183597254,0,0,0.0224881944029028,0,0,0,0,0,0,0,0,-0.0636224568322535,0,0,0,0,0,0,0,0.105434910921623,0,0,0,0,0,0.014981452674927,0,0,0,0,0,0,0,0,0,0,0,0.0607985497944717,0,0,-0.114504688165354,0,0
X601939.CH.EQUITY,0.402787116847733,0,0,0.200383432595901,0,0,-0.113930300842232,0,0,0.00901841500832681,0,0,0.206697319534004,0,-0.0538836401086986,0,0,0,0,0,0,0,0,-0.00188676186496217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213724402807361,0,0,-0.026865221782083,0,0,0
X601318.CH.EQUITY,0.0856221222104746,0,0,0,0.143602156497193,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0300042356629489,0,0,0,0,0,0,0,0,0,0.182749925678026,0,0,0,0,0.244405416607641,0,0,0,0,0,0,0.0885160936854134,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29214358996072,0.158942641835467,0,0,0.125010842958826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163526164219799,0,0,0,0,0,0,0,0,0,0,0.0382324517486133,0,0,0.0243391780613344,0,0,0,0.109926040638311,0,0.000734968485497327,0.0761791141919668,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0739815216166948,0,0.437826097456773,0,0,0,0,0,0.268354416740433,0,0,0,0,0,0.099799959228479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14684068201314,0,0,0,0,0,0,0,0,0,0,0,0.0177693558566763,0
X600036.CH.EQUITY,0,0,0.0150977725453818,0,0,0,-2.71050543121376e-20,0,0,0,0,0.351606686846488,0,0.0240579785051101,0,0,0,0,0,0,0,0,0.00661943189975113,0.112363380022723,0,0,0,0,0,0.0324532114570526,0,0,0,0.0498373387403914,0,0,0,0,0,0,0.0531860529671654,0.0682242563387438,0,0,0,0,0,0,0.285736362127535,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.11070087836165,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242738611629558,0,0,0,0.153991123558839,0,0,0.147898492757793,0,0,0,0,0,0,0,0,0,0,0,0.149874029830715,0,0.0294515965440533,0,0,0,0,0
X5.HK.EQUITY,0,-0.184575422969895,0,-0.0865554583127563,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.16658995567238,-1.73472347597681e-18,-0.757538684848276,0,0.492396857021612,0,0,0,0,0,0,0,0,0,0,0,0,0.433967819480309,0,0,0,0,0,0,0,0,0,0,0,-0.0829528841126674,0,0
X601628.CH.EQUITY,0.160792041623485,0,0,0,0,0,0,0,0,0,0,0.0621816340673501,0,0,0,0,0.191370116183962,0.00265138984988792,0,0,0,0.0863212179769124,0,0,0,0,0,0.14707479059075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169386802264647,0.00105644690058465,0,0,0,0,0,0,0.0600555730545164,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968756554900101,0.209178822244433,0,0,0,0.0215517709017456,0.504779795782349,0,0,0,0,0,0.161014139421353,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X601328.CH.EQUITY,0.238015960924236,0,0,0.0530108531317245,0,0,0,0,0,0,0,0,0.0740678196227746,0,0,0,0,0,0,0.0790800770576065,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.000661998927921997,0.131415307391539,0,0,0,0,0,0.114967964100364,0,0.175730917714418,0,0,0,0.181748718868579,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0283450506984032,0.061377243193377,0,0,0,0.28489195244495,0,0,0,0,0.076540312720473,0,0,0,0,0.0182191401931288,0.0901225546563912,0,0,0.0563831659642336,0,0,0,0,0,0,0,0,0,0,0.163622811336414,0,0,0,0,0.02830095732923,0,0.00188135842968918,0,0,0,0,0,0,0,0.0553066822113329,0,0.118491145988868,0.033671887900561,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.2707360680234,0,0,0,0,0,0,0,0,0.200437122235341,0,0,0,0,0,0.231687853450751,0,0,0,0,0,0,0.00685992144842257,0,0,0,0,0,0,0,0,0,0.134787034142897,0,0.122432944124353,0,0,0,0,0,0,0,0,0
