,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.390013324458166,0.0270618548916653,0.034953416702254,0,0,0,0,0,0,0.199958265888845,0,0,0,0,0,0,0,0.0881280272739322,0,0,0,0,-0.0137637304963869,0,0.0745024884936852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314579032259435,0,0,0,0,0,0,0.0568235651318513,0.0206759662158384,-0.108200933529851,0,0
X601939.CH.EQUITY,0.445270099332629,0,0,0.023380689318025,0,0,0,0,0,0,0.208169140135068,0,0,0,-0.0271965223026858,0,0,0,0,0,0,0,0,0,0,0.164977060043231,0,0,0,0,0,0,0,0,0,0,-0.00267051710274478,0,0,0,0,0,0,0,0,0,0,0,0.0836027285880463,0,-0.0441345631389892,0,0.01406630398469,0
X601318.CH.EQUITY,0,0,0,0,0.198156499375944,0.0621907706688688,0,0,0,0,0,0,0,0,0.128575101110016,0,0,0,0.298399979833065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128483813635319,0,0,0,0.137835043980967,0,0,0.0024695014786768,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297069583197002,0.0953889895711988,0,0,0.176942641620791,0,0,0,0,0,0.00182255979182412,0,0,0.190636462328513,0,0,0,0,0,0,0,0.0461887377412173,0,0,0,0,0,0,0,0,0,0,0,0.123634397424121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.404761222548507,0,0,0,0,0,0.236766268682246,0,0,0,0,0,0.209960833066601,0,0.136490269862406,0,0,0.00930634881686327,0,0,0,0,0,0.0643130198371616,0,0,0,0,0,0,0,0,0,-0.558456801727126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235767798980733,-0.0923709585162658
X600036.CH.EQUITY,0,0.0700392847569109,0,0,0,0,0,0,0,0,0,0,0.183915492287564,0,0,0,0,0,0.283843202600937,0,0,0.00834755774292083,0,0,0,0,0,0,0,0,0,0.283075535645056,0,0,0,0,0,0.00524986555872163,0,0,0.0664113544293577,0.0509141284708658,0,0.0209584801930313,0,0,0,0.0947860725772809,-3.46944695195361e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0886131500631273,0,0,0.182195509932174,0,0,0.292118501785189,0,0,0,0,0,0,0.136809405439325,0,0,0,0,0.0906373082281115,0,0,0,0,0,0,0,0,0,0.150536458713782,0,0.0365261062105145,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255933440845894,0,0,-0.222294616554644,0,0,0,0,0.269289882469945,-0.150280726947219,0,0.226036449711313,0,0.799355476071714,0,0,0.0930466751433813,0,0,0,0,0,0,0,-0.0295136175365718,0,0,0,0,0,-0.158507003413962,0,0,0.271652909233044,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0905332005072478,0,0,0,0,0,0,0.369891433014949,0,0,0,0.0435233557608138,0,0,0,0,0,0,0,0,0.00385123065380332,0.0457817014002522,0,0.0831746020632322,0,0,0,0,0,0.195346021232886,0,0,0,0,0,0,0,0,0,0.158620053185386,0,0.0410642522264728,0
X601658.CH.Equity,0,0,0,0.141292692937053,0.14023271640777,0,0,0,0,0,0,0,0,0.107867157583364,0,0,0,0,0,0,0,0,0,0,0,0,0.0626297492714028,0,0.0988697763085349,0,0,0,0,0,0,0,0,0.259907032594913,0,0,0,0,0,0,0,0,0,0,0.373072568786745,0,0,0.0394902239561171,0,0
