,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.37476377260914,0.0616211411914202,0.0935193756042003,0,0,0,0,0,0,0.203745743963459,0,0,0,0,0,0,0,0,0,0,0.000628955623297094,-0.0102674331548186,0,0,0,0,0,0,0.0638215750837048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505048940155889,0,0,0,0.105570934331486,-0.0674952903347551,0,0
X601939.CH.EQUITY,0.510255693255623,0,0,0.117393545016222,0,0,-0.136682537163876,0,0,0,0,0,0,0.161340236646702,-0.054857022866993,0,0,0,0,0,0,0,0,0,0,0.0278948263506799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22351671331771,0,0,-0.0838363866700905,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0,0,0
X601288.CH.EQUITY,0.372212892125558,0,0,0,0.215084548482392,0,0,0,0,0,0,0,0,0.145786850147486,0,0,0,0,0,0.0914255144273808,0.0312518034849004,0,0,0,0,0,0,0,0,0,0,0,0,0.0830663073452946,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00472781058550004,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.498466537962107,0,0,0,0,0,0.302154115535326,0,0,0,0,-1.73472347597681e-18,0.00251417341569946,0,0.0221753691157341,0,0,0,0,0,0,0,0,0,0.104027541010463,0,0,0,0,0,0,0,0,0,-0.396434700273502,0,0,0,0,0,0,0.213755916762246,0,0,0,0,0,0,0,0.476455157183624,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0,0,0
X1299.HK.EQUITY,0.0879322372902483,0,0,0,0,0,0,0,0.186130166973692,0,0,0,0,0.0940043565278942,0,0,0.0569099579005091,0,0,0,0,0,0.0112357002618253,0,0,0,0,0,0.250940055877645,0,0,0.101227331271551,0,0,0,0.0487217462929593,0,0,0,0,0,0,0,0.0253882115646637,0,0,0.0642975369527266,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0176597318099634,0,-0.159638535779095,0,0,0,0,0,0,0,0,0,0,-0.0589031577366567,0,-0.103783483105232,0,0,0,0,0,-0.43461024175863,0.927117461555593,0,0,0.561132755773979,0,0,0,0,0,0,0,0,0,0,0,0.428883978376288,0,0,0,0,-0.132132783064335,0,0,0,0,0,0,0,-0.0816375925288091,0,0
X601628.CH.EQUITY,0.0373639160239515,0,0.0651381093687158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201669342132861,0,0,0,0.194195545824672,0,0,0,0,0,0,0.0898133918892551,0,0,0,0,0,0,0,0,0,0,0,0,0.0824531457454182,0.041427972625522,0,0,0,0,0,0.0396084566874233,0,0.0916457944016865,0,0.0107285080097764,0
X601658.CH.Equity,0,0,0,0.177044332966205,0.0576373012481805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111049307779328,0.28202922051245,0,0,0,0,0,0,0,0,0,0.0601690860180614,0,0,0,0,0,0,0,0,0.336635593890414,0,0,0,0,0,0
