,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0135770473590842,0,0,0.108793667704217,0.0327534267192453,0.0307737327533108,0,0,0.373724474546381,0,0,0,0,0,0,0,0,0,0,0,0,0.0533072022608933,0,0,0,0,0,0,0,0.0380024820860825,0,0,0,0,0,0,0,0,0.0187389251068666,0,0.0190558787347909,0.150186674984475,0,0,0.00208246839177137,0,0.0759234673593639,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0366157486376855,0,0,0,0.331012129273609,0,0,0.03221761477956,0,0,0,0,0.211800829234584,0,0,0,7.88349536350614e-05,0,0,0,0,0,0,0,0,0,0,-0.0308875924521382,0,0,0,0,0,0,0,0,0.157780678047028,0,0,0.100867437701608,0,0,0.26894256844578,0.00491516720432003,-0.0683217902746553,0
X600000.CH.EQUITY,0,0,0,0.150846131160203,0,0.0722713547884232,0,0,0,0,0,0.368432135310566,0,0,0.158967715047699,-0.123076273123378,0.0976374677201331,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.103155863742537,0,0,0,0,0,0,0,0,0,0,0,0,0.227356834290991,0,0,3.46944695195361e-18,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.519971380773985,0,0,0,0,0,0,0,0.058893603217512,-8.67361737988404e-19,0,0,0,0.421383690540531,0,0.0736494296655602,0,0,0.0540101975695559,0,-0.0290536340511031,0,0,0,0,0,0,0,0,0.000345383173636079,0.0433956907194942,0,0,0,0,0,-0.0379375297540168,0,-0.0376558466459334,-0.0740780337804635
X600016.CH.EQUITY,0.0596839669222743,0,0,0,0,0.0373656165492031,0,0,0,0,0,0,0,0,0.00488001559896516,0.35055129978721,0.0582113068601742,0,0,0,0,0,0,0.298656602162637,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0844731808236845,0.0168371828697408,0,0,0,0,0,0.0537850521751128,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.494975155017553,0.133100148695578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111121761572428,0,0,0,0,0,0,0,0,0,0.146295072873886,0,0,0.00302241527357164,0.048196495760136,0,-0.0133898376446598,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.145683328892783,0
X600919.CH.EQUITY,0,0,0,0.154385245673669,0,0,0,0.567518383158221,0,0,0,0,0,0.0332707162178266,0,0,0,0.00288731577080466,0.212638028100022,0,0,0,0,0,0,0,0,-0.102530103878221,0.0358471834201126,0,0,0,0,0,0,0,0,0,0,0,-0.125159884153837,0,0,0,0,0,0.118492308982936,0,0,0,-0.0796105178258495
X600926.CH.EQUITY,0,0.00968918095020375,0,0,0,0,0.419128777119196,0,0,0,0,0,1.73472347597681e-18,0.0654449515129006,0,0,0,0.297641132886443,0,0,0,0,0,0,0,0,0.0990980749999368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785747074751794,-0.0826599008995082,0,0.160423948376152,0,0,0
X601009.CH.EQUITY,0.238577523396903,0,0,0,-0.132205477238946,0,0.145284433010994,0.113641094172285,0,0,0,0,0,0,0,0,0,0,0.318134879997129,0,0,0,0,0,0,0,0,0.0354655582359543,0.297884173940786,0,0,0.0329995281015853,0,0,0,0,0,0,0,0,0.312701731105479,0,0,0,0,0,0,0,0,0,-0.179448474519037
X601166.CH.EQUITY,0.20387560592811,0.262764945052154,0.0602420607515043,0,0,0,0,0,0.0179179091108235,0,0,0,0,0,0,0,0,0.142153102731457,0,0,0.273176020460967,0,0,0,0,0,0,0,0,0,0.0181214467680313,0,0,0,0.163359440952911,0,0,0,0,0,0,0,0,0,0,-0.0044914380033363,0,0,0,0,0
