,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0.260595840370937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225794701785349,0,0,0,0,0.0033096677752583,0,0,0,-0.0360657576664536,0,0,0,0,0,0,0,0.378724069125245,0,0,0.0597803931926952,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0177110351219643,0,0,0,0,0,0.28531443639306,0.215989557021106,0,0,0,0,0,0,0,0,0.019010078214906,0,0.0957345427441388,0,0,0,0,0.133088125002837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187720484310631,0,0,0,0,0.0204450047648851,0,0.0544113988245957
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20544565139628,0,0,0.216370158614949,0,0,0,0,0.11160430742652,0.158224273660216,0,0,0,0,0,0,0,0,0,0,0,0.071178725130622,0,0,0,0.115399231648408,0,0,0,0.181298478380302,0,0,0,-0.143658847477688,0
X600000.CH.EQUITY,0,0,0.009137152343628,0,0.158247075624982,0.0205047480989908,0,0,0,0.063154271648267,0,0,0.19811786590891,0.0523903298050937,0.115110682451665,0,0,0.0937768408969092,0.0495536732132797,0,0,0,0,0,0,0.0766434320894178,0,0,0.0658664728061901,0,0,0,0.0049765803536308,0,0,0,0.0674797587035525,0,0.0958462741651187,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.380412515426411,0,0,0,0,0,0,0,0.249004027227874,0,0,0,5.42101086242752e-20,0,0,0,0.0838005715006869,0,0,0,0,0,0.257342583822565,0,0.0543766589628861,0,0,0,0,0,-0.0969445243115716,0,0,0,0,0,0,0,0,0.00765794364306598,-0.00905811830953675,0,0,0,0,0,-0.0256826205738232,-0.0769722877301963
X600016.CH.EQUITY,0,0,0.0343726396826893,0,0.138194954185954,0,0,0,0,0,0,0,0,0,0,0.201886322384071,0.0464449061105701,0,0.216681327668223,0,0,0,0,0,0.186941469958402,0,0,0,0,0.181044798713571,0,0,0,0,0,0,0,0.0556188396533431,0,0,0,0,0,0,0,0.0157136644827976,0,0,0,0,0
X600036.CH.EQUITY,0.340261883399928,0.146462835894347,0,0,0,0,0,0,0,0,0.121638786091838,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0710452940382265,0,0,0,0,0.0103855362663039,0,0,0,0,0,0,0.129957494997961,0,0,0,0,0,0,0.00259574642406614,0.0644606099504093,0,0,0,0
X600919.CH.EQUITY,0,0.136605392627158,0,0,0,0,0,0,0,0.209812436554231,0.0352147622649183,0.0449845236765169,0,0,0.185696806588688,0.00677674822318551,0,0,0,0,0,0.165809579908907,0.018393145750678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275689106610676,0,0,-2.16840434497101e-19,0,0,0,0,0.0371023563806406,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.0804926952926596,0,0.387856446172897,0,0,0,0.0330744449662956,0.213241563229887,0,-0.0108265683591763,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.000655320121140003,0,0,0,0,0,0.0161898990995674,0,0,0,0,-0.0351442101529765,0,0
X601009.CH.EQUITY,0,0,0,0,0.0555040544513589,0,0,0,0.347061563830863,0,0.249631018936971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934428141853135,0,0,0,0,0,0,0,0.0762970430861568,0,0.0861569134215124,0,0,0,0,0,0.0841117228407744,0,0,-0.182783867703443
