,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.110319681381927,0.117052831840113,0,0.120156335753927,0.128615057813702,0,0,0,0,0,0,0,0,0,0.100257794735071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694659683713847,0,0.0758126025355476,0.0947796813650006,0,0,0,0.00989557617827262,0,0.0284519135758538,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.222158436058532,0,0,0.19528099522856,0.39762905602839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366167790156148,0,0,0,0,0,0,0.0247920870678368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21520823608215,0,0,0,0,-0.158430272848001,-0.154517280207387,0,0,0
X600000.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0915386348755617,0,0,0.189104013329372,0,0,0.0221309041547528,0.172146103671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259976049597781,0,0,0,0,-0.0355398237153535,0,0,0,0,0,0,0.0923648492667119,0,0,0.699702665737034,0,-0.111377298107516,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.144032135144509,0,0,0,0.217188014920717,0,0,0.149948038575538,0,0,0,8.67361737988404e-19,0,0,0,0.0447781763875872,0,0,0,0.442646532278929,-0.422480097999198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509689743316729,0,0,0.0243151957087182,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.216573476471654,0.144003756955753,0,0,0,0.0162060687218436,0,0,0,0,0.371129143676107,0,0,0,0,0.161903771239659,0.00722956510745928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104865877628028,0,0,0,0.00516194328547709,0,0,0.0217888228327459,0,0,0,0,0,0,0,0,0.0630926728170282,0,0,0,0.0535217704261225
X601166.CH.EQUITY,0.0710803881941166,0,0.0702172222506703,0.06061933951265,0.0153469552026902,0,0,0,0,0,0,0,0.5419992614496,0.0577848613691863,0.0676621979588131,0,0,0,0,0,0,0,0,0,0,0.0152661408502552,0,0,0,-0.0360271173159593,0.0194935269403676,0.0368408077460868,0,0,0,0,0,0,0,0.0389543567098277,0,0,0.0726236697767842,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0037553258743762,0,0,0,0,0,0,0.723013861018522,0,0,0,0,0,0,0,0.487923909739349,0,0,0,0,0,0,0,0,0,0,0.132429718015731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255962092184296,0,0,0,0,-0.149577290317649,0,0,0.0711734945167318
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0148160693098689,0.0103693557488037,0,0.889064481286262,0,0,0,0,0.0448069827635793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115945135448321,0,0,-0.0846194450971782,0,0,0,0.0535780284556227,-0.136931681835435,0,-0.0173309436457034,0,0,0,0,0,0,0,-0.0380741656870721
X601328.CH.EQUITY,0,0,0.0337319522950853,0.235885754966418,-6.93889390390723e-18,0,0.251322841917509,0.219935750083201,0,0,0,0,0.0333220179983707,0,0,0,0.0335264783635618,0,0,0,0,0.0410915446488074,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339065799220152,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.24477006647158,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.675734255290691,0,0,0,0,0,-0.011675382525514,0,0,-0.112198517337594,0,0,-0.311983662935396,0,0,0,0,-0.0409739640310396,0,0,0,0,0,0,0,0,0,-0.0574370985412655,-0.199952206510748,0.00656088880430863,0,0,0,0,0,0.542298280004514,0,0
