,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.250552408893748,0.00702778580410971,0,0,0,0,0,-0.07022881451641,0,0,0.00722331200182416,0,0,0,0,0.0109036054881874,0,0,0,0,0,-0.0442970180949115,0.0869332482778461,0,0,0,0,0,0.0200059860052982,0,0,0,0,0,-0.179253380431166,0.0852540246662926,0,0,0.265242223702418,0,0.0640442542167152,0,0,0,0,0.144768325183405
X002142.CH.EQUITY,0.169996345142651,0,0,0,0,0.159113863152801,0,0.095048104417494,0,0,0,0,0,0,0,0.0520773941120912,0,0,0,0,0.06349105191164,0,0.266770938105856,0,0,0,0,0.0203080654480613,0,0,0.118857247524646,0,0,0,0,0,0,-0.0588213453674031,0.0662606927460105,-0.0131450394730466,0,0,0.173017412800532,0,0,0,0,0,-0.0505201056531914,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103478531880459,0,0,0.733150678893544,0,0,0,0,0,-0.0753568574606164,0,0,0,0,0,0,-0.154575445621945,0,0,-0.0755999081925192,0,0,0,0.12651431068824,0,0,0,0,0.0152027844360344,0,0,0.191114311225606,0.120776410790604,0,0,0,0,0
X600015.CH.EQUITY,0,0.121590010423413,0,0,0,0,0,0.146003492868421,0,0,0.0423576368267901,0.502735093813118,0,0,0,0,0.123137863965791,0.101304022668882,0,0.0804999812155263,0,0.126494934957477,0,0,0,0,0,0,0,0,0,0,-0.0043809178915341,0,0,0,0,0,0,0.628682725435799,0,0,0,0,-0.294875740955976,0,0,0,0,0,0.0867230625516677
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.285685525999223,0.279230393016121,0,0,0.130722031253771,0,0,0,0,0.0518902930183122,0.0184108403211515,0,0,0.174725166692387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635806660359144,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.50315341229325,0,0,0,0,0,0,0.236155315043276,0,0,0,0,0,0,0.112472196965754,0,0,0,0,0,0,0,0.096810523026862,0.0167984815745725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019389336423966,0,0,0
X600919.CH.EQUITY,0.231904717531318,-0.0435325199018445,0,0,0,0,0,0.0383101895903881,0,0,0.0075452930959707,0,0,0,0,0.00268135483739123,0,0.0787454369689073,0.0642695462575376,0,0,0,0,0,0,0.229522908550861,0,0,0,0,0,0,0.0348007066445214,0.104421463485984,0,0,-0.0770354972135285,0.277809196165479,0,0,0,0,0,0.117584403270644,0,0,0,0,0,0.265116346289937,-0.0701585366912119
X600926.CH.EQUITY,0.0328898587339874,0.136493635757441,0,0,0,0,0.379526027979118,0,0.104565557845483,0,0,0,0,0,0.222509797368656,0.0857536732323783,0,0.0716569568920507,0,0,0,0,0,0,0,0,0,0.028884113189861,0,0.00984162916148071,0,0,0,-0.00198481007604932,0,8.67361737988404e-19,0,0,0,0,-0.0943383584803264,0,0,0,0,0,0,0,-0.207591893685164,0.0953648234749266,0
X601009.CH.EQUITY,0,0,0,0.0651816799393237,0,0.00221990202851267,0,0,0,0.0324950299793449,0,0.0320606613127202,0,0,0,0,0,0.268929219819561,0,0,0.188453892928024,0.0272054631408069,0.00148301458770276,0,0,0,0,0,0,0,0,0.0965011620307983,0,0,0,0,0.146445791184122,0,0,0,0,0.220040330333495,0,0,0,0,0,0.0103920407088104,0,0,0
X601166.CH.EQUITY,0,0,0.0288859455142564,0,0,0.164660247223439,0,0,0,0,0,0.0370941443606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163636409320916,0.0540694175401927,0.129910456062005,0,0,0,0,0,0.146652206292601,0,0.0513636247367195,0.0754439062107826,0,0.00771814945755823,0,0,0,0
