,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.217696126256891,0,0,0,0,0.222943631141258,0,0,0.174051956690229,0,0.126419076232605,-0.023333093898042,0,0,0,0,0,0,0,0,0,0.0728337276016803,0,0,0,0.0185980394768564,0,0,0,0,0,0,0.122829428182493,0.144228936164927,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35163559526549,0,0.0844572879491327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108041889845921,0,0,-0.0305664323354824,0.166979268128181,0,0,0,0,0,-1.73472347597681e-18,0.04380872073417,0.19095805704039,0,0.016274230838758,0
X600000.CH.EQUITY,0,0,0,0,0.211094331304522,0,0,0.0067514949473409,0.126639816374513,0,0.344296721782392,0,0.0317539534553818,0,0,0.151091534277685,0,0,0,0,0,0.121940794163172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.433088730953585,0,0,0,0,0.0593977569967099,0,0.203004585646438,0,0,0,0,0,0,0.0131037655283472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392443476077288,0,0,0,0,0,0.3380626005909,0,0,0,0,3.46944695195361e-18,0.0361108211346968
X600016.CH.EQUITY,0,0,0,0.0447955661386764,0,0,0,0.0795055329861801,0.0590704518339367,0.0359521911198891,0.283901513796957,0.025503705437645,0.0754572094690181,0,0,0.379149949528536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0833123517033475,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0.260757858902234,0,0,0.0595002586455015,0,0,0,0.129785431578302,0,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0245459033229793,0,0.0369741128284189,0,0,0.158758609860199,0,0.226353559076066,0,0.0161572128668928,0,0,0.310105384532907,0.0916042157589335,0,0,0,0,0,0,0.0848581671616043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706639570202408,0
X601169.CH.EQUITY,0,0.0420538882828036,0.0811010213668758,0.371240673921498,0.170477659557262,0,0,0,0,0,0,0,0,0,0,0.091106964378472,0.0387747930734632,0,0,0,0,0,0,0,0,0.213945115587936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026929575945481,0,0,0,0,0,0,0,0,0,0.00596165564522555
X601229.CH.EQUITY,0,0,0.198005363884271,0.206086109416303,0,0,0,0,0,0,0,0,0.175974737277929,0,0,0,0.313905146675,0,0,0,-0.0200247357769947,0.176621355343633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.060966191493635,0,0,0,0,0,0,0,0.0174570003381199,0,0.0702780667153007,0.372454342739302,0,0,0.371558286032864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714426899348244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
