,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.166435996694074,0,1.73472347597681e-18,0,0.159957866501449,0.174634005931729,0,0,0,0,0,0,0.00774906752934539,0.0665727958133462,0.272675803975143,0,0,0,0,0,0,0.0829124530971714,0,0,0,0,0,0,0,0.0302778732047234,0.0736244404576262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.404171330709062,0,0,0,0,0.463060178360811,0,0,0,0,0,0,0,0,0,-0.0832794829152038,0.100103009993578,0,0,-0.01568233117339,0,0,0,0,0,-0.238438411605349,0,0,0,0,0,0,0.400606628549475,0.124860439984857,0.128722410215026,0,0,-0.249097374011119,0,-0.202700344237319,0,0,0,0,0,0,0,0,0,0,-0.0993484900165421
X600000.CH.EQUITY,0.0557752207717643,0,0,0.0707124886018428,0,0,0.166907703621387,0.0427603249462501,0.018411179189091,0,0.405742429283071,0,0,0,0,0,0,0,0,0,0.161292257509354,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.116717179845354,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.421470358066453,0,0,0,0,0.0581321787862859,0,0,-3.46944695195361e-18,0,0,0.0424845160282804,0.0302923081934041,0.16101463446377,0,0,0,0,0,0,0,0,0,0.069391312700935,0,0.0844381036090972,0,0,0,0,0.0199839885235798,0,0,0,0,0,0,0.0610743985493146,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0147150185690154,0.323217303771274,0.0295943528621938,0.0110047315137816,0.118388268958753,0,0.0196926333648658,0.0376525874510523,0.15267148881764,0.0896596969213028,0,0,0,0,0,0,0,0,0,0,0,0.125877905672357,0,0,0,0,0,0,0,0,0,0.0562316850187195,0,0,0,0,0,0,0,0,0,0,0.0532394394383328,0,0
X600036.CH.EQUITY,0.17708507180078,0,0,0,0,0,0.229187169618895,0,0,0,1.38777878078145e-17,0,0.149006549287833,0,0,0,0,0,0,0,0,0,0.0374014412283254,0,0.0961322658963247,0,0,0,0.00530075179158916,0,0,0,0,0,0,0.197053032225869,0,-3.46944695195361e-18,0,0,0,0,0.152876065621842,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,-0.0220742020919192,0,0,0,0.437433809607331,0,0,0.024210120596567,0,0,0,0.364468668309053,0.237598616676385,0,0.0934705959660595,-0.0104114969162149,0.00176027461554934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038447506046886,-0.177387321670243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0383587728752432,0,0.0330170313843986,0.126489222341697,0,0,0,0,0,0,0.414591442082928,0.055101281155921,0.00609209405851842,0,0,0.0351449551623302,0,0,0,0.0647511313006534,0,0.220947157092233,0,0,0.0186391315543357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0223909362427709,0.025913004479571,0,0,0,0.242936922313953,0.166079778818411,0,0,0,0,0,0.063025297932109,0,0,0.0535117904513522,0,0,0,0,0.137034461757469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126930119490545,0,0,0,0,0,0.16444357447288,1.38777878078145e-17,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.343773411149681,0,0.0424360516195993,0.468757108867916,0,0,0,0,0,0,0,0,-0.0109451005638406,0,0,0,0,0,0.0357140780712365,0,0,0,-2.77555756156289e-17,0,0,0.112859129783886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
