,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.191482744307397,0,0,0.124238016670224,0.267473258788638,0,0,0,0,0,0,0.218507043785151,0,0,0.184599213573815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503705579658026,0.133112587859313,0,0,0.0207471271283485,0,0,-0.0130230751890184,0,-0.0590721408222063,0,0,-0.054183701739345,0,0,0,0,-0.0571408725485601,0,-0.25145732431179,0,0
X002142.CH.EQUITY,0,0,0,0,0.123020583792035,0.187701648164449,0.0402498345257458,0,0,0,0,0,0.0702254346143067,0,0,0,0,0,0,0,0,0,0,0.0419009350716332,0.056263292303472,0,0,0,0,0,0,0,0.246243487300458,0,0.0224995808613097,0,0,0,0,0,0,-0.0263740368915339,0,-0.0609659393408852,0,-0.0609943113671637,0,0,0,0,-0.00313772233455178
X600000.CH.EQUITY,0,0,0,0,0.105388988116798,0,0,0,0.435526550595079,0,0,0,0,0.0854292809100144,0,0,0,0,0,0,0.0493411146666624,0,0,0,0.0304707382892095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167665164747511,0,0.0315104855251668,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.380579128706979,0,0,0,0,0,0,0,0,0.0422461927780846,0,0,-0.0676936013281733,0,0,0,-0.172039328575758,0,0,0,0,0,0,0,0,0.464244694673849,0,0,0,0.0277740590300692,0,0,0,0,-0.0349895124907062,0,0,0.342757578147513,0,0,0,0,0,0,0.0672552541356947,0,0,0,0
X600036.CH.EQUITY,0.0581869823465057,0.0130757862516113,0.194290153758464,0.333272051999813,0,0,0,0,0,0,0.0727499417199923,0,0,0,-0.044332287583358,0,0.0894634132211497,0.02577976785862,0,0,0,0,0,0,0,0,0,0,0,0,0.0807316704986338,0,0,0,0,0.0421993481346355,0,0,0.0811925504836384,0,0,0,0,0,0,0,0,0,0,0,-0.233349405607259
X601166.CH.EQUITY,0.157852553514865,0.184535190056444,0,0,0,0,0,0,0,0,0.394242505568032,3.46944695195361e-18,0,0,0.0544429011078744,0,0.0272218397571416,0,0,0,0,0,0,0.00150005003635652,0,0,0,0,0,0,0,0,0.0100722176167276,-8.67361737988404e-19,0,0,0,0,0.123446216703947,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.257610163515714,0,0,0,0.0939042603262823,0,0,0,0,0.141222224815848,0,0,0,0.0895114739466787,0,0,0.129611759770175,0,0,0,0,0,0,0.402111257082616,0.102547995527282,0,0,0,-0.201727002454902,0,0.400222084782513,0,0,0,0,0,-0.129023391426184,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.100765624567978,0,0.533148259251564,0.15352741960792,0.0573808761929265,0.0658413787697982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820170141421114,0,0,0,0,0,0,0.043759779243244,0,0,0,0,0,0,0,0,0.0131667191512678,0,0,0.0500484326710393,0,0.00945054208636007
X601328.CH.EQUITY,0,0,0.311552145094361,0.0998530670649173,0,0,0,0,0,0,0,0.00849883777867253,0.0539935751364051,0.0364204079076317,0.168362746160601,0,0,0,0,0,0,0,0,0,0,0,0.110156166306661,0,0,0,0,0,0,0,0.00306716880349139,0,0,0,0,0,0,0,0,0,0,0,0,0.138003301201205,0,0,0.0446008882461028
X601398.CH.EQUITY,0,0.0201693525861334,0,0,0,0,0,0.00254151227450608,0,0,-6.93889390390723e-18,0.31799044101918,0.343212557279055,0.175415158016479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018583658314256,0,0,0,0,0,0,-0.0316094031258712,0,0.107026565964497,0,0,0
