,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.372058416861263,0,0,0.307594288791948,0,0.0295898942436057,0,0.11131628503759,0,0,0,0,-0.0422609503460242,0.0427766806457488,0,0,-0.00699818043570836,0,0,0,0,0,0,0,0,0,0,-0.127052101180187,0,0,0,0,0,0,0,0.0450171422643602,0.109312925034832,0,0,-0.213692966153275,0,0,0,0,0,0,0,-0.0220191253550497,0
X002142.CH.EQUITY,0,0,0,0,0,0.093095824871223,0,0.265450449818409,0,0,0,0.0949818739570169,1.38777878078145e-17,0,0,0,0,-0.269600359976119,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.050580939100187,0,0,0,0.0149106931553607,0,0.193817254796016,0,0,0,0,0,0,0.190240879187399,0,0,0,0,0,0,0.107807674043358,0,0
X600000.CH.EQUITY,0.142072676859227,0.138916045211662,0,0,0.229912264826231,-4.33680868994202e-19,0,0.0662226363029871,0,0,0.0324213201309161,0,0,-0.122819417428084,0,0.0272361861902142,0,0,0,0,0.163140263036009,0,0,0,0,0,0.141688324435073,0,0,0,0,0,0,0,0,0,0,0,0.131139184344257,0.0119862665037546,0,0,0,0,0,0,0,0,0,0,-0.0748728006752784
X600015.CH.EQUITY,0.00391168638735652,0,0.118352164795402,0,0.0656311533428037,0,0,0,0,0,0.196219016095605,0.0500164622724534,0,0,0,0.0476234576417231,0.259691530118878,0,-0.0905799841308564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168694153164401,0,0,0,0,0,0,0,0,0,0,0,0,0.0376488274061016,-0.0712548576730853
X600016.CH.EQUITY,0,0,0.234506610002111,0,0,0,0,0,0,0,0,0,0,0,0.220223699242596,0,0,0,0,0.362379145954864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123223107126454,0.297466539527462,0,0,0,0,0,0.0479983419032701,0,0
X600036.CH.EQUITY,0,0,0.1839944471926,0,0,0,0.0493853598707216,0,0.0465450389690769,0.317489283682569,0,0.0114880551169119,0,-0.0195105102864468,0,0,0,0.0582930910330878,0,0,0.056133589518902,0,0.0224508130127508,0,0,0,0,0,0,0,0,0,0,0,0.0523779495014174,0.0618362243182673,0,0,0,0,0,0.100411904295029,0.202973656547424,0,0,0,0,0,0,0,0.021104546800639
X600919.CH.EQUITY,0,0,0,0,0,0.264213280852941,0,0,0.0763546167727006,0,0,0.0102241832924669,0,0,0,0,0,0,0,0,0.151108481564175,0.0995671064067357,0,0.208256508553181,0.0419780729975154,0,0,0,0,0,0,0.0176055309417161,0,0.0674218457142515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356513695749739
X600926.CH.EQUITY,-8.67361737988404e-19,0.254627327965962,0,-0.0605521810072631,0,0,0,0,0,0.485119022663183,-0.139942085745351,0,0,0,-0.00370411328401842,0.163197067857582,0,0.0646105739367027,-0.0338665562796765,0,0,0,0.0473899629000961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0997336472256312,0,0,0.104511793588378,0,0.194034211284551,0,0,0,0,0,0,0,0,0,0.00346121694061919,0,0,0,0,0,0,0,0,0,0.175575133243763,0,0,0,0,0,0,0,0,0,0.0405534148281319,0.0654427376276064,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.347918716945833,0,0,0,0.0228569645492774,0.117783567455186,0,0.271105802925461,0,0,0,-0.027296765634971,0,0,0.0282461996472318,0,0,0,0,0,0,0,0.191625060900654,0,0,0,-0.175068682193613,0.0923815330798109,0,0.0279201077138704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140136991408867,0,0.040903677803904,0,0,0
X601169.CH.EQUITY,0,0,0.234203298204713,0.0308230197472366,0.00951550085853717,0,0,0,0,0,0,0,0,0.110752168040032,0,0.01219279138722,0,0,0,0,0,0.0178172936363535,0,0.204574913589435,0.274299856600964,0,0.086949819106986,0,0,0,0,0,0,0,0,0,0.0995099463571912,0,0.0471126726944626,0,0,0,0,0,0,0,0,0.159310168467775,0,0,-0.0569432313240322
X601229.CH.EQUITY,0.0112630511571856,0,0,0.292903310266234,0,0.102464069974587,0.230228352833562,0,0.0842387422458887,0.155174711149049,0.0148361106609182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.124005195392047,0,0,0,0,0,0,0,0.0721326025234767,0.424551722829257,-0.110315024249669,0,0,0.0159353352626667,0.485828339809411,0,0,0,0.0497632449624169,0,0,0,0,0,0,0,0,0,0,0,0.239384256682876,0,-0.122989149208636,0,0,0,-0.0381924075042534,-0.123323867770438,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.021147555332284,0,0,0,0,0,0.38949640674857,0,0.0721335355242773,0,0,0,0,0,0,0.163883670868453,0,0,0,0,0,0,0,0,0,0.040874378668525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747905906377441,0,0,0,0,0.0257440813791054,0.00579316105296375
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352807389999567,0.0416835840890823,0,0.0893086607432427,0.0910320872677103,0.00808863798695396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416221227242387,0,0,0.0459149953930467,0.0793279626693431,0,0,0,0,0,0.10474097859619,0,0
