,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.386101112200871,0.0155154466997468,0,0,0,0,0,0.113669871654003,0,0,0,0,0,0.0322458395324025,0,0,0,0,0,0,0,0.128945056521439,0,0,0,0,0,0,0,0,0,0,0,0.298365121737254,0,0.00614710020036213,0,0.0562550581182716,0,-0.24479256620064,0,0.0256052560637247,0,0.0475882063810046,0,0,0,0,-0.020532610450483
X002142.CH.EQUITY,0.340368729048479,0,0,0,0,0,0,0.0073648888795116,0,-0.0631707884468064,0,-0.00167999752149623,0,0.260999772887488,0.00670349440448198,0,0,0,-0.0409374861523885,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.487052324095272,0,0,0,0,0,0.0420546250159679,-0.0999352452371666,0,0,0,-0.212869450612451,0,0,0,0,0,-0.0546476701658011,0.0838740089302948,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.522500405126912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338788388722718,0,0,0,0,0,-0.315696837364377,0,0,0.0500981710995574,0.370367399240991,0,0,6.93889390390723e-18,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.149674681605489,0,0.193883188525607,0,0.0197521010262695,0.435829913264455,0.00831690895048355,0,0,0,0,0.0121863729343283,0,0,0,0,0,0,0,0.0281128801169317,0.181355947801027,0,0.0498072934926354,0,0,0,0,0,0,0,0,0,0,0,0,0.022524705778491,0.0448099176391272,0.0659236279191258,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.102959993849233,0.501414646260461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.161109401139105,0,0,0,0,0,0,0,0.470310213614201,-0.102041567001864,0.0782039864904065,-0.041010676738871,0,0,0,0,0,0.230691643670742,0,0,0,0,0,0,0,0,0,0.474354975178426,0,0,0,-0.0256486055344524,-0.106786337222543,0,0.117575259512758,0,-0.29412491106658,0.0945585569088972,0,0,0,0,0,0,0.27954193508401,-0.105817027359238,0,0
X601166.CH.EQUITY,0,0,0.248068258146184,0,0,3.46944695195361e-18,0,0,0,0.247590278731639,0,0.00219945328179207,0,0,0,0,0,0.0504829237257385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211390836355927,0,0.052108729826498,0,0.161910985243628,0,0,0,0,0,0.118711925154376,0,-0.0233914617087153
X601169.CH.EQUITY,-0.0157423836853231,0,0,0.947633472130642,0,0,0,0,0,0,0,0,0,0,0,0.00915946760818565,0,0,0,0,-0.11647060366432,0,0,0,0,0,0,0,0,0,0,0.286282435584087,-0.04839289735314,-0.579294061730135,0,0,0,0,0.336385851657036,-0.0390927769649073,0,0,0,0,0.0224888744522667,0,0,-0.076325294067617,0.201456318403566,0
X601229.CH.EQUITY,0,0.0965590510502309,0.135262443506516,0,0,0,0.0832085956491886,0,0,0,-0.0527530847268362,0.466059614580982,-0.0129189914351499,0,0,0.169975565152268,0,0,3.46944695195361e-18,0,0,0,0,0.0809915882447191,0,0.0723703283923481,0,0.0459793797223288,0,0,0,0,0,0,0,0.255226313140824,0,0,0,-0.0396252626934992,-0.241916101964712,0,0,0,0,0,0,0,0,-0.175897716669978
X601288.CH.EQUITY,0,-0.416425601336475,0,0,0,0,0.5182960588171,0,0,0,0.131727600959942,0,0.00376774211816469,0,0,0,0,0.223449323016627,-0.0743856472153617,0.256116984720142,0,0,0,0,0.437999471474917,0,0,-0.688223860696467,0,0,0,0,0,0.27655829625175,-0.637226701192202,0,0,0,0,0.121886916507573,0,0,0,0.311134819769789,0,0,-0.469557234228734,0,0,0
