,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.271247716025115,0,0.179600376689303,0.0179858657337589,0,0,0,0,0,0,0,0,0.132360125072856,0,0,0,0,0,0,0,0.113019995588562,0,0,0,0,0,0,0,0.140348545683559,0,0,0,0,0,0,0,0.121257720314266,0,-0.0358407326430505,0,0,0,0,0,-0.24011739441216,0
X002142.CH.EQUITY,0.350905527375139,0,0,-0.0712990664770569,0,0.172339056516713,0,0,0,0,0,0,0,0,0.0371917333454371,-0.195871811291195,0,0,0,0,0,0,0.0881231822990241,0,0,-0.167227394636599,0,0,0,0.094839604323167,0.226157706699519,0,0.211411502483886,0,0,0,0,-0.0427532307569562,0,0,0,0,0.0546945230322432,0,0,0,0,0,0,0,-0.0858434197905274
X600000.CH.EQUITY,0.0910880675992717,0,0,0,-3.46944695195361e-18,0.206010812022363,0,0,0,0,0.27999408151294,0,0.232325263067135,0,0.0822221605380104,0,0,0,0,0,0.175697694822593,0,0,0,0,0.0466236344971297,0,0,0,0,0.0798088960400914,0,0,-0.0679502986864614,0,-0.0655630945699382,0,0,0,0.0216149989684527,0.00998348996211781,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0.147166273527237,0.0265189236276349,0,0,0,0.037297632615546,0.160508714835547,0,0.023116715559843,0,0,0,0,0,0,0.0104783440434514,0,0,0,0.0199535071447347,0,0,0,0,0,0.310569314554865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0509381395549856,0,0.154588665290157,0,0.355512898386549,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0748360616424474,0,0,0,0.364574006726015,0,0,0,0,0,0,0.0751886553613824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.274411749138538,0.116922358650803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089009807362336,0,0,0,0,0,0,0,0.126475426955567,-0.00245704131836619,0,0,0,0.00985377990214943,0,0,0.181172433721313,-0.00292751469812372,0.113340781616798,0,0,0,0,0,0,0,0,0,0.0946618079112813,0,0,0,0,0.0197539984756478
X601166.CH.EQUITY,0,0,0,0.190209053558848,0,0.46257681920532,0,0,0,0,0,0,0.0312536678488156,0.0335349872215881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241861617503244,0,0,0.0126175224772705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0271046292844224,0.175260813009589,0.383552323945397,0,0,0.0956521378702025,0,0,0,0.283325108048583,0,0,0,0.123666604377268,0,0,0,0,0,0.00831002535742497,-0.0328423948733895,0,0,0,0,0,0,0.0517089464162785,0,0.0280198436186113,0,0.00201307840923292,0.0137141703133671,0,0,0,0,0,-0.0883906014244407,0,0,0,0,0,0,0,0.156891476325685,0,0,0
X601229.CH.EQUITY,0,0,0,0.00725634932467489,0,0,0,0,0,0.176534558255526,0,0,0,0.3079337431457,0,0,0.0168619897694344,0,0,0.0614357403435408,-0.0585809405498848,0,0.403139276382025,0,0,0,0.0887264066415749,0,0,0,0,0,0,0.127318692514267,0,0,0,-0.125188324974087,0,0,0.0428695300925006,0,-0.0364165286490409,0,0,0,0,0,0,0,-0.14502840044148
X601288.CH.EQUITY,0,-0.0202932094117885,0,0,0,0,0,0,0.156295178043718,0,0,0.413253793766266,0,0.194840215878508,0.154086769035317,0,0,0,0,0,0,0,0.17863361723856,0,0,0,0.0386743827856913,0,0,0,0,0,0,-0.118186034969288,0.0263532511123586,0,0,0,0.0413724720832554,0,0,0,0,0,0.0482513855188072,0,0,0,0,0,0
