,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.232865048803166,0,0.129574477905817,0,0,0,0,0.252012243055255,0.0618545070901847,0,0.132415640673848,0,0,0,0,0,0,0.0959739108627374,0,0,0,-0.0775877073243379,0,0,0,0,0,0,0,0.00232810093577954,0,0,0,0,0.0731083770551793,0,0,0,0,0,0,0,0,0,0.018044118709723,0.0265661529142352,0,0,0,0,0
X601939.CH.EQUITY,0.457676000799102,0,0,0.0182307361120059,0,0,-0.0318914131623734,0,0,0,0.192591577920747,0,0.226740072355085,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851931087566243,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0
X601288.CH.EQUITY,0.472526374314046,0.0317262337599013,0,0,0.171291482512883,0,0,0,0,0,0,0,0.0721903078159588,0,0,0,0,0,0,0,0.0673252752258411,0.0535722426799175,0,0,0,0,0,0,0,0,0.0365730191322741,0,0,0,0,0,0,0,0,0,0,0.0465694421946938,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0819166482172494,0,0.236570391043935,0,0,0,-0.0773923963167732,0,0,0,0,-1.38777878078145e-17,0,0,0,0.216565937139531,0,0.133493867461993,0,0,0,0,0,0,0.298129936825575,0,0,0.0414492268579163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293748738805399
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421943496563888,0.280386207865636,0,0,0,-0.438872554463176,0,0,0,0.880598939764448,0.0633789119935676,-0.82543806228796,0,0,0.61466399156735,0,0,0,0,0,0,0,0,0,0,0,0,0.211721363311139,0,0,0,0,0,0,0,0,0.0625410220202667,-0.171456469717471,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.319323856658429,0,0,0,0,0,0,0.212598354125469,0,0,0,0,0,0,0.174580869484662,0,0,0,0.0463687467609386,0,0,0,0,0,0.0454949438691632,0,0,0,0,0.0169007732316752,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.505274270245276,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.395594555096606,0,0,0,0,0,0,0,0.103147609899419,0.00373664901054804,0,0,0,0,0,0.906986269344205,0,0,0,0,0,0,0,0,0,0,-0.134949320889777,0,0,0,0,0.244150558181617,0,0,0,-0.126150897345454,0,0.0665713874397975
