,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.130185361895904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842124003907175,0,0.449540194958936,0.327904361672706,0.0588381760468386,0,0,0.169889667330062,-0.250665902520279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436455194884636,0,0.031677011782394,0,0,0,0,0,-0.018797166593927
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.116977248836116,0,0,0,0,0,0,0.0483713735385852,0.197168327256697,0,0,0,0.0982714378463286,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704328472171723,0.0161883522073285,0,0,0,0.0503090651333988,0.230996439485469,0,0,0,0,0,0,0,0,0,0,0,0.0294557464955659,0,0.0998413654874667,0
X601939.CH.EQUITY,0,0,0,0.809292552761333,0,0,0,0,0,0,0,0,0,0,0,0,0.0953732955555603,0.0367494117922434,0.0757191138239813,0,0,0,0,0,0,0.00896070149104762,0,0,0,0,0.0112451671148626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.109888607563744,0,0.853926788006783,0,-0.101415503933401,0,0,0,0,0,0,0,0,0,0,0.0616668532692837,0.0765869817128803,0.0554833056838087,0,0,0.0177220173127655,0,0,0,-0.0272031761616033,0,0,0,0,0,0,0,0,0,0,0.0682520947823906,0,0,-0.0523241612078494,0,-0.127968001354949,0,0,0,0,-0.00331642581748759,0,0,0,0,0,-0.0876343982745138
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0350410646390508,0.132402320109449,-0.0381033595088969,0.152630496074207,0,0,0,0,0,0,0,0,0,0.0144994424594348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275162868214577,0.42412758222095,0,0,0,0,0,0,0,0,0.278425507793387,0,0,0,0,0.0822106122904488,0
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,-0.149187198046465,0.103006336496075,0,0.0325265247497151,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897169076664599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103257628503281,0,0,0.0118100927764419,0,0,0,-0.0197565429729143,1.05085144983405,0.00110698217538047,0,0
X1299.HK.EQUITY,0,0,0,0,0.210447866648345,0,0,0,0,0.0777096044012642,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172517093897056,0.157023794062931,0.32457955990531,0,0,0,0.212931327602098,0.19394655502708,0.120068921711305,0,0,0,0,0,0,0,0,0,0,0,0,-0.164302407234018,0,0.134614755579776,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340202182119611,0,0,0,0,0,0,0,0.275719237132885,0.418059180457932,0,-0.0508180120813514,0,0,0,0,0,0,-0.17665047604419,0,0,0,0,0,0,0,0.0980963632477583,0.0564918588675425,0,0,0,0,-0.0238560726032998,0,0.0385073761858147
X388.HK.EQUITY,0,0,0,0,0.249318039942541,0,0,0,0,0,0,0,0,0,0,0.0191051901963492,0,0,-0.240815641321318,0,0,0,0,0,0.413975004905711,0,0,0,0.127950320361896,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.246906314557515,0,0.0537330395952341,0.188339823876579,0,0,0,0.0317967867845787,0
X601658.CH.Equity,0,0,0.0503271947837006,0.184799996070159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229225349371136,0.0222605812414986,0,-0.126871803689805,0,0,0,-0.0732655744019379,0,0,0,0,0.0678774682088167,0,0,0,0,0,0,0,0,0.0743500920212301,0,0,0,0.337801987157745,0,0,0,0,0,0,0.0168380154155537,0,0
X600030.CH.EQUITY,0,0,0,0,0.0474405127439961,0,0,-0.0434688758277226,-0.0437486044814901,0.0308941888912966,0,0,0.227004987012972,0,0,0,0,0,0,0,-0.0211036690319261,0,0,0,0,0,0,0.0178911974958476,0.0726968853291688,0,0,0,0,0.291490819067501,0,0.132317651104917,0,0,0.149668643876522,0,0,0,0,0.13293297463908,0,0.00378252615240608,0,0,0,0,0.079904207397182,0
