,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.292284357791518,0.0283758701572553,0,0,0,0.461512585998593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100390610422039,0.0411578813178153,0,0,0,0,0,0,0,0,0,0,0.0789955875491964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.227817014742272,0,0,0,0,0,0.180753061017471,0,0,0,0.0153201667072051,0,0.100306178999662,0,0,0.0817064287940335,0,0,0.137724023659428,0,0,0,0,0,0,0,0,0,0.0256618588098459,0,0,0,0,0,0,0.0692324870628767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1474331421699
X601939.CH.EQUITY,0.383046743313788,0.118330625130714,0,0,0,0,0,0.118591108581871,0,0,0,0,0,0,0,0,0.12190036961661,0,0,0,0,-0.161287686332929,0,0,0,0,0,0,0.104901737241453,-0.00789723343037102,0,0,0.247807143710452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259928834135174,0.0772197052717995,0
X600036.CH.EQUITY,0,0,0,0,0,0.184527105069811,0,0.17181609940572,0,0,0,-0.0551567680102707,0.132172143895556,0,0,0,0,0,0,0,0,0,0.0250290125265138,0,0,0.0807272373008218,0,0,0.136091488627084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36100415977389,0.0223471802168735,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.54247410618561,0,0,-0.0789000945844034,0.0551976482560046,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0404255591194216,0.0754528842834992,0,0,0.116805794339635,0,0,0.116059424035034,0,0,0,0.0438365115923918,0,0,0,0,0,0,0,0,0,0,0,0,0.0512934585418952,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.227218877565539,0.0219000787807751,0,0,0,0,0,0,0.12280000154274,0,0,0,0,0,0,0,0,0,0,0,0.107101792360455,0,0,0,0,0,0,0,0,0,0.19747335823755,0,0,0,0,0,0.0575247733464095,0.173842552473857,0.0964126911962688,0,0.305763831475434,0,0,0,0.280603386998929,0,0,0,0,0
X601628.CH.EQUITY,0.118563192378145,0,0,0,0,0,0,0,0,0,0.0282809698783378,0.0935888231501839,-0.0873099265237468,0,0,-0.269167819718456,0,0,0,0,0,0.0153941160383695,0,0,0,0,-0.00983038869223691,0,0,0,0,0,0,0.676791066883921,0.054437124633278,-4.33680868994202e-19,0,0,0,0.00910770820565318,0,0,0,0,0,0,0,0.0770488983745757,-0.0385002031473343,0,0.203779474841781,0
X601988.CH.EQUITY,0.0754853662539785,0,0.0944888187119371,0,0.35570663983408,0,0,0,0,0,0,0,0.211345684728395,0,0,0,0.144150079962302,0,0.00640980299291655,0,0,0,0.00636199299964383,0,0,0.0196669982509406,0,0,0,0,0.126972581842051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123623106433735,0,0,0,0,0,0,0,0,0,0,0.00284449867739854,-0.0948099341416204,0,0,0,0,0,0,0.234296778089579,0,0.189718079129389,0.140596846993553,0,0,0,0,0,0,0,0,0.060396073780682,0,0,0,0,0,0.19816646382,0.0625868927700041,-6.93889390390723e-18,-0.0628354251528811,0.259260241035602,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.02501879406333,0,0,0,0.0707361844061044,0,0,0,0,0.0699799560795183,0.125151017042764,0,4.33680868994202e-19,0.0925486444514433,0,0,0,0,0,0,0,0,0,0,0.154009862262228,0.00863871519766952,0.426232765030787,0,0,0,0,0,0,0,0,0,0,0.00296737693621304,0,0,0,0,0,0,0,-0.0266711768648045,0,0,-0.07134765615846,0
X388.HK.EQUITY,0,0,0,-0.312423591913539,0,0.278073081758341,-0.0122280642353383,0,0,0,0,0,0.0277799862864893,0,0,0,0,0,0,-0.0853668721444369,0,0.401949663699501,0,0,0,0,0,0.0320462703763386,0,-1.73472347597681e-18,0,0,-0.181268699852429,0,0,0,0,0,0,0.124311499365676,0,0.115060735335391,0,0,0,0,0.0838036614919553,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.219261392724607,-0.0390738861851719,0,0.206495787352318,0,0.298625175196363,0,0,0.0764100663335191,0,0,0.0506856895386707,0.488060785684459,0,0,0,0,0.30480444711587,0,0,0,0,0,0,0,0,0,-0.328581581635429,0,0,0,0,0,0,0,0,-0.0274106151192867,0,0,0,0.0285763099588584,0,0,0,0,-0.407034290427261,0,-0.00544460372392389
X000001.CH.EQUITY,0,0.054668631785159,0,0.272120958782961,0,0,-0.0415669738879433,0.205508643024349,0,0.457390020660984,0.0779098096742935,0,0,0,0,0,0,0,0,0,0,0,0.103071238246261,0,0,0,0.227408590746545,0,0,0,-0.0954072302316945,0,-0.24415851089511,0,0,0,0,-0.0311575897405707,0,0,0,0,0,0,0,-0.0720209933230779,0,0,0,0,0.174805629231395,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0308647359615428,-0.0158827211213138,0,0,0,0,0,0,0.302010236303894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409718876576334,0.0521405716343996,0.201808820552589,0.225644312718654,0,0,0,0,0,0,0.226338460253033,0.0180696604906833,0,0,0.0560236707488376,0,0,0,0
X601601.CH.EQUITY,0,1.73472347597681e-18,0,0,0,0,0,0,0.156585805871405,0,-0.0826880567046511,0,0.383510594950784,0,0,0,0,0.0796708844752192,0,0,0.214715822598922,0,0,0,0,0,0.00505604388708068,0,0,0,-0.0266763140580498,0,0,0,0,0,0,0,0,0,0.0434376147572469,0,0,0,0.0506071522410434,0,0,0.1084956917025,0,0,0,-0.0193015712440169
X000002.CH.EQUITY,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.101758036918993,0.0799092544577068,0,0,0,0,0,0,0,0,0,0,0.00689827263523029,0,-0.0599989849558121,0.309275981870683,0,0.519269032302629,0,0,0.0394429473304141,0,0,0,0,0,0,0,0,0,0,0,0,0.0359167632988028,0,0,0,0,0,0,0,0
