,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,6.93889390390723e-18,0.317991848172159,0,0.00253430849650539,0,0,0.343205059774398,0,0,0,0,0,0,0,0.0185797162586158,0,0,0,0,0,0,0,0.175422914084827,0,0,0.0201706541569288,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.10702901841279,0,0,0,0,0,0,0,0,0,0,-0.0316120371663873,0,0,0
X601318.CH.EQUITY,0,0,0.333279484306214,0,0,0.172311089461444,0,0,0.0133443691743569,0,0,0,0,0,0.138756520865571,0,0,0,0,0.0169813995319237,0,0,0,0,0,0,0,0,0,0,0.156149234867733,0,0,0,0,0.0928610095870552,0,0,0,0,0,0,0,0,0.00552455303946744,0,0.0330590604067217,0,0,0,0,-0.00124968461184779
X601939.CH.EQUITY,0.354101133076017,0.186627506730747,0,0,0,0,0,0.270604562734933,0,0,0,0,0,0,0,0,0.126259355859562,0,0,0,0,-0.0924590842752178,0,0,0,0,0,-0.0660439436237506,0,0,0.155168644791735,0,0.224605168576364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680703771707198,0
X600036.CH.EQUITY,0,0,0,0,0,0.27285444675206,0,0,0.0205135777590117,0,0,0,0.178461215172146,0,0,0.085561031166565,0,0.125545525031823,0,0,0,0,0,0.0102857603834806,0.439289461176517,0.01070370043804,0.0636832583046043,0,0,0,0.00858403743990301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689350024217919,-0.0448084323558796
X601288.CH.EQUITY,0,0,0,0,0,0,0.00304709903127862,0.531927625426502,0,-0.0815242971103835,0,0.0636403893585197,0,0,0,0,0,0,0,0,0,0,0.0659276763635438,0.151298519457011,0,0,0,0,0,0,0.101152189295454,0,0.0424047931853237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456865624240493,0,0.0164507656524638,0,0,0
X1299.HK.EQUITY,0,0,0,0.0369717163005946,0,0,0,-0.16513841678846,0,0.152590547709094,0,-0.0151512231075059,0,0,0.0116576487164533,0,0,0,0,0,0,0,0.138055945736731,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0983192539019908,0,0,0,0,0.143618262023668,0,0.091518658032752,0.166241705251452,0.0351836526153572,0.0969027894165732,0,0,0,0,0,0.29456821965304,0,0,0
X601628.CH.EQUITY,0.185034672751932,0,0,-0.00557695921024932,0,1.0842021724855e-19,0,0,0,0,0,0.00631343534163051,0,0,0,-0.283072906624949,0,0,0,-0.0544828585087284,0,0.145514460569035,0,0,0,0,-0.115902294269145,0,0,0,0,0,0,0.619676065651356,0.10985314165149,-0.014369955690097,0,0,0,0,0,0,0,0,0,0,0,0,0.0668065954344021,0,0.0983598838544282,0
X601988.CH.EQUITY,0.125272687152666,0,0.0537463528842603,0,0.540331872579739,0,0,0,0,0.0940634483452046,0,0,0.154020944382646,0,0,0,0,0,0.00670633425054613,0,0,0,0.129384528492432,0,0,0,0.0144176947366686,0.0826447269353009,0,0,0,0,0,0,0,0,0.0682031337690245,0,0.00249231251524665,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.163818220066844,0,0,0,0,0,0,0,-0.0495845208539264,0,0.0449903069273147,0,0,0,0,0,0,0,0,0,-0.224265085348114,0,0,0,0.134842999313441,0.0546790327379748,0,0,0,0,0,0.131793524903631,0,0,0,0,0,0,0,0.21403073798099,0.141202214648189,0,0,0,0,0,0,0,0,-0.138257083981244,0
X388.HK.EQUITY,0,0,0,-0.271143091660623,0,0.224193534814369,-0.0192447741403328,0,0,0,0,0,0.063582982442369,0,-0.0304453620581861,0.157998377802487,0,0,0.0320766887384669,0,-0.0695495507801939,0.493149845188581,0,0,0,0,0,0,0.0313312857181216,0,0,0,-0.117585598968426,0,0,0,0,0,0.233296941158579,0.0656918925887068,0,0,0,0,0,-0.278610255574682,0,0.0432929163704417,0.0681031196355022,0,0,0
