,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.147019453185763,0,0,0,0,0,-0.107354128475826,0,0,0,0,0,0,0,0,0,0,-0.0834290080356483,0,0,0.426272011039639,-0.125308979943274,0,0,0,0,0.472177730869981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296356942686896,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0364312012965048,-0.0214195631918058,0,0,0,0,0,0.247803844413357,0,0,-1.73472347597681e-18,0.503822632089989,0,0.0184843467384115,-0.0110176066680326,0,0,0,0.01593779358562,0,0,0,0.0528098192676109,0,0,0,0.118293725923094,0,0.054590686396615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152146399901285,0
X601939.CH.EQUITY,0,0,0,0.771458425224738,0,0,0,0,0,0,0.10122472372568,0,0,0,0,0.110980684024365,0,0,0,0,0,0,0,0,0.0100972115133886,0,0,0.0664941069254938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583050216888597
X601288.CH.EQUITY,0,0,0.926945225638398,0,0,0,0,-0.0258151092520555,0,0,0,0,0,0,0,0,0.00792780021729414,0,0,0,0.0923984802632252,0,0,0,0,0.0380636079352675,0,0,0,0,0,0.0547897831276305,0,0,0,0,0,0,-0.0651377222265001,0,0,-0.109456095017065,0,0,0,0,0,0,0,0,-0.0413880302990765,0
X601628.CH.EQUITY,0,0.00721732970674877,0,0,0,0,0,0,-0.1012751718353,0.268481445254067,0,0.27615205032773,0,0,0,0,0,0,0.302658696812376,0,0,0,0,0,0,0,0,-0.0839192875649089,0,0,0.0206785404160129,0,0,0,0.263942493059868,0,0,0,0,0,0,0,0,0,0,0.109213358905952,0,0,0,0,0.0405559241560387,0
X600036.CH.EQUITY,0,0,0,0.343425275076324,0,0,0,0,0,0,0.0124451013619793,0,0,0,0,0,0,0.177825558708415,0,0,0,0,0,0,0,0.195031252443595,0,0.0264240230478569,0,0,0,0,0,0,0,0,0.0675920524259843,0,0,0,0,0,0,0,0.0741381119122368,0,0,0,0,0.00383135083537333,-0.0115534341291426,0
X601988.CH.EQUITY,0,0,0,0.0691096300385988,0,0,0,0,-0.0269831623797063,-0.0730576162088984,0,0,0,0,0,0,0,0,0,0,0.00120648957203608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131612216756811,-0.0626952756379318,0,0.989871136993304,0,0,0
X1299.HK.EQUITY,0,0.064059826608308,0,0,0.0801512262375751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337347737140568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559735268288227,0.0849362753671865,0,0,0,0,0.193771821578202,0,0,0,0,0.0939218635353657,0,-3.46944695195361e-18,0,-0.0627519333252235
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046734786108879,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0624884616098788,0.562888402808544,0,-0.0393585185690831,0,0,0,0,-0.0110045646556041,0,0,0,0,0.0338152500759019,0,0,0.213437146477171,0.270315228909387,0.327336302070871,0,0,0,0.235049106584938,0,-3.46944695195361e-18
X388.HK.EQUITY,-0.0330324896475455,0,0,0,0.156952300847376,0,0,0,0,0,0,0,0,0,0,0,0.12095526577048,0,0,0,0.246771051875137,0,0.246426374907455,0,0.215870162774787,0,0,-0.0973263929534591,0,0,0,-0.0603860222163734,0,0,0,0,0.185266378574175,0,0,0,0,-0.0691755329291904,0.0404983064165158,-0.190393859197673,-0.0624942481183952,0,0,0,0,-0.00151916562710045,0.314666866426788,0
