,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.295425577197392,0.0273540199748424,0,0,0,0.447042018274731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105022381419496,0.0519792988458541,0,0,0,0,0,0,0,0,0,0,0.0796414915967767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.189387143272921,0,0,0,0,0,0.17780286479384,0,0,0,0.0808989119026986,0,0.0932023220812696,0,0,0.0195017101507116,0,0,0.19558591519201,0,0,0,0,0,0,0,0,0,0.0675172554628482,0,0,0,0,0,0,0.0593166354809026,0,0,0,0.0255188143616901,-0.0385196763756606,0,0,0,0,0.0509732799821022,0,0,0,-0.0880192640462737
X601939.CH.EQUITY,0.404328900504231,0.0895437672972919,0,0,0,0,0,0.0446530490405684,0,0,0,0.00420412685076509,0,0,0,0,0.139512541701046,0,0,0,0,-0.144403046635004,0,0,0,0,0,0,0.158064557171719,0,0,0,0.257742418927565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263098611480847,0.0685022603029924,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.194646049721375,0.081697433707549,0,0,0,-0.0916458486889495,0.225283264923089,0,0,0.105416743487416,0,0,0,0,0,0,0,0,0,0.120059569177801,0.0735876821187952,0,0,0.0255224568592191,0,0,0,0,0,0,0,0.00820920965683035,0,0,0,0,0,0,0,0,0,0,0,0.378154873697215,0.0328331398429366,0
X601288.CH.EQUITY,0,0,0,0,0,0.00460690228233781,0,0.556872787117834,0,0,-0.0844067961275591,0.0455846722966872,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0747360351314048,0.0792489910100376,0,0,0.0891856510371967,0,0,0.109845959921536,0,0,0,0.0536701336708075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591300940426861,0,0,0,0
X601628.CH.EQUITY,0.0976352971938237,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0755168861013107,-0.0674558015919173,0,0,-0.239737511533499,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0325672690677325,0,0,0,0,0,0,0.635514481122358,0.0861084978401971,-0.00323213921193149,0,0,0,0,0.00414529671874962,0,0,0,0,0,0,0,0.0360985051028601,0,0.185476280327456,0
X1299.HK.EQUITY,0,0,-0.209133908123159,0,0,0,0,0,0,0,0.107448338322977,8.67361737988404e-19,0,0,0,0,0,0,0,0.0200331490593531,0,0,0.112320485060358,0,0,0,0,0,0,0,0,0,0.174390256676803,0,0,0,0,0,0,0.0965226369398282,0.164040500992762,0.0677031336323421,0.298370832757504,0,0,0,0.297614680371479,0,0,0,0,0
X601988.CH.EQUITY,0.138386277672456,0,0.0943738703497391,0,0.372704433459126,0,0,0,0,0,0,0,0.218424070172717,0,0,0,0.110970232467178,0,0,0,0,0,0.0172266453463722,0,0,0,0,0,0,0,0.120410935453365,0,0,0,0,0,0.0109170309919126,0,0,0,0,0,0.00592814627265345,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.129829385375738,0,0,0,0,0,0,0,0,0,0,0,-0.0647281350099706,0,0,0,0,0,0,0.226708074161819,0,0.182085478122366,0,0.143970023589561,0,0,0,0,0,0,0,0.0564788877664312,0,0,0,0,0,-0.0784743070567765,0.182869430518767,0.0422505501487104,0,0.284416747519401,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0644175821304918,0.123450375389048,0,0,0.089445569959317,0,0,0,0,0,0,0,0,0,0,0.17217681774588,0.0198602558009214,0.428269714831814,0,0,0,0,0.0495054918660316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354791151884364,0
