,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.0441237639926505,0.376794785313314,0,0,0,0,0,0,0,0,0,0,0.0446058545859221,0,0,0,0,0,0,0.036494376111975,0,0.081641949751343,0,0,0,0,0,0.0683145179641458,0,0,0,0,0,0,0.0911013428291041,0,0,0,0,0.0377715815699563,0,0,0.000554254014441774,0.03381749459241,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0928956474749315,0.0279311083829317,0,0,0,0,0.114111142508024,0,0,0.0410858003467881,0.0634719634451476,0,0,0,0,0.057654511521182,0,0.196372851226224,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0480843959424593,0,0,0.0609539144377762,0,0,0,0,0,0.145750640727325,0,0,0,0,0,0,0,0,0,0,0,0,0.0822079447156849,-0.0188829598749378
X601939.CH.EQUITY,0,0,0,0,0.117510603021907,0,-0.0601420988229881,0,0,0,0,0.118127280725381,0,0,0.00657055986902643,-1.73472347597681e-18,0,0,0.0605264821280406,0,0.0171354263469299,-0.0487864377421948,0.632168683285994,0.0052716011063348,0,0.135135807427192,0,0,0.0725076921748922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0273148542618922,0,0,0,0,0.242225971543588,0.0238540767460756,0,0,0,0,0.260350508608739,0,0,0.175347296228055,0,0,0,0,0,0,0.170746169383903,0,0.259334575928415,0,0,0,0,0.032984160234053,0,0,0,0,0,0,0,0,0,0.0908232285001121,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.214299613106052,0.0890178252954922,0.0287354752016834,0,0,0.0832190182602155,0,0.387855670106733,0,0,0,0.0656415203517047,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0444241821259336,0,0,0,0,0,0,0,-0.0109120354079943,0,0,0,0,0,0,0,0,0,0,0,0.0990412785657345,0.0305893778433431,0,-0.08160759126427,0
X601628.CH.EQUITY,0,0,0,0,0.104684286611732,0,0,0,0,0,0,0,0,0,0,-0.185545869152669,0,0,0.0364258484977661,0,0,0.032786711183446,0,0,-0.0167197494748078,0,0,0,0,0,0,0,0,0.629325058253233,0.0444192592756383,0,0,0,0,0,0,0,0,0,0,0,0,0.0656005665424409,0,0,0.209550991517106,0
X1299.HK.EQUITY,0,0,-0.193586637869103,0.0704708250473672,0,0,0,0,0,0,0.199992027170434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995185361344311,0,0,0,0,0,0.102385493207824,0,0,0,0,0,0,0.0857919259146225,0.0963890631279137,0,0.125528219489838,0.274587657374465,0.0865769053266685,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.233778907209438,0.70545044753698,0,0,0,0,0,0,0,0.0117772617512588,0,0,0,0.0464555785161734,0.0122410351237514,0,0,0.0661966911997316,0,0,0,0.0925369372624453,0,0,0,0,0,-0.114871560337133,0.0914243148938096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363440435362621,0
X5.HK.EQUITY,0,8.67361737988404e-19,0,0,0,0.0736320626094572,0,0,0,0,0.0437244125679928,0,0,-0.0920010333407473,0,0,0,0,0,0.170410296042139,0,0,0,0.0933902674381698,0,0,0.181711731296478,0,0.0126292059714082,0,0,0,0,0,0,0,0,0.0127566543734984,0,0.309427049687605,0,0,0,0.211957652583317,0,0,0,0,0.116530503921167,0,0,0
X601166.CH.EQUITY,0,0,0.0565769663872669,0.153819353300665,0,0,-0.00782889861496695,0,0,0,0,0.0621947694981327,0.102665748801205,0,0,0.037860616719482,0,0,0,0,0,0,0,0,0.155692126420807,0,0,0.337540128461448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19
X388.HK.EQUITY,0,0,0,-0.2345388769862,0,-0.0320077495133135,0.142710336395471,0,0,0,0,0,0.0166963185916232,0,0,0,0,0,0,0,0,0.506717806596938,0,0,0,0,0.0575723840700595,0,0,0,0,0,-0.123496509589643,0,0,0,0,0,0.142012606580557,0,0,0,0.10442021974788,0,0.135158446221536,-0.0811758148031906,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.212338178821584,0,0,0,-0.246172902550589,0.318852512428111,0,0,0.0491987767723673,0,0.0965409788052892,0.0547694456090604,0.455804686392638,0,0,0,0,0.32044060786784,0,-1.73472347597681e-18,-0.0469446594918114,0,0,0,0.0336545963762404,0,-0.527830356005852,0,0,0,0,0,0,0,0,0,-0.0401585800262263,0,0,0.0819055629783388,0,0,0,0,0,0,0,-0.0377891546643429
X000001.CH.EQUITY,0,0.133526282237847,0,0.287232468785374,0,0,0,0,0,0.406357421970723,0.0640863295396685,0,0,0,0,0,0.236483253159582,0,0,0,0,0,0,0,0.18937418827066,0,0.136880871545658,0,0,6.93889390390723e-18,-0.155168024444117,-0.169607836600595,-0.224974030713852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129378990642185,0,0,-0.0193315120435618
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0131726801567145,0,0,0,0,0,0,0,0.411561353487613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154769286217114,0.0193376237371829,0.20868566283118,0.0343227413937802,0.0162463818395127,0,0,0,0.251100692283043,0,0,0.0521832225272862,0,0.0768727000755494,0,0,0,0,0
X601601.CH.EQUITY,0,0.158733314454511,0,0,0,0,0,0,0.00288649901919938,0,-0.103141669778707,0,0.318761352734903,0,0,0,0,0.0140816737670006,0,0.330343061685949,0,0,0,0.150762836193585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546829140108368,0,0,0,0,0,0,0,0,0,0,-0.0426827435441916
X000002.CH.EQUITY,0,-0.115506327326248,0,0.149886052635802,0,0,0,0,0,0,0,0.109862335006083,0,0,0,0,0,0,0,0,0,0,0.186045701048293,-0.00144134638410807,0,0,0,0,0.475320647583208,0,-0.00462297980546448,0.11023709448059,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149571547117413
X601328.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0.0759397414915475,0,0,0,0,0.106629129212744,0,0,0.0666532030832546,0,0,0.301035580021844,0,0,0,0,0,0,0,0.236130652304841,0,0,0,0,0,0,0,0,0,0.0463537713748544,0,0,0,0,0,0,0,0,0,0,0,0.0117326833955101,0,0,0,0
X600000.CH.EQUITY,0,0.136820019902391,0,0.0358692462697657,0,0,0,0,0,0,0,0,0,0,0,0,0.473925761475409,0,0,0,0,0,0.0312150291106302,0.0565885852752243,0,0,0,0.0124275348880375,0,0,0,0,0,0,0,0,0,0,0.0639028710704374,0,0,0,0,0,0.0341723585670923,0,0,0,0.0420311165067152,0,0.0103933709494606,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740966455757265,-0.0383697363707492,0,-0.00596282506041028,0,0,0,0,0.0162122482626551,0.108720505323504,-0.0252782506982762,0,0,-0.143857374117934,0,0,0,0,0,0,0,0,0,0,0,0.00555754953452858,0,0,0,0,0,0,0.08552071590625,0,-0.0909630648247337,0,0,0.2354831132675,0.123581003639232
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0934361858605349,0,0,0,0,0,0,0,0,0.0125257436437872,0,0,0,0,0,0,0,0,0,0,0,0.33314812229446,0,0.0746049253848285,0,0,0,0,0,0.0200119642886067,-0.000273889833320637,0,0,0.458539600431607,0.108689519144252,0,0,0,0,0.0345301215909388
X16.HK.EQUITY,0,0,0,0,0,0.107325659688374,0,0.129459384455595,0,-0.0718718226040286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293826207013065,0,0,0,0.267113695374247,0,0,0.0603637849983306,0,0,0,0,0,0,0.134513144008675,0.192799129585545,0,0,0.104308948604515,-0.530389908588568,0,-0.0831980258026505,0.0837094095992273,-0.0873302784882686,0,0,0
