,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.121383785037291,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871458680188417,0,0.410512740274827,0.44997593658689,0.0138585101547467,-0.257973880414997,0,0,0.276232918212312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442581558483529,0,0,0,0,-0.175703836220906,0,0,0
X601318.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0.1378601820872,0,0,0,0,0,0,0.0337000955088189,0.151322164876268,0,0,0,0.16578654186395,0,0,0,0,0,0,0,0,0,0,0,0.0126663157984843,0.0401416990170523,0.0539141828644013,0,0,0,0.0285988453446705,0.211688179611057,0,0,0,0,0,0,0,0,0,0,0,0,0.069009879133697,0.144315118694073,0
X601939.CH.EQUITY,0,0.0689631766471158,0,0,0.807120807195448,0,8.67361737988404e-19,0,0,0.00202585062919886,0,0,0,0,0,0.0834207469642592,0,0.018613710008243,0.0584215553489474,0,0,0.00323984038825108,0,0,0,0,0.0104576963266996,0,0.00997623084958035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0284572468621491,0,0.419076186008112,0.00798844284215686,0,0,0,0,0,0,0,0,0.0818351086611263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307304259099324,0,0,0,0,0,0,0,0,0,0.166039130186001,0.029111018247598,0,0,0,0.0840656950230071,0
X601288.CH.EQUITY,0,0,0.913413718567041,-0.135080685148524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127937082407318,0,0,0,0,0,0,0,0.0277427786970158,0,0,0,0.0441773682725446,0,0,0.0618986871763699,0,0,0,0,0,0,0.00124877688904493,0,-0.0771452309259741,0,0,0,0,0,0,-0.0587610336642843,0,0,0
X600036.CH.EQUITY,0,0,0.407999262186878,0,0,0,0,0,0.0244474496719262,-0.00633048890594023,0,0,0,0,0,0.107651957904615,0,0,0,0.0048691825727259,0.0119307853778634,0,0,0,0,0,0.189165497906379,0,0.125274466363254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-0.0718374635467678,0.00872125060591586,0.0530615708647974,0,0,0,0,0,-0.0717578433861557,0,0.0904575560008855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795826269661873,0,0,0,0,0,0,-0.0178064109098248,0.972378184997301,0,0
X1299.HK.EQUITY,0,0,0,0.174224103112701,0,0,0,0,0,0.128399147078674,0,0,0,0,0,0,0,0,0,0,0,0,-0.234672605894864,0,0.00235588812774988,0.0931647329571657,0.413829682712969,0,0,0.184884878208852,0.35947575578275,0.040778661651437,0,0,0,0,0,0,0,0,0,0,0,0.0312584827997869,-0.142150000004158,0,0.0626591027433612,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120715015930473,0,-0.0566467957800115,0,0,0,0,0.00437829217782585,0,0,0.297787673987217,0.320598131731575,0,0,0,0,0,0,0,-0.275093337709805,0,0,0,0,0,0,0,0.0441780362723464,0.00884487582459244,0,0,0,0.317792118929816,0,-0.0308856446938595,0
X388.HK.EQUITY,0,0,0,0.239999362732582,0,0,0,0,0,0,0,0,0,0,0,0,0.0192831886548333,0,-0.23746731759087,0,0,0,0,0,0.410581169385019,0.127749724229679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243333525755788,0,0.053599858978186,0.187931812208401,0,0,0,0.0319769585823576,0
