,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313806453991986,0,0.000438832686686961,0,0,0.354266931968025,0,0,0,0,0,0,0,0.0209625460544688,0,0,0,0,0,0,0,0,0.173996396484525,0,0.0226053529682768,0,0,0,0,0,0,0,0,0,0,0.105803131455041,0,0,0,0,0,0,0,0,0,0,0,-0.0308057177744813,0,0
X601318.CH.EQUITY,0,0,0.158349413325437,0,0,0,0,0,0.195692465217916,0,0,0,0.0784460333727783,0,0.0708533443179684,0,0,0.0931555885328519,0,0,0.176721994917596,0,0,0,0,0,0,0,0,0,0.0366177056737758,0,0,0,0,0,0,0.0212099582629055,0,0,0,0.0636019027570753,-0.0696423595067682,0,0,0,0,0.0535408435209637,0,0,0,-0.121195793618965
X601939.CH.EQUITY,0.41936049190842,0.394441751004402,0,0,0,0,0,0.367729818665719,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171139573596833,0,0,0,0,0,0,0.0202111844517502,0,0,0,0.0518901213748363,0,0,0,0,0,0,-0.260618017588781,0,0,0,0,0,0,0,0,0,0,0.033547040706484,0
X601288.CH.EQUITY,0,0,0,0,0,0.00343757007176738,0,0.527805685112369,0,0,-0.0785125080917228,0.0630910479244129,0,0,0,0,0,0,0,0,0,0,0.0666293880779021,0,0.152193151426825,0,0,0,0.0994135788374401,0,0,0,0.041949756022453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452747626267048,0,0.0166861575224855,0,0
X600036.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0.264774884022107,0,0,0,-0.023974848193128,-0.00862743055944736,0.173942208232869,0,0,0.152959648741438,0,0,0,0,0,0,3.46944695195361e-18,0.473560041334233,0.00960694548580981,0,0.137789298229723,0,0.00623031982870701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133688284360124,-0.025170353087125
X601628.CH.EQUITY,0.0895610364916066,0,0,0,-0.018207686414908,0,0,0,0,0,0,0.0769812414962967,-0.0796654840497067,0,0,-0.256260733653307,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102462163301562,0.627765435709909,-0.00812130127950357,0,0,0,0,0,0,0,0,0,0.0485073694015708,0,0,0.0645597960391808,0.00473158765484757,0.205738982035917,0
X1299.HK.EQUITY,0,0,-0.0423362799524155,0,0,0,0,-0.0337320216319029,0,0,0.0930791689737156,-0.0214976713289642,0,0,0,0,0,0,0,0,0,0,0.128182383413367,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0294147409377934,0,0,0,0,0.0600730913253556,0,0.128911363626567,0.115028692167986,0.139690187851055,0.15338937574972,0,0,0,0,0,0,0.284068163684744,0,0.0253297335028927
X601988.CH.EQUITY,0.171838867734827,0,0.090673718359228,0.378646412501147,0,0,0,0,0,0,0,0,0.244375483045152,0,0,0,0.070506886871844,0,0,0,0,0,0.0325000658812318,0,0,0,8.67361737988404e-19,0,0,1.73472347597681e-18,0.119033370924088,0,0,0,0,0,0.0170868381907071,0,0,0,0,0,0.0181098667741302,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124601558921649,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0884829255422708,0,0,0,0,0,0,0.238584482429882,0,0.18682260475819,0,0,0.14266607201275,0,0,0,0,8.67361737988404e-19,0,0.0545238992317747,0,0,0,0,0,-0.0669777363341348,0.0530500948368729,0.19749957022173,0,0.270960053697841,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.124451389062972,0.0587681962200385,-0.0151918392419485,0,0,0,0.0121921153677183,0.059143549680073,0.144204813485958,0,0,0.114758355070119,0,0,0,0,0,0,0,0,0,0,0.0878616988631613,0,0.42329387659611,0,0,0,0,0,0.0280392107589841,0,0,0,0,0.0345304118616227,0,0,0,0,0,1.73472347597681e-18,0,0,-0.105322391580594,0,-0.0974047030655404,0
