,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.126292868870963,0,0,0,0,0,-0.0744944628206519,0,0,0,0,0,0,0,0,0,0,-0.0590853674946962,0,0.00410206597215004,0.233578471656565,0.503709586376739,-0.110251454079193,0,0,0,0.205976575891721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510902762459888,0
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107529449521119,0,0.755442201442231,0,0,0,0,0,0.0246939603500542,0.0874589329786749,0,0,0,0.0270370640622669,0,0.0181491771985806,0,0,0,0,0,0,0,0,0,0,0.0579990467792222,0,0.00743634633380894,0,0,0,-8.67361737988404e-19,0,0,0.0159172869099559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.892758650752543,0,0,0,-0.00690020319093567,0,0,0,0,0,0,0,0,0.0123632780669558,0,0,0,0.0363219066352171,0.0978638672312879,0,0,0,0,0,0,0,0,0.0349760450768694,0,0,0,0,0,0,0,0,0,0,-0.168587917621843,0,0,0,0,0.0178473138682564,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.027559209746788,0.301708131479555,0,0.268563944959841,0,0,0,0,0,0,0.437181291532872,0,0,0,0,0,0,0,0,-0.0751052243301664,0,0,0,0,0,0,0,0,0.0358070540077014,0,0,0,0,0,0,0,0,0.129207109486633,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0379992138678293,0.313281671889782,0,0,0,0,0,0,0,0,0,0,0,0,0.28477147813308,-0.0339811218172611,0,0,0.0908058531595884,0,0,0,0.041980578810281,0,0,0.0995090806667201,0,0,0,0,0.04537358603761,0,0,0.0409432364363871,0,0.0766494814863532,0,-0.0118662396274071,0,6.93889390390723e-18,0,0.204820491101499,0,-0.0250072473359919
X601988.CH.EQUITY,0,0,0,0.0644163273893479,0,0.00940392927998691,0,0,-0.0552949984125128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728368204532734,0,0,0,0,0,0,-0.0241091733733535,0,0,0,0,0,0,0,0,0,0,0.000221443368579027,-0.134337381920563,0,0.999513829868721,0,0.000798966361910842,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214554141731261,0,0.33922651779155,0.0244712090418393,-0.0654574439567579,0,0,0,0,0,0,0,0,0,0.0141045668073136,0,0,0,0,0.318530553313608,0.046574017874422,0,0,0.116738336164671,0,-0.349477932981895,0,0.104080472864812
X388.HK.EQUITY,0,0,0,0,0.22297032198824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127143179854188,0,0.256019479940813,0,0,0.115452032842621,-0.00877636608322223,0,0,0,0,0,0,0.111309810726409,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177408087542405,0,0,0.281785873489221,0
