,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0954496820573735,0,0.402433859048985,0,0,-1.73472347597681e-18,0,-0.00951073305329176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294736468832738,0,0,0,0,0,0.052647834197605,0,0,0,0.188944567849421,0,0,0,0,0,0,0,0,0,0.0752097178648967,0.249777325446497,0.0405833687221304,0,0
X601318.CH.EQUITY,0,0,0,0.0337848400584415,0,0,0,0.0506125575407279,0.12563389210941,0.0389880581717055,0,0,0,0.0334516631291022,0,0,0,0,0.221282065292229,0,0.263049652769795,0,0,0.0193779735575506,0,0.0319388544204188,0,0.0926395194861084,0,0,0,0,0,0.0556616258181374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443588832360837,-0.0959747215911411
X601939.CH.EQUITY,0,0,0,0,0.384351030759405,0,0,0.0964453048835138,0,0,-0.0822873110707027,0,0,0,0,0,0,0,0,0.0774937060464565,0,0,0,-0.154068616792822,0.374511239010099,-0.0532864828382341,0.159530147445329,0.0207915858049755,0,0,0,0,0,0,0,-0.0285074944902301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246125088849016,0.0205106673749675
X600036.CH.EQUITY,0,0.188933156308418,0,0,0,0.0716297793367004,0,0.0934130084455884,0,0,0,0,0,0.216942620619161,0,0,0,0,0,0,0,0.0322817249754588,0,0,0,0,0,0,0.333292271017937,0.108351009213054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191005029803262,0
X601288.CH.EQUITY,0.242822078138718,0,0.0631459900696356,0,0,0,-0.0180429463636287,0.0800841991096381,0.0801776107192871,0,0,-0.0392663479164249,0,0,-0.0648857653014418,0.233150928978613,0.0423989302031983,0,0,0,0,0,0,0,0.13383473438149,0,0,0,0,0,0,0,0,0,0,0,-0.0716458420030529,0,0,0,0,0,0,0,0,0.210510315586561,0,0,0,0,0,0
X601628.CH.EQUITY,0.0957585385982711,0,0,0,0,0,0,0,0,0,0.0308319604200587,0,0,0,0,0,0.186693577526354,0,0,0,0,0,0,-0.0597345984819379,0,0.130722770802383,0,0,-0.0849050472200748,0,0,0.0101685916109579,0.101898212192174,0,0,0,0,0.640221876817282,0,-0.0561691188723933,0,0.13123062884547,0,0,0,0,0,0,0,0,0.00808066206600447,-0.0454799380052434
X1299.HK.EQUITY,0,0,-0.210536950545562,0,0,0,0,0,0.0158480721839136,0,0.16663750497584,-0.0402263645314065,0,-0.0596366824689848,-0.0454469280656508,0,0,0.117486025676428,0,-0.00805604015939345,0,0,0.183218616074691,0,0,0,0,0,0,-0.0379295234987345,0,0,0,0,0,0,-0.0476400168614574,0,0.145728186761634,0.184236867619272,0,0.105086137927633,0.17169925208335,0.212487911476699,0,0,0,0.0198167865528985,0,0,0,0
X601988.CH.EQUITY,0.162785664954528,0.0500860926104087,0.0221361451548885,0.3449267359096,0.099113234107624,0,0,0,0,0,0,0,0,0,0,0.141569562998339,0,0,0,0,0,0,0,0,0,0,0,0.079996805671493,0,0.00826150486348801,0,0,-0.135106316436171,0.228923436857406,0,0,0,0,-0.0774641732377304,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.112707602569991,0,0,0,0,0,0,0,0,0,0,0,0,0.00435961964150009,0,0,0,0,0.111268448036903,0,1.73472347597681e-18,0.152686698279072,0.0379047652497575,0,0,0.0281659692756217,0,0,0,0,0,0,0,0,0,0,0,0.283167576913055,0,-0.0501699764188756,0.26155119898814,0.184806395770128,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.108261012639751,0,0,0,0,0.0920895576335606,0,0,0,0.0573103027222359,0,0.0665733920022653,0,0.0157673209010994,0,0,0.30985767620834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988437507949937,0,0,0,0,-0.0966409680747937,0,0,0,0,0,-0.057597109139935,-0.0731025477288813,0,0.113969979990928,0,0,0,0
