,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.308346514779265,0,0,0,0,0.368201137385017,0,0,0,0,0,0,0,0.0349673699326744,0,0,0,0,0,0,0,0.131252027603197,0,0,0.0292600554851789,0,0,0,0,0,0,0,0,0,0,0.105986148762054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.21006204061539,0,0,0,0,0,0.204866869896024,0,0,0,0.0176512403348422,0,0.154260711005073,0,0.0267464469189498,0.00583034932278165,0,0,0.104544605175575,0,0,0,0,0,0,0,0,0,0.0906502824286674,0,0,0,0,0.0881941326708345,0,0.0668139879219042,0,0,0,0,0,0,0,0,0.00177532050170186,0,0,0,0,-0.0498480596356765
X601939.CH.EQUITY,0.470283754535433,0.0814128364747125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919143943644679,0,0,0,0,-0.134886045595672,0,0.0797140166745298,0,0,0,-0.0650676766618029,0,0,0.210357325734466,0,0.245205157900939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147580035872238,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.548591103419734,0,-0.0822316363192983,0,0.0571791371069402,0,0,0,0,0,0,0,0,0,0.0409577956868546,0.0766689020507439,0.116695131838533,0,0,0,0,0,0,0.118223791502042,0,0.0441950001676448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524071089927417,0,3.46944695195361e-18,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.186487757931849,0,0.172193032376146,0,0,0,-0.0546570266521029,0.129454273792076,0,0,0,0,0,0,0,0,0,0.0265277517573356,0.0790349310639253,0,0,0,0,0,0,0.133856592816827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363852554728062,0.0199648218170891,0
X1299.HK.EQUITY,0,0,-0.271338301488967,0,0,0,0,0,0,0.173206449061776,0,0,0,0,0.104756728543212,0,0,0,0,0,0,0,0.0710723355646753,0.0128122285656048,0,0,0,0,0,0,0,0,0.228608734203776,0,0,-1.73472347597681e-18,0,0,0.188250195392241,0,0.0347263429140495,0.0931658232557436,0.308336000830524,0,0,0,0,0.218362894623245,0,0,0,0
X601628.CH.EQUITY,0.167979063279955,0,0,0,0,0,0,0,0,0,0,0.0258826898965081,-0.0530591124427674,0,0,-0.231870286438333,0,0,0,0,0,0.0658904108943199,0,0,0,0,-0.0672814044766458,0,0,0,0,0,0,0.135222747269912,0.576125688730425,-0.0197394999438849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161396000382334,0
X601988.CH.EQUITY,0.0800329267168012,0,0.0906620458047114,0.342138956763604,0,0,0,0,0,0,0,0,0.231812099675805,0,0,0,0.112630806732394,0,0,0,0,0,0.0170737440757101,0.0384182279564547,0,0,8.67361737988404e-19,0,0,0.130718527502166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X5.HK.EQUITY,0,0.392977115361772,0,0,0,0,0,0,0,0,-0.0451428013855773,0,0,-0.279081198217485,-0.114782033491599,0,0,0,0,0,0,0,0.209740062698289,0,0,0.164311559984134,0,0,0,0,0,0,0.0170847106016142,0,0,0,0,0,0,0,0.308112436985762,0,0.0726712212956666,0,0,0,0.0658254024936044,0,0,-0.00988336733525547,-0.0759079698640344,0
X388.HK.EQUITY,0,0,0,0,-0.2883420319271,0.200648376321355,-0.0585126744411357,0,0,0,0,0,0.0756883616397409,0,0,0.0770453955974008,0,0,0.0462420100642115,-0.0290515341681716,0,0.540335351798079,0,0,0,0,0,0,0.0514163926343701,0,0,0,-0.115560786520781,0,0,0,0,0,0.0922464400263024,0.136871202452322,0,0,0,0,0,-0.252830668305987,0,0.0608190922992851,0,0,0,0
