,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.196670743032687,0,0,0,0,0,0.315749133912377,0,0,0,0,0,0,0,0,0,0.00897234122103624,0,0,0,0,0.137804320075948,0,0,0,0,0.161942837860221,0,0.306589237378037,0,0,0,0,0,0,-0.136559617513498,0,0,0,-0.101301220468354,0,0,0,0,0,0,0.0297166680264377,0.014090322520313,-0.125710795190103,0,0
X601939.CH.EQUITY,0.437565213334382,0,0,0.300511246659051,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0633044828098891,-0.186706443757019,0,0,0,0,0,0,0,0,0,-0.021593778728196,0.180477089103954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581524916951329,0.0614589271546566,-1.73472347597681e-18,0.00448609653770902,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296450096587075,0.0946644826924238,0,0,0.174308962142507,0,0,0,0,0,0,0,0,0.184991391468469,0,0,0,0,0.0447324761807626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119229259515108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.404875672254197,0,0,0,0,0,0.328793067726481,0,0,0,0,0,0.215181872731214,0,0.133397994147715,6.93889390390723e-18,0,0,0,0,0,0,0,0.064412974383499,0,0,0,0,0,0,0,0,0,0,-0.495620568551387,0,0,0,0,0,0,0,0,0,0,0,0,0.253133012380977,-0.0785848459175989
X600036.CH.EQUITY,0,0.0497130198494507,0,0,0,0,0,0,0,0,0,0,0.16996355749747,0,0,0,0,0.0286697845818449,0,0,0,0,0.207907102418429,0.0133322186242319,0,0,0,0,0,0,0,0,0.357878002783258,0,0,0,0,0,0,0,0,0.112118804866774,0,0.142515706825671,0,0,0,0.00285289016247181,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.115909893870111,0,0,0,0,0,-0.128817787329186,0,0,0,0,0,0,0,0,0,0.338622026080552,0.244567554772892,0,0,0.0307951358819174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254138475400169,0,0,0.0047545883623479,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0832453909448274,0,0,0,0,0,0,-0.0971912578271228,0,0.189832880222917,0,0,-0.209073932939426,0.125363451978844,0,0,0.229999849067411,0,0,0,0,0,0,0,0,0.106532178387814,0,0,0,0,0,0.477426634619776,0,0.163457728946755,0,-0.171492478833432,-0.145741140420194,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.356531893114677,0,0,0.278140076836652,0,0,0,0,0,-0.00900924330568984,0,1.73472347597681e-18,0,0,0,0.136742346544115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183911966327054,0,0.0175194862284522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493959896173674,0,0,0
X388.HK.EQUITY,0,0,0.423427425401018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879434835982328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456992327937537,0,0,0,0,0,0,0,0,0,0,0,0.00600239692269454,0,0,0.00135346089147321,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0333083057061822,0,0.351248189041181,0,0,0,0.0272720698737637,0,0,0,0,0,0,0,0.0139775486253534,0.0280900409240872,0,0,0,0,0,0,0,0,0,0,0.244675069226359,0.0625903241451968,0,0,0,0,0,0,0.0094849941713617,0,0,0.0330435028292134,0.0179779999085398,0,0,0,0,0,0.0848879013121365,0.134404306657481,0,0,0
X600000.CH.EQUITY,0.131235767853849,0,0,0.129587033133127,0,0,0,0,0,0,0,0,0.251562712536354,0,0,0,0,0,0.0296010131997821,0,0.010996681663515,0,0,0,0,0.0536737421052101,0,0,0.155044347384262,0,0,0,0,0.0150383695238098,0,0,0,0,0,0,0.0286092429613385,0,0,0.0418252023576027,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293246393567055,0,0,0,0,0,0,0,-0.0166938651368931,0,0,0.342430219820035,3.46944695195361e-18,0,0,0.420598759874952,0,0.0219910695646379,0.0517351445588415,0,0.10784104944995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725237805434798,0,0,0,0.0270440702580317,0,0,0.252193254418314,0,0,0,0,0,0,0,0.00733366820983073,0.180043340958041,0.270415516086799,0,0.0788217390660794,0.0473048401947916,0,0.0380846871958409,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0149761873070127,0,0,0.34979002385964,0,0,0,0,0,0,0,0,0,0,0,0.189350753438347,0,0,0,0,0,0,0,0,0,0.0388526379414938,0,0,0.0257508738488222,-0.0590958491815776,0,0,0.284199291338388,0,0,0,0.141649064816722,0,-0.0810878475735931,0,0,0,0,0,0,0,0,0,0
