,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.168410675861533,0,0,0,0,0,0,0,0,0,-0.156287303970578,0.580653848730671,0,0.785607407889015,0,0.070302745379934,0,-0.117233997991219,0,0,-0.0753447375322661,0,0,0,0,0,-0.134900051460881,0,-0.334756224320151,0,-0.0581436410438526,0,0,0,0,0,0,0,0,0,0.00892027309370681,-0.0300133230673102
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.218623490019489,0.109025765291944,0,0,0.00495668577713502,0,0,0,0,0,0,0,0,0,0.260538645323981,0,0,0,0,0,0,0,0,0.112409902667218,0.0646858676747393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105762453593588,0,0.00955939455441476,0
X601939.CH.EQUITY,0,0,0,0.817476727077577,0,0,0.0385271348387245,0,0,0,0,0,0.0292583683899072,0.0547509974985014,0,0,0.0462049293121953,0,0,-3.46944695195361e-18,0,0,0.00140697878505331,0,0,0,0,0,0.0058679731373208,0,0,0,0.0158826265828501,0,0,0.03324854516537,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0
X601288.CH.EQUITY,0,0,0.880175587223112,0,0,0,-0.0682974140072315,0,0,0,0,0,0,0.0405511419146881,0.0152913307523757,0,0.0325974208231048,0.125609569679808,0,0,0,0,0,0,0,-0.119642490006214,0.0305854387436901,0,0,0,0,0.00538257593446204,0,0,0,0,-0.099255760689705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0167226015658956,0,0,0,-0.106244288256879,0,0,0.0459086619011385,0,0,0.53183644517295,0,0,0,0,0,0,-0.142409201123402,-0.0464016903424578,0,0,0,0,0,0.113870478784996,0,-0.240069728340324,0,0,0.0226310897077152,0,0,0,0,0,-0.0411740225959186,0,0,0,0,0,0.060851500497934,0.105110245391868,0,0,0,0,0.481200563819722,0.253661249747864,0
X600036.CH.EQUITY,0,0,0.404075941671514,0,0,0,0,0,0.0817022614885392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188244803456333,0,0,0,0.415900207661667,0,0,0,0,0.0218320192926832,0,0,0,-0.000850583050037018,0,0,0.0484032512882288,0,0.071854430992816,0,0,0,0,0.0671564726481122
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00165934969680337,0.82400467375632,0,-0.0532361002270365,0,0,0,0,0,0,0,0,0.143659717329773,0,0,0,0,0,0,0,-0.0696511378122481,0,0.0519623781455986,0,0,0.0349481136429367,-0.028545328397478,0,-0.015799899356701,0,0,0.0726652327348208,0,0,0,0,3.46944695195361e-18,0,0,0,0.172478239350689,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.145168304485982,0,0.172668257744289,0,0.115202352880579,0.0128309834313885,0,0,0,0,0,0,0,0,0,0,0,-0.239143719738195,0,0,0,0,0.108070064160191,0,0.270350639651431,0,0,0,0,0,0,0,0,0,0,0,0.122750774299694,0.0600113913353314,0,0,0.425778016710789,0,0,0,0.0548282192863209,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.0835617410103279,0,0,0,0,0,0,0,0,0,0.324660008558384,0,0,0,0,0,0,0,0.322097527327551,0,0.194750143675154,0,0,0.085660493728275,0,0.0616458710976569,0,0,-0.0131476171452943,0,0,0,0,-0.157572507380333,0,0,0,0.180797961096914,0.0825580155552361,0,0,0,0,0,0,0.166829135177206
X601658.CH.Equity,0,0,0,0.202597482992883,0,0,0,0,0,0,0,0,0,0.0862327730127017,0,0,0,0.1985991531711,0.0695523803157053,-3.46944695195361e-18,-0.261319893028999,0,0,0,0,-0.0965391607820386,0,0,0,0,0.0599491227988797,0,0,0,0,0,0,0,0,0,0,0,0.457380770078903,0,0,0,0,0,0.0346930382899447,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.183171727537938,0,0,-0.109808467833124,0,0,0,0,0.0860264882160685,0,0.0713368692535285,-0.114695006846964,0,0,0.109368265639108,0.00881593454145806,0,0,0,0,0,0.543941755191979,0,0,0,0,0,0,0,0,0.269540123071549,0,0,0,0,0,-0.0942960275344308,0,-0.182832191313486,0,0.0675481241153463,0,0,0,0.0692523156953376,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.143192034451332,0,0,0,0.024060844066387,0,0,0,0.0225801294005832,0.191682253600536,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.548806190740088,0,0,0,0,0,0,0,0.0198071293885499,0,0,0,0.0277657798748172,0,0,0,0,0.0429918328815009,0
X601166.CH.EQUITY,0,0,0.022438644395799,0,0.317019866997236,0,0,0,0,0.0202500074661378,0,0,0,0.179257439338277,0,0,0,0,0.0665048722139433,0,0,0,0.0512614147754808,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0220874873283237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537928931606826,0.25550569635171,0,0
X600000.CH.EQUITY,0,0,-1.38777878078145e-17,0.0469225097079337,0,0.0670754118766462,0,0.0375641014816109,0,0,0,0,0.38458967537941,0,0.165116871795542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104210962649103,0.0161439873430482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.10870401124714,0,0,0,0,0,0,0,0,0,0.0859942927123094,0,0,0,0,0,0,0,0,0.329873440935045,0,0,0,0,0,0,0,0.013041370606731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144984233994148,0,0,0,0.0487059837835034,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0363319840567802,0,0.00812895626299082,0.462581828763342,0,0,0,0,0,0,0,-0.0613898023873102,0,0,0,0,0.0318104457833554,0,0,0.242713795487043,0,0,0,0,-0.039967048186172,0,0.215579671656769,0,-0.00549162712134814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-4.33680868994202e-19,0.0953047786543459,0,0,0,0.0182681966739452,0,0,0,0,0,0,0,0,0,0,0.20530316839529,0,0,0,0.0348196472880368,0,0,0,0,0,0,0,0.0339530589002671,0.0325058195572875,0.118819391997714,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0551859164268507,0,0,0.0451538274659021,0.00201538061398014,0,0
X601319.CH.EQUITY,0,0,0,0.218930137345323,0,0,0,0,0,0.0275457664720306,0,0,0,0,0.0130256072613197,0,0,0,0,0.210427125135016,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0590793117916332,0.1016862162505,0,0,0,0,0,0,0.204941769932574,0,0,0,0.00506758668902053,0,0,0.192339364281963,0,0,-0.114884366942186,-0.094941216718
X000001.CH.EQUITY,0,0.100999746747626,0,0,0.107468591471541,0.106341740009276,0,0,0.0489581964131933,0,0,0,0,0,0,0,0,0,0,0.0970639979331528,0,0,0,0,0,0.00575087930247134,0,0,0,0,0,0,0.254937979792773,0,0,0.0248260980786073,0,0.0772448960151461,0,0,0.0268792519024412,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.648167096781996,0,0,0,0,0,0,0,0,0.0596294540915356,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.077110575153395,0.0182574860325201,0,0,0.0380543714464379,0,0,0,0,0,0,0,0,0,0,0.18183857215918,0,0,0,0,0,-0.0819043373043068,0,0.119256101821217,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.172170431080734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172140644598584,0,0,0,0,0,0,0.166377883204447,0.207547204334867,0,0,0,0,-0.0479653098255635,0,0.139557652057021,0,0,0,0,0.171524042180557,0,0,0,0.173029545936862,0,0,0,0,0
X688.HK.EQUITY,0.165977569130233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910212702693479,-0.0910923428507109,0,0,0.666087346539225,0.0876110366757663,0,0,0,0,0,0,0,0,0,0,-0.00960189291095944,0.0004689190819273,0.166464112803253,0,0,0,0,0,0,0,-0.0287570573646132
X600016.CH.EQUITY,0,0,0.100018800648589,-6.93889390390723e-18,0,0,0,0,-0.201464031784958,0,0,0,0.0840921672630337,0,0.143379216423794,0,0,0,0,0,0.110884754541492,0,0,0,0,0.0462086868254124,0,0,0.0495809484588014,0,0.0986015156665187,0.0706512636341565,0.116555205225671,0,0,0,0,0,0,0,0,0,0,0,0,-0.148058186165095,0,0.0694728421328512,0,0,0,0.0817944248672448
X601998.CH.EQUITY,0.291650035277191,0,0,0,0.194044666434374,-0.0177383689404136,0,0,0,0,0,0,0,0,0,0,0,0.134819347272721,0,0,0,0.00613537552195293,-0.0522259407137252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046271371935336,0,0,0,0.046997133224456,-0.0557272275236501,0,0,0,0.228373505755913,-0.156111156647026,0.413364105608545,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.39306713474976,0,-0.159198532394926,0,0,-0.0349034842711443,0,0,0,0,0,0.0774233729177232,0.174455553741492,0,0,-0.0576880454514055,0,0,0.174586829669634,0,0,0,0,-0.111975815436301,0.0278554506408343,0,0,0.144054498260727,0,0.0925735908486749,0,0,0,0,0,0,0,0,0,0,0,0,0.0682386434577004,0.0862313661331035
X1109.HK.EQUITY,0,0,0,0,0,0.42925045590269,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.200929354994904,0,0,0,0,-0.0347602438161454,0,0,0,0,0,0.207414158597018,0,0,0,-8.67361737988404e-19,0,0,0,0.137484569389437,-0.0124706017913213,0,0,0.0769278199938786,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0.0690969126518191,0,0,0,0,0,0,0.0308526915760553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305272783671554,0,0,0,0,0,0,0,0,0,0,0,0,0.160030308789218,0.00108731057360327,0,0.0358238755685077,0,0,0.0272321387673732,0,0,0.408913078039059,0,0,0,0,-0.0171603812830986
X300059.CH.EQUITY,0,0,0,0,0,-0.0894687463182401,0,0,0,0,0.0452979264429375,0.14841442362165,0,0,0,0.367751916805268,0,0,0,0,0,0,0,0,0,0,0,0,0.182150154005584,0,0,0,0,0,0,0.126410383375292,0,-0.479765350963695,0,0.00790878852378923,0,0.0352310078215179,0.293188659328691,0,0,0,0,0,0,0.0382742890183788,0,-0.129104298828254
X2007.HK.EQUITY,0.0670657075671915,0,0,0,0,0.102611721145123,0.0254926513429282,0.395118854519943,0.0756728843088189,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0403704147181642,0,0,0.0601625491774458,0,0.0850774743604584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968190164347286,0,0,0,0,0
X267.HK.EQUITY,0,0.13587747415095,0,0,0,0,0,0.00733682739811253,0.0376885209501328,0,0.110920351825,0,0,0,0,0.184241354129469,0,0,0,0,0,0.211486791464572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820354024269501,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.0486384748151548,0,0.0111521702898817,0,0,0,0,0,0,0.391019431734304,0,-1.73472347597681e-18,0.0372081686291142,0,0,0.128153061765278,0.00646603052384396,0,0,0,0,0,0,0,0,0,0,0,0,0.0419041680367711,0,0,0,0,0,0.00738591193569776,-0.0617626498979513,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.229434258738604,0.0939936585151987,0.06069008802477,0,0,0,0,0,0,0,0,0,0.0316039966064693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149627586086748,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.614159013157132,0,0,0,0,0.0278289590665659,0,0,0,0,0,0.108624603654871,0,0,0,0,0,0.212703364079151,0,0.107776717417528,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.20055997964101,0,0,0.0292615711729354,0,-0.137161606423479,-6.93889390390723e-18,-0.152174501715419,0,-0.0876567461540655,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0265552191402634,0,0,0,0,0,0.0703076123272694,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0162749491604356,0.0144118935432053,0,-0.0175868245949746,0,0,0.0517371769339913,-0.103344834410477,0,0,0,0,0,0,0,0,0,0,0,0.256380672886398,0,0,0,-0.0160275166152421,0.527611776361558,0,0,0,0,0.0977047061194262,0,0,0.129110316081434,0,0,0.0123873279502276,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.228612223710837,0,0,0,0,0.0731813849943271,0,0,0,0,0.019018808137737,0,0.120175993853274,0,0,0,0,0,0,0,0,0,0.248962170329816,0,0,0,0.0301326257299276,0,0,0.0914261136149735,0.0321928704040481,0,0,0,0,0,0.037664925255685,0,0.0330911838271136,0,-0.0648219875349007
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0525075855462296,0,0,0,0,0,0.265547140646773,0,0.503673809299793,0,0,0,0,-2.16840434497101e-19,0.035144238104212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152764306023901,0.00828588636334072,0,0,0,0,0.110167664057213,0,0,0,0.102053932584423
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160398028954724,0,0,0,0,0,-0.0349823466018192,0,0,-2.71050543121376e-20,0,0,0.0727365500870798,0,0,0,0.276903747296839,0,-0.0586013020328608,0,0,0,0,0,0,0,0,0,0,-0.0101785203152806,0.0905583378697483,0.0624589933542454,0,0,0,0.207601106600625,0.00344265751979258,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0410681008674418,0,0,0,0,0,0,0,0,0,0.379276817761959,0,0,0,0.135946598748891,0,0,0,0.331381465619355,0,0,-0.0918685649021819,-0.0116353843481084,0,0,0,0,0,0.138000921534051,0,0,0.0719858721640721,0,0,0,0,0.164661352380667,0,0,0,-0.0207030934660918,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0162041444267072,0,0,0,0.0397810078814134,0,0,0,0,0,0,0,0,0.189696159657321,0,0,0,0,0,0.189807590150161,0.0434972341061597,0,0,0,0,-1.73472347597681e-18,-0.433937658267306,0,0,0,0,-0.0332342847251547,0,0,0,0,0,0,0,0,-0.145745444654344,0.0753067365335556
X600837.CH.EQUITY,0,0,0,0,0,0,0.0944656228131365,0,0,0,-0.0428217229746904,0.041449614560543,0,0,0,0,0,0,0,0,0,0,0,0,0.033891560055593,0,0,0,0,0,0,0,0,0.566645853939418,0,0,0,0.0720663066426951,0,0,0,0,0,0,0,0,0,0,0.175400424644458,0,0,0.0189230737696075
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756188728167289,0,0,0,0,0,0,0.246380684643447,0.192577205791665,0,0,0,0.228228707387092,0,0.0710266295827913,0,0,0,0,0,0.0371741843268424,0.134107514563321,0,-0.0619439456111149,0.0140408833904583
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0150178525555849,0,0,0,0,0,0,0,0,0,-0.0695885105742045,0,0,-0.033218107095274,0,0.127637681244152,0,0,0,0.0700148832998564,0,0.0412974553388062,-0.308224221569697,0,0,0.228921340993266,0,0,0,0.312995734984043,0.0321623306348112,0,0,-0.0280587111897862,0,0,-0.00708651953923932,0.0818222198901556,0,0,0,0
X12.HK.EQUITY,-0.217031049071177,0,-0.127886049442503,0,0,-0.11187911927953,0,0.24731056869813,0,0.518623135069596,-0.149980388828439,0,0,0,0,0,0,0,0,0,0.563190061661229,0.145631201366344,0.063506422679602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554799591024076,0,0,-0.00682374285095278,0,0,0,0,0,0,0.0301455515766756,-0.0031125574453151
X2882.TT.EQUITY,0,0,0.030084864869432,0,0,0,0,0.277129218605945,0.319449515570199,0,0,0,0,0,0,0,0,0,-0.0537641557160449,0.317926598612801,0,0.345664919751468,0,0,0,0,0,0,0,0,-0.667811698927638,-0.199819751398423,0,0,0,0,0,-0.0788000633810625,0,0,0,0,0,0,0,0,0,0,0,0.14194202237557,-0.337422309506355,0
X601229.CH.EQUITY,0.829048173782365,-0.138220421298383,0,0,0,0,0,0,0.298213380957378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849305099864557,0,0,0,-0.256615497579806,0,0,0,0.411062811436803,0,0,0,0,-0.035027807841327,0,0,0,0,0,0,0,0,0,-0.234963815752121,0,0,0.111104077218567
X002736.CH.EQUITY,0,0,0,0,0.128557039784161,0,0,0,0,0,0,0.0586535578685721,0,0,0.165300685757678,0.0900022817704117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457371204544757,0,0,0,0,0,0,0,-0.0475317250617439,0,-0.0431950530121829,0,0,0,0,0,0,0.10544782050708,0
X823.HK.EQUITY,0,0,0,-0.0485255520604175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489528787389859,0,0,0,0.00292657729110135,0,0.284473399243092,-0.0368801352536527,0,0,0,0,0,0,0,0.141464120726151,0,0.0828520400299431,0,0,0,0,0,0.127194430982383,0,0,0,0,-0.0595211894274722,0,-0.0185024228008476,0.224201503733645
X000776.CH.EQUITY,0,0,0,0,0,-0.0685237275759255,0,0,0,0,0,0,0,0,0,0,0,0.446061492937255,0,0,0,0,0.219504070686294,0,0,0,0,0.0101550470551848,0.125680895439184,0,0,0,-0.103055408444629,0.168116598674961,0.172973990604303,0,0,0,0.0567471564592843,0,0.0365793215964435,0,0.0428379455964549,0,0.0263362525625921,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.0229627360413364,0.0185122485225758,0,0.0337562536570304,0.120819881643882,0,0,0,0,0,0,0,0.0663824975165351,0,0,0,2.16840434497101e-19,0,0,0.0247936517253832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474687725857656,0,0,0,0,0,0.111172271284682,0.462629565815644,-0.0168941359698455,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.647447514547496,0,-0.007943492148404,0,0,0,0,0,0.0713526787404576,0,0,0,0.0867184250471213,0,0,-0.0530553887234493,0,0,0,0.133816212636735,0,0,0,0,0,0,0,0,0,0.0345892902751211,0.0188085220085542,0,0.0626684779346915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537251851570395,0
CN2YR,0,0,0,0,0.0244650502614645,0,0,0.104989350788119,0,0,0,0.134446318369461,0,0,0,0,0,0,0,0,0,0,0,-0.0770965156403255,0,0,0,0,0,0,0,0,0,0,0.0588822652784219,0,0,0,0,0.0237916237788796,0,0,0,-0.0455230844366735,0,0,0,0,0,0,0,-0.421035793639731
CN210SLOPE,0,0,0,0,0,-3.46944695195361e-18,0,0,0.187380352354604,0,-0.0193730060832414,0,0,0.0400119937981852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132241972605773,-0.0484536510696353,0,0.0535273648161054,0,0,-0.0650204276017148,0,-0.175020455696555,0,0,0.00325874233742342,0,0,0,-0.601215116938581,0
