,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.234752478452151,0,0,0,1.73472347597681e-18,0,0,0.108644017333507,0,0.237407224121998,0,0,0,0,0,0,0,0,0.127062846147355,0,-0.0893549770425897,0,0,0,0.275633722503893,0,0.0201541834405565,0,0,-4.83875723793752e-05,0,0,0.183593505274009,0.210774184405126,0,0,-0.280093858067869,0.0014949236518116,0,0,0,0,0,0,0,-0.0318887120440805,0,0,0
X002142.CH.EQUITY,0.1904778415632,0,0,0,0,0.097916474948149,0,0.181650181841145,0.0798469722379245,0,0,0,0,0,0,0,0,-0.11864138695264,-0.105678203035857,0,0,0,0,0,0,0,-0.127060093789056,0,0,0,0,0.179078177342131,0,0,-0.107642819653408,0,0,0.0287535435448736,0,0,0.185259123582724,0,0.0404278685165525,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.062285588985833,0,0,0,0.0544482417781313,0.12922747933664,0,0,0,0,0,0,0.398100750338691,0,0.195846926441187,0,0,0,0,0.0652370388125597,0,0,0,0,0,0.251644723135807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196398993596974,0,0,0,-0.0493724223047044,0,-0.0188758265885553,0.0202119671655079,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191095277947058,0.01435385736469,0,0,0,0.362867707830469,0,0,0.0566104400769707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125743795918026,0.0484860359453757,0,0,0,0,0,0,0,0.0937556234000175,0,0,0,0.0235567685167985,0,0,0
X600016.CH.EQUITY,0,0.017546641586244,0,0.0354931015167141,0,0,0,0,0,0,0.172936570262309,0,0.320896293085579,0,0,0,0,0,0,0,0,0,0,0,0,0.0664138375785936,0,0,0.142562266710656,0,0,0,0,-6.93889390390723e-18,0.29692717151328,0,0,0,0.0752575665622737,-0.0411168246684257,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.0563325799021771,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163737,0.0387876435738626,0,0,0.157527460954006,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0
X600919.CH.EQUITY,0,0,0,0,0.226219936026912,0,0,0.0340484870567405,0,0.196838843274102,0,0,0.0596351678341518,0,0,0,0,0,0,-0.0398323599220564,0,0.0278870928813155,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225426235193562,0,0,0,0,0
X601009.CH.EQUITY,0.247280398670633,0,0,0.158014832955975,0,0,0,0,0,0,0.0201380466307752,0.233193934841602,0,0.00310658751052477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770290360226678,0,0,-6.93889390390723e-18,3.46944695195361e-18,0.105487347854739,0,0,0,0,0,0,0,0,0,0,0,0,0.147390356393315,0,0,0
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231730189355136,0.0704312197496768,0.206675610526834,0.452217734269416,0,0,0,0,0,0,0,0,0.263799074372081,-0.0288522611613612,0.0623228739751182,0,0,0,0,0,0,0,0,0,0,0,-0.0879343909948791,0,0,0,0,0,0,0,0,0,0,0.00612471707775336,0,0,0.0917300970067211,0,0,0,0,0,0,0,0.0758584918345936,0
