,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.250852334099223,0,0,0,0.136037990264836,0,0.401354085707253,0,0.182517988962739,0,0,0,0,0,0,0,0,0,0,0.0902788979435767,0,0,0,-0.194001929720706,0,0,0,0,0,0,0,0,0,0,0.207990291818252,0,0,0,0,0.180736355344122,0,0,0,0,0,0,0,-0.132744756227283,0,0
X002142.CH.EQUITY,0.309346467886443,0,0,-0.298312931861269,0,0.0756260167991153,0,0.218289161706997,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0338695048090093,0.0107266950638336,0,0,-0.064865944176203,0,-0.0709209969578654,0,0,0,0,0,0.102037906083695,0,0,-0.0806196133925398,-0.26997353031387,0,0,0,0,0,0.0952412394347141,0.351860493885982,0,0.342428794496631,0,0,0,0,0,0,-0.0463452739384504
X600000.CH.EQUITY,0.17554838441082,0,0,0,0.0287328422570137,0.116765035895392,0,0,0,0,0,0,0.481898179413495,0,0.00608313484162103,0,0,0,0,0,0,-0.0541850211339808,0,0,0.0248537584703963,0,0.145892711384576,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0630788130242533,0,0,0,0,-0.0703740987578362,0.0121008177300517,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.133480377361269,0,0,0.188238719098596,0.00789563814498874,0,0,0,0.184905960724831,0.0475963624932309,0,0.0463764509215749,0,0,0,0,0,0,0,0,0,0,0,0,0.0372900135054049,0,0,0,0,0.0695086200839354,0.0510323172394621,0,0,0,0,0,0,0.169898585550126,0,0,0,0.0840032463383212,0,0,0
X600016.CH.EQUITY,0,0,0,0.240569706119818,0,0,0.133105296255514,0,0,0,0,0,0.167671383829104,0,0,0,0.107118018126966,0,0.00438196816390487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131745836352465,0,0,0,0,0,0,0.125796799234833,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.247306049912373,0.0551331616453751,0.231874870865494,0,0,0,0,0,0,0,0,0,0.0843231743949511,0,0,0,0,0,0,-0.00222014729227571,0,0,0,0,0,0,0,0,0,0,0,0,0.124275170624962,0,0,0,0,0,0.0398435830641946,0,0,0,0,0,0,0,0,0,0.230980953059274,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0126879104438876,0,0,0.0915829592289809,0.0456126354525159,0,0,0,0.123011389843724,0,0.0532816714279834,0,0,0,0,0,0,0,0,0.0379218437457582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351615276409452,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.186673040457556,0,0,0.247957723068902,0,0,0,0,0,0,0.043578661131,0.158730360689776,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0847042265847257,0,0,0,0.0400672320235117,0,0,0,0.0681764874366101,0,0,0,0,0,0.0311728730714664,0.140968433063951,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.434343846212072,0,0.449886225025907,0,0.0811600962451723,0,0,0,0,0.000163527938855177,0.0593384901692985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185130967362543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.276395094842692,0.364318086410171,0,0,0,3.46944695195361e-18,0,0,0.0134103915029368,0,0.332406634077063,0,0,0,0.00826764626421408,-0.0511366477180001,0,0,0,0,-0.0497964952051125,0,0,0,0.0613951768840287,0,0,-0.0276253608945653,0,0,0,0,0,0.00955893720175456,0,0,0,0,0,0,0,0,0.233316442797455,0,0,0,0,0,-0.0328518025689283
X601229.CH.EQUITY,0,0,0,0,0.313953765635758,0,0.0870622107395616,0,0,0,0,0,0,0,0,0.377435158778263,0,0,0,0,-0.185398212712926,0,0,0,0,0,-0.105927686418645,0,0,0.215362268804757,0,0,0,0,0,0,0,0,0,0.11895732474891,0,0,0,0,0,0,-0.0611184470834615,0,-0.121000222366926,0,0.00777558683360106
X601288.CH.EQUITY,0,-0.116257443716915,0,0,0,0,0,0,0.0284466747997666,0,0.207180148876334,0,0,0.247697298446494,0,0.166940296909832,0.299832494025356,0,0,0,-0.00581066172181512,0.025395259192308,0.0226833428492929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638112556457183,0.0411077124916765,0,0,0,0,0,0,0.132882165814088,8.67361737988404e-19,-0.0651202719354276,0
X601328.CH.EQUITY,0,0,0.530965358454165,0,0,0.110746311517425,0,0,0,0,0.0770953471723545,0,0,0,0.0486600746102386,0,0.120079676420285,0.145439809098643,0,0,0,0,0,0,0,0,-0.0377748056956928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444706649831259,-0.0174008756426134,0
X601398.CH.EQUITY,0,0.0418205463419389,0,0,0,0,0,0.0594445123921475,0,0,0,0,0.505243967599557,0,0,0,0,0,0,0,0.0851113696425027,0,0,0,0,0.053594706747401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941825120897029,0.177431287798415,0,0,-0.00217459179325206,0,0,0,0,0,0
X601818.CH.EQUITY,0.220123093902198,0,0,0,0,0,0,0.515075385263493,0,0,0,0,0,0,0,0,-0.0225478581777356,0.0820030134887488,0,0,0,-0.000303582144890685,0,0,0,0,-0.118317130036006,0,0,0,0,0,0,0,0,0,0,-0.0209748949932344,0,0,0,0,0,0.102817787324218,0,0,-0.0326015505635477,0.125267999160704,-0.148396042943699,0,0
