,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.157220657019138,0.0154650591351164,0.0974096715389682,0,0,0.174791446212094,0,0,0,0.138796995862916,0,0,0,0,0.0238598702475625,0,0,0,0,0,0,0,0,0.0138677723161593,0,0,0,0,0,0.0231450801329152,0,0,0,0,0,0,0,0,0.0519978023827035,0,0.0999084997782388,0,0,0.109917859777894,0.0542809473736278,0
X002142.CH.EQUITY,0.0248201013561297,0,0,0,0,0.131350514856209,0,0.486620671477012,0,0,0,0,0,0.0627061433575016,0.00181661995618568,0,0,0,0,0,0,0,0,0,0.0640405409312606,0,0,0,0,0,0.150685475445911,0,0,0,0.0774329831368561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00866162024730505,0,0,0,0.183730392932322,0,0,0.0409310139999144,0,0.0126199252366236,0,0.136134894486798,0,0,0,0.00934972409946413,0,0,0,0,0,0,0,0.106556566268959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444548056687991,0,0.168068600420388,0,0,0.103913966906001,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.687329551808215,0.0208444079191696,0,0,0,0,0,0,0.00365813891098773,0.0280197770177268,0,0,0.0739157388893675,0,0,0,0,0.0651463768077766,0,0,0,0.0497550889228828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488069354583376,0,0
X600016.CH.EQUITY,0,0,0,0.0945619922522331,0,0,0,0,0.111426198205877,0,0,0,0.277263002053982,0,0,0,0.092154747614131,0.225504196720487,0,0,0,0,0.026788895302126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030861497773661,0,0,0,0.0743247336818764,0,0
X600036.CH.EQUITY,0.385519682632191,0,0.334272513891162,0,0,0,0,0,0.0554215905943688,0,0,0,0,0,0.0392014586513337,0,0,0,-0.0282371211971821,-0.0288311475930843,-0.0394599058851883,0,0,0,0,-0.0469831445663102,0,0,0,0,0,0,0,0,0,0,0,0,0.084279489999203,0,3.46944695195361e-18,0,0,0.109392670904601,0,0.0534870259425844,0,0,0
X600919.CH.EQUITY,0,0,0,0.269594049232641,0,0,0,0,0,0,0,0,0,0,0,0,0.270287834819669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856163339810188,0,0.189280248233548,0,0,0.0569872400631096,0,0,0.0554249670753446,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.121569009006856,0,0,0,0,0,0,0.352944109589721,0,0,0,0,0,0,0.166106032158851,0,0,0,0,0.0373829711151969,0,-0.101268597523115,0,0,0,0,0,0,0,0.20573546497736,0,0,0,0,0,0,0,0.0891538865762463,0,0,0,0,-0.138819442446491,0,-0.124015094304035,0.000551787898479976,0.182610461424328,0
X601166.CH.EQUITY,0,0.068472615133782,0,0,0.159787286868035,0.171475554797236,0,0.0460090389914575,0,0,0,0,0,0,0,0.168865801575993,0.0485105385634315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118760221872978,0,0,0.0328779617510565,0.015679713464545,0,0,0,0.0200180626213973,0,0.0608316248675225
X601169.CH.EQUITY,0,0,0,0.0913092616045908,0,0.15605584584501,0,0,0,0,0,0,0.0442246239290744,0,0,0,0.131490090801044,-1.73472347597681e-18,0,0,0,0,0,0,0.281633524182541,0,0.0577527406544888,0.0524609150433979,0,0,0,0,0,0,0,0,0,0.0604903863935097,0,0,0.0242116037899893,0,4.33680868994202e-19,0,0,0,0,0,0
