,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.183583692272797,0,0.138134350134115,0,0,0,0,0,0.101979459554469,0,0,0,0,0,0,0.115532774804789,0,0,0,0,0,0,0,0.00441613381748916,0,0,0,0,0,0,0,0.112194885248505,0,0,0,0,0.0418310285711901,0,0,0,0.12784406895321,0.0386900742902032,0,0,0,0,0,0
X002142.CH.EQUITY,0.132335938918156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222369109485598,0,0,0,0,-0.096473126230084,0,0.179096347082739,0,0,0,0,0,0,0,0,0.22005572195001,0,0,0,0,0,0,0.0270560445154337,0.00746942901214205,0.221720413329929,0,0,0.0783025407391963,0.00805720121112983,-0.125091477976085,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.218881571553074,0,0,0.313317190211823,0,0.0479261010394973,0,0.105029366745775,0,0,0,0,0,0,0,0.0658277395415016,0,0.146548683785496,0,0.115487673108379,0,0,0,0,0,0,0,0,0,0,0,-0.160438682796937,0.055187252257303,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,-0.0448531067066929,0,0,0.544533984831071,-0.113316849366702,0,0,0,0,0,0,0,0.207808977523501,0.0835647333151132,0,0.276245616752605,0,0,0,0,-0.0864337599421019,-0.373096774552682,0,0,0,0,0,0,0,-0.144690583019447,0,0,0.259849035119717,0,0,0,0,0,0,-0.0401541107973643,-3.46944695195361e-18,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0909923832418152,0.262332876605748,0.241036218744889,0,0,0,0,0,0,0,0,0,0,0.0571949596799637,0,0,0,0,0,0,0,-0.0361734414045391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107203861211168,0,0,0,0,0,0,0.0979738558655581,0,0.00048920096213975
X600036.CH.EQUITY,0,0.109789793201832,0,0.256583040453857,0,0,0,0,0,-0.15145076808412,-0.0131524110414832,0,0.608698131155004,0,0.0284486046230823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770237753120849,0,0.154680730346125,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.159663380030643,0.272238102246808,0,0.175425589540846,0,0,0,0,0,0,0,0.0390239859514976,0.175326887646741,0.0203291282032689,0,0,0,0,0,0.0837070630908103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.448532169286548,0.0232697006454025,0,0,0,0,0.361024885175633,0,0.0403733519385594,0,0,0,0,0,0,0,-0.101621238503014,0,0,0.0341153357730371,0,-0.125839867948494,0,-0.132683087431508,0,0,0,0,0,0,0,0,0,0,0,0,-0.185298051503806,0,0.182177767662354,0,0,0,0,0,-0.127792240407227,0,0,0.183350666853467,0.0969858956292401
X601166.CH.EQUITY,0.0279866363143531,0,0.31492416776103,0.0659386206653931,0,0,0,0.102926076524808,0,0,0,0.25141650806578,0.0549882511742182,0.115810957219257,0,0,0,0,0,0.0097235728084614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677136395596175
X601169.CH.EQUITY,0,-0.0683446197550826,0,0,0,0.121643113905314,0,0,0,0,0.202406285925654,0.216996375861846,0,0,0,0,0,0.121277146138024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104807756322582,0,0,0,6.93889390390723e-18,0,0,0,0.056211242839598,0.0828982791219237,0,0.148624073260888,0.0644872319268752,0,0
X601229.CH.EQUITY,0,0.0582075576687928,0.0510330903176666,0,0,0,0,0,0,0,0,0,0,0.38562821651744,0,0,0,0,0,0,0,-0.203751223637896,0,0.184554847562614,0,0,0,0,0,0,0,0,0.197857477546031,0,0,0,0.0312914155183288,0,0.0733463584874511,0,0,0.0986367597278521,0,0,0.051144565144196,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.743665935895125,0,0,0,0.0403307390736342,0,0,0,0,0,0,0,0,0,-0.231378141331973,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162255480256153,-0.222039805620149,0,0,0,-0.195388598966211,0
X601328.CH.EQUITY,0,0,0,0,0,0.705663604564813,0,0,0,0,0,0,0,0,0,0.0124156842241614,0,0,0,0,0,0,0,0,0,0,0,-0.128305626267538,0,0,0,0,0,-0.0214845496152457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104477302897696,0.031920214435072
X601398.CH.EQUITY,0.500856712432451,0,0,0,0,0,0,0,0,0,0.498851512890236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157086846560167,0,0,0,0,0,0,0,0,0,0,-0.0164029246057096,0,0,0.186545032890953,0.099454143024362
X601818.CH.EQUITY,0,0,0,0,0,0.36043728528992,0,0.100194298459942,0,0,0,0.214508157770457,0,0,0,0,0,0,0,-0.0497627839969716,0,0,0,0.0584299973426976,0.106194950216613,0,0,0,0,0,0,0,-0.384851660956777,0.397316818353448,0,0,0.443496271601477,0,0,0,-0.0745464129388929,0,0,0,-0.221747645639867,-0.0431914670253812,0,0.0299525495872744,0.0118717963365245
X601939.CH.EQUITY,0,0.778693720954288,0,0.262617701131556,0,-0.107129573283468,0,0,0,0,0.0765958315867802,0,0,0.623054217435119,0,0,0,0.167501504101895,0,-0.179849954759314,0,-0.0483521671245195,0,0,0,0,0,0.0331193602397085,0,0,0,0,0,0,-0.436290689136675,0,0,0,0,0,0,-0.311406919996001,0,-1.73472347597681e-18,0,0,0,-0.0317161116149874,0
X601988.CH.EQUITY,-3.46944695195361e-18,0.087604134463812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156847177901781,0,0,0,0.356795648216514,0,0.0310787803624977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228322605653041,0,-0.231450919979384,0,0,0,0.0666517877231427
X601998.CH.EQUITY,0.0920880451298611,0,0,0,0,0,0,0,0.123287538133478,0.14648416981531,0,-1.38777878078145e-17,0,0.0470121638873174,0,0,0,0,0,0,0,0,0,0,0,0,0.0645036425856236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12422377866242,0,0,0,-2.16840434497101e-19,0.174787348319669,-0.0260173050207062
X11.HK.EQUITY,0,0,0,0,0,0.0819389489251874,0.214765121939649,0,0,0,0.0488297560406198,0,0,0,0,0,0,0,0,0,0.444030279417225,0,0,0,0.100832352608271,0.429829192191693,0,-0.104031661693254,0,0,0,0,0,0,0,-0.289691308649119,0,0,0,0,0.0773190620142672,0.0586892675971935,0,-0.0466204547313166,0,0,0,0,0
X2388.HK.EQUITY,0,0.00756237860136133,0,0,0,0,0.231779349761617,0.345039548859768,0,0,0,-0.334896519077463,0,-0.199760262638761,0,0,-0.430599687079456,0,0.0934061472530435,0,0.0721546971894689,-0.0553455008298865,0,0,0,0,0,-0.180147191909501,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00927042291419265,0.544634088893138,0.461586412496959,0,0,0,0,0,0,-0.0330715742187282,0,-0.168274075992629,0
X5.HK.EQUITY,0,0,0,0,0,-0.0996279893950373,0,0,0,0,0.285492717119353,0,0,0,0,0,0.130244010086568,0,0,0.0903006139860237,0,0,0,0.226693990227004,0,0,0,-0.102460445440768,0,0,0,0,0,0.127150576517364,0,0,0,0,0,-0.0170258549859994,0,0,0,0.425416661975067,0.0491082773500717,0,0,-0.0962732896220072,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0351022073287879,0,0,0,0,0,0,0.0639086692613408,0,0,0,0.23057159408723,0,0.386117375095461,0,0,0.185760430164549,0,0,0,0,0.0619220449026265,0.337634759386446,0,0,-0.505121207121417,0,0,0,0,0,0.0483194322177518,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0.0711963468626343,-0.0171716549335874,0,-0.000554958311976046,0.269546912375145,0,0,0,0,0,-0.279353845584327,-0.312927591970818,0,0,0,0,0.313489028631053,0,0,0,0,0,0.449151926247848,0,0,0,-0.234328246369147,0,0,0,-0.0529146935935539,0,0,0,0,0,0,0,0,0,0,0,0,0.0723687444663015,0,-0.0801151409032752,0.0579047660474955
X2891.TT.EQUITY,0,0,0.158452716626578,0,0,0,0,-0.267759381991597,0,0.110023602199253,0,0,0,0,0.0896345525053514,0,0,0,0,0,0.0832273490268929,0,0.0860704550794578,0,0,0,0,-0.138800559054574,0,0,0,0,0,-0.213572410686108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212631784109814,0
X2892.TT.EQUITY,0.0672833978743715,0,0.161562844547415,0,0,0,-0.0417340831020768,0,0,0,0.0226977623447463,0,0,0,0,0,0.183913465982061,0,-0.0197432415674205,0,0,0.502533320216745,0.238144761176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180153134911373,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0284700594300548,0,-0.0503911034658042,0,0,0,0,0.129402943327005,0,0,0,-0.00158185714755245,0,0,0,0.295692945394366,0.0879215118022542,0.472983622964581,0,0.0793299264567671,0,0.00372295234229361,0,0,0,0,0,0,0.0713908015203365,0,0,0,-0.0521777023899692,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.243218537621463,0,0,0,0,0,0,0,0,0,0,-0.0344648746402432,0,-0.120016376999679,0,-0.0459155999608003,0,0,0.302284882006328,0,0,0,0,0.131937678515468,0.0181067633927343,0.00551177935964199,0.0169149636188841,0.379049624575454,0,0,0,0,0,0.00584171434854903,0,0,0,0,0,-8.67361737988404e-19,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0237450094705358,0.0171166970323097,0,0,0.0594067101776577,0,0,0,0,0.00266677378195613,0.0237276441644162,0,0,0,0,0,0,0,0,0.224627645340461,0,0,0.199744280606565,0,0,0.296580832682129,0,0,0,0,-8.67361737988404e-19,6.93889390390723e-18,0,0,0,0,0,0.0658781110125721,0,0.107435430547828,0.0454384688990286,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107440744263897,0,0.332866702153102,0,0.0368682238731411,0,0,0,0.0404467767305664,0,0.093466858109634,0,0.00754673743412876,0.387058354939572,0,0,0.121564593320613,0,0,0,0,0,0.0387778080187626,0,0,0
X600030.CH.EQUITY,0.0722451144009097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198249980120837,0.0913178202818158,0,0,0,0.374064987068136,0,0,0,0.19405349807953,0.247807216797718,0,0,0,0,0.00596681688467178,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042997646631003,0,0,0.256744741568577,0,0.257040266410903,0,0,0,0.159086117440631,0.107314309773899,0,0,0,0,0,0.0764963321307321,0,0,0,0.0525471348948835,0,0.0236026629556265
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0456745741092212,0,0,0,0,0,0.0799898713038867,0,0,0,0,0,0,0,0,0,0,0,0.231827372862563,0.283698258112482,0,0.163415171347518,0,0,0,0,0,0.166119348450615,0,0,0,0,0,0,0,0,0.0728682794128123,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559100831348396,0.0517397035634974,0,0,0,0,0,0,0.114318085745224,0.223429333325365,0.142466378835614,0,0,0,0,0.0403689784680036,0.444019487046007,0,0,0,0.0109790630864105,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,-0.494315651165819,0,0.107854304556144,0,0,0,0,0,0,0,0.10881068222015,0,-0.0783900138557799,0.278930520976302,0,0,0,-0.27288187501135,0,-0.00697868106989017,0,0.0968296661875269,0,0,0.104268224645192,0,0,0.443927591042578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
