,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.198176122275602,0,0.107187125812678,0.0470895737031405,0,0,0.0502310227666089,0,0,0,0,0,0,0,6.93889390390723e-18,0.0951528370145963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825760666015466,0,0.00306819561475074,0,0,0,0.017123672429907,0.157443852129598,0,0,0.0325952562046438,0.098898839517292,0,0,0,0,0
X002142.CH.EQUITY,0.0874013059464636,0,0,0,0,0,0,0.152482420988742,0,0,0,0,0,0,0,0,0.0691460064296046,0,0,0,0,0,0,0,-0.114135353050421,0,0.104452538939091,0,0,0,0,0.0116596605778982,0.0403444275397044,0,-1.38777878078145e-17,0.136708389162887,0,0,0,0,0.224844142235715,0.159489659941145,0,0.0170802106007927,0.171928577870694,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0810387506840967,0,0,0.359872402002605,0,0.362148607931165,0,0,0,0,0,0,0,0.0172132341591066,0.0318094231358138,0.071984496572619,0,0.127634844951216,0,0.0281873576603879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,-0.224952738114393,0,-6.93889390390723e-18,0.255006766219178,0,0,0,0,0,0,0.0611132000160594,0,0.108722417907532,0.452414230038734,0,0.260656529736778,0,0,0,0,0,0,-0.173842905966232,0.0369265296489149,0,0,0,0,0,0,0,0.168189077780804,0,0.0605850504068338,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0545571846228134,0.0337271446472392,0.121032548730901,0.0594090940300391,0,0,0,0,0,0.0510943556950116,0.198536040623728,0.116954200408541,0.213617654558694,0,0.0839012514137226,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102358057959222,0,0,0,0,0,-0.0229525984944439
X600036.CH.EQUITY,0.642737374166498,0,0,0.183565844294595,0,0,0,0,0,0,0,0,0,0,0.0560105418143696,0,0,0,-0.110575428515968,-0.0526557989081549,0,0,0,0,0.121456632881543,-0.0073438310622653,0,-0.0265560917134915,0,0,0,0,0,0,0,0,0,0,0,0.14250716136853,0,0,0.0445572620051517,0,0,0,0.0082035672687498,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.341710353092533,0,0,0,0,0.115027738207209,0,0.00538979224308528,0,0,0,-0.214389215785117,0,0,0.221441615654981,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.159193407700935,-0.00885012287254131,0.340402604048529,0,0,0,0.184672591984697,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.166222142785877,2.16840434497101e-19,0,0,0,0.0934350037001888,0.223566814057413,0,0.200307220899582,0,0,0,0,0,0,0,0,0,0,0.201280488658937,0,-0.130303681406606,0,-0.0513979790511637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579390360954348,0,0,0,0,0,0,0,0.207733433153757,0.0462818182503294
X601166.CH.EQUITY,0.0411515934564349,0,0.237308799467995,0,0.0291487773034694,0.0493267733544598,0,0.0890459990406651,0,0,0,0.150439977349576,0.117474076385725,0.0832348392710744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455573545058735,0,0,0,0,0,0,0,0.0490019818995699
X601169.CH.EQUITY,0,0,0,0.138843098233649,0,0.158620311687643,0,0,0,0,0.323796182132614,0.298704216650428,0,0,0,0,0,0,0,0,0,-0.0607788953551206,0.0690531151511232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810848142813885,0,0,0.0468679119201914,0,0
