,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.116357657131495,0,0,0,0,0.100414528683514,-0.047701772058042,0.0322940048274164,0.442792994421867,0,0.349732097574119,0,-0.012566117789404,0,0,0,-0.0207710091873947,0,0,0,0,0,0,0,-0.169189185108102,0,0,0,0,0,-0.0153743317308516,0,0,0,0,0.0546900894462207,0,0,0,0,0,0,0,0,-0.0948855819538458,0,0,0,0,0,0
X600000.CH.EQUITY,0,-0.0139059211570343,0,0,0,0,0,0.00381371771773471,0.114184665415901,0.061761704098579,-0.0989723474318263,0,0,-0.0729831255868527,0,0,0.422218443536995,0,0,0,0.414194145111012,-0.121415309037607,0.0998107794381166,0,0,0,0,0,-0.119023852135418,0,0,0.092904882385923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10557970144443
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0770372130904517,0.158461328053126,1.73472347597681e-18,0.4550463664212,0.0646262672440382,0,0.222386297658569,0,0,0,0,0,0,0,0,-0.0114365264577258,0.0704936131891014,0.0668794670087433,-0.06997398825257,-0.13482455631328,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0830019241874594,0.139011438900557,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.196992644598835,0,0,0,-0.640331331473177,0.157711108513201,0,0,0,0,0,-0.760671214588349,0.63370195280094,0,0,0,-0.160303387301117,0,0,0,0.419156805104095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127797958470307,-0.306579061188352,0,0,0,0,-0.0990801423898809,0,0,0,0,-0.156715733524897
X600036.CH.EQUITY,0.137451098846086,0,0,0,0,0,0,0,0,0.122126255230782,0,0,0,-0.0387106940446178,0,0,0,0.0967101792799162,0.104014236431417,0,0,0,0,0.0541563399545415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319331814079147,0.185436959451644,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,-0.169376121899113,0,0,0,0.20427604572457,0,0,0.120886751908262,0.156818258813601,0,0,0,0,0.260003051584023,0,0,0,0,0.0704433683905346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909994382464338,0,0.175839776865169,0,0,0,0,0,0,0,0,-0.0969864772557028
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.026379518529357,0,0,0,0,0,0,0,0,0.530772374342434,0,-0.10782979296267,0,0,0,0,0,0,0,-0.00819248823592561,-0.197050285171031,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0116245981509043,0,0,0,0,0,0,0,0,0,0,0,-0.14672829884314
X601009.CH.EQUITY,0.0764860102905694,0.0777891771419768,0,0,0,0,0,0.0103307994485115,0,0,0,0.207828495426754,0,0,0,0,0,0,0,0,0.436643057146032,0,0,0,0.00111992484560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316833104740774,-0.00503245576789494,0.165509378929808
X601166.CH.EQUITY,0.294055520753391,0,0.110275822963786,0,0,0.164949246498096,0,0,0,0,0.122875476028999,0.306743219898349,0,0,0,0.0944878568461562,0.0482678927363637,0,0,0,0,0.117041893727849,0,0,0,0,0,0,0,0,-0.121552234516112,0,0,0,0,0,0,0,0,0,0,0,0,0.0699956178529061,0,0,-0.00535064680973293,0,0,0,0
