,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.20470118610376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686095676486159,0.13419722388928,0,0,0,-2.77555756156289e-17,0.0651614670390659,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195000973139123,0,0.0625449208663894,0.185681596779315,0,0.0260782607309412,0,0,0,0.115822438106995
X002142.CH.EQUITY,0.0900699424246632,0,0,0,0,0.808337571575276,-0.109873325476646,0,0,0.0921035435624764,0,-0.388882618057955,0,0,0,0,0.0406857770918175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380748842634043,0,0,0,0,0,0,-0.0348889174383075,0.133254592744228,0,0,0.167921946934672,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0397864107885553,0.0461719353474181,0,0.22090336425473,0.0210040571965457,0,0.230692191662376,0.135836573047317,0,0.0965613540528368,0,0,0,0,0,0,0,0.0875679288856106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218362478591772,0,0,0,0,0.00869031455920061,0,0,0,0.0487374303522422,0.0158851803497795,0,0,0,-0.0596534256214832
X600015.CH.EQUITY,0,0.0290968924592083,0,0,0,0,0.338192087896498,0,0.498781586960441,0,0.144739737441614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547753236314418,0,0,0,-0.391023017371111,0,0,0,0,-0.033731896025491,0,0,0,-0.289938491269841,0,0,0.028062459179806,0,0,0.168728832715677,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.152128815303096,0,0.306559855414428,0.0773464168023909,0,0,0.144911164635019,0.283986448983076,0.100117438561062,0,0,0.0589160275981036,0,0,0,0,0,0,0.0734331672311602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233379856133571,0,0,0,0,-0.00758701015402697,0.0294037914763099,0
X600036.CH.EQUITY,0.0845982573616167,0.0502996206632439,0,0,0,0,0,-8.67361737988404e-19,0,0,0.109360971564971,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.194702065885462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989478349936324,0.116777262584343,0.0221282069682739,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.710641132910608,0,0,0,0,0,0.158923750148541,0,0,-0.0533162124373754,0,0,0,-0.00647474874590455,0.0660930239254392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112275734994935,0,0,0,-0.036686254881834,0,0,-0.0313077918549937,0,0,0,0,0,0,0,0,-0.0736654923348069,0
X601166.CH.EQUITY,0.11181390993514,0.0203158016993374,0.380264948348578,0,0,0,0,0,0,0,0,0,0,0.0350938308262094,0.205061243275338,0.0273814009679401,0,0.0330082425264076,0,-0.010065471060784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199584727932516,0.0297068758489655,0,0,0.0087030265130618,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.193669908588168,0.159662613004723,0.616040273241501,0.0986392764692825,0,0,0,0,-0.135723542067687,0.00111527268929781,0,0,0,1.73472347597681e-18,0,0,0,0.0711202774332754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026557301913101,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0
X601229.CH.EQUITY,-0.121679416359219,0.378930876629071,0.458532601736756,0,0.02496763949085,0,0,0,0,0,0,-0.136621184003507,0,0,0,0,0,0,0,0,0,-0.19102947312989,0,0,0,0.0818022142967616,0.107289463263885,0,0,0,0,-0.0763337872525299,0,0,0,0,0,-0.0612921796827762,0,0,0,0,0.0741971048386452,0,0,0,0,0,0,-0.188462330199297,0.135539771843616
