,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.152187943566566,0.0320661772406438,0,0,0.119251315335421,0,0,0.0646798584158673,0,0,0,0,0,0.242627811523539,0,0,0.104654947267469,0,0,0,0,0,0,0,0,0,0,0,0,0.133915378748103,0,0,0,0,0,0,0,0,0,0.102214429656966,0,0.114848147988268,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.33215700457579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319270425138716,0,0,0,0,0,-0.301434610795226,0,-0.0212255881674197,0,0,0,-0.0878508420972494,0,0,-0.0751874399076362,0,0,-0.029068402242131,0,0,0.186856432811185,0,0.601567834377988,0,0,0,0,0,0,-0.0400386207382063
X600000.CH.EQUITY,0.0228491586506088,0,0,0.358023816158534,0,0,0,0,0,0.228375294100297,0.0296511091965616,0,0.158575811534515,0,0,0,0,0.0412266448702301,0,0,0,0,0,0.0908553542256078,0,0,0.0589628578096184,0,0.0619271874282605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.372847136014425,0,0,0,-6.93889390390723e-18,0.0738367631825009,0,0.18471366690303,0,0,0,0,0,0,0,0.161871368126188,0,0.0457747717224052,0,0.0166050046216439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512514594532634,0,0,0,0,0,0,0,0.0287103194559988,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0937053861744559,0,0,0.187902871362483,0,0,0,0,0,0.371977612022764,0,0,0.0795386924126986,0,0,0,0.10968900281541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400068775945998,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.222513004134922,0.0532328026472919,0,0,0,0,0,0,0.279906907059226,0,0,0,0,0,0,0,0,0,0.00124951912481118,0,0,0,0,0,0.0906842240494089,-0.0767677285844377,0,0,0,0,0,0.110958375290074,0,0,0,0.0487601632998428,0,0,0,0,0,0,0,0,0,0,0.217341179095156,6.93889390390723e-18,0,0,0.0321967261735599
X600919.CH.EQUITY,0,0,0.0438461260947115,0,0,0,0,0,0.0879703263254493,1.38777878078145e-17,0,0,0.509263678657984,0,0,0.130720060661404,0,0,0,0,0,0,0,0,0,0,0,0.152245110575785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,-8.67361737988404e-19,0.14701746759241,0,0,0,0,0.0425052715738486,0.263948945587463,0.0662807201867598,0.0816153344465773,0,0,0.188721936624269,0,0,0,0,0,0,0,0,0,0,0.029672979570448,0,0,0,0.0742808403975171,0,0,0,0,0,0,0,0,0,0,0.0985718454667613,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.328041293207206,0,0.389693224217584,0,0,0.0575962699417135,0,0,0,0.155706341677916,0,0,0,0,0,0,0,0,0,0,0,0,0.0782265405833239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0358983351631574,0,0.278476610863678,0,0,0,0,0,0,0,0.0831481488154814,0,0.181284390468358,0.159375897650748,0,0,0,0,0,0,0,0,0.0100614207493781,0,0,0,0,0,0,0.0939569812942211,0.0490655564895989,0,0,0.108356217058724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
