,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.29870010679549,0,0,0,0,0,0,0,0,0.151600744334011,0,0,0,0,0,0.051473560894127,0.0148166600670165,0,-0.0886455011992194,0,0.0334806575431626,0,0.225118624947365,0,0,0,0,0,0,0.171198276693975,0,0,0,-0.0784719420008737,0,0,0,0,0,0,0,0,0,0.198964739712343,-0.0966651741085169,0,0,0
X002142.CH.EQUITY,0.31583302995693,0,0,0,0,0.0143046369998539,0,0,0,0,0,0,0,0,0,0.270336388586927,0,0,0,0,0,-0.0617562959013513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455914511754584,0,0.0900679002681482,0.00492804041380406,0,0,0.00417219235964909,-0.127107522679644,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.202581998822404,0,0,0.394263916604793,0.0456432913655595,0,0,0.169815110590641,0,0,0,0,0,0,0,0,0.238441058096489,0,0,0.094244047633566,0,0,-0.00713265631119367,0.0705510072685825,0,0,0,0,0,0,0,0,-0.0928142698785691,0,0,0,0,0.0342691878847302,0,0,0,-0.234663128824715,0,0
X600015.CH.EQUITY,0,0,0.0531635566355516,0,0.285769880840295,0,0,0.0585611553029947,0,0.460901688659822,0.00941502590877248,0,0,0,0,0,0.0502568684023453,6.93889390390723e-18,0,0.0251308721739164,0,0,0,0,0,0,0,0,0,0.0773143630318811,0.19332422842166,0,0,0,0.0430097648213003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.190064563126506,0,0,0,0,0,0,0,0,0.0204579605883117,0,0,0.189049895238267,0,0.148525396378579,0.272639873458712,0,0,0,0,0,0,0,0,0.025316132893926,0,0,0,0,0,0,0,-0.187254311937079,0,0,0.233248315408584,0,0,0,0,0,0,0,0.0114504495394541,0,0,0.18851918542958
X600036.CH.EQUITY,0,0,0.27143403411808,0,0,0,0.206007924331262,0,0,0,0,0,0.275586665414562,0,0.142143810514266,0,0,0,0,0,0,0.0482429072488381,0,0,0.0385289131711128,0.227848625971233,0,0,0,0,0,0,0,0,0,0,0,-0.0999069152895893,0,0.248975775969155,0,0.125070707494105,0.0172882444832221,0,0,0,0,0.0668195689685396,0
X600919.CH.EQUITY,0,-0.317947393492537,0,0,0,1.1474700095831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208842740001385,0,0,0,0,0,0,0,0,0,0,0,0,0.0591323774852124,0,0,0,-0.0698664396369917,0,0,0,0,-0.778300865987716,0,-0.0338702170430514,0.120976510199751,0.158176948085333,-0.0122058392870757
X601009.CH.EQUITY,0.3886015667599,0,-0.0175900240696974,0,0,0,0,0,0.165604935152418,0,-0.0837141280856925,0,0,0,0,0,0,0,0,0,0,-0.521430865799099,0,0.151869092761784,-0.132263037322621,0,0,0,0,0,0,0,-0.208371249966697,0,0.224777357555416,0,0,0,0,0.36240398630847,0,0,0.131387087787372,0,0,0,0,0.326947631026868,0
X601166.CH.EQUITY,0,0,0.293135185602786,-8.67361737988404e-19,0,0,0,0.214748283361734,0,0,0,0.307144136226488,0,0,0,0,0,0,0,0.0410389097058136,0,0,0,0,0,0.113507879653137,0,0,0,0,0,0,0,0,-0.0211120689567828,0,0,0,0,0,-0.000742051998296263,0,-4.33680868994202e-19,0,0,0,0,0.0536724153956335,-0.00370149425828577
X601169.CH.EQUITY,0,0,0,1.14799826707627,0,0,0,-0.156448583849259,0,0,0,0,0,0,0,0,0,0,0.154913436115005,0,0,-0.2623558099921,0.106935672062905,0,0.118343889948315,0,0,0,-0.114485527475308,0,0,0,0,0,0.186260085670373,0,0,0,0,0,0,0,-0.193899936568515,-0.357474267499361,0.0790436304739124,0,0,0,0
X601229.CH.EQUITY,0.252046531815928,0,0.272106157093761,0,0,-0.0851466949074813,0,0,0,0,0,0,-0.0611382847663013,0.443133521805624,0,0,0,0,-0.115636325724968,0,-0.0992968176478691,-0.0453264236343394,0,0,0,0,0,0,0,0,0,0,0.194715427317446,0,0,0,0.065518751520617,0.0923359944316324,0,0,0,-0.0178121126554225,0,0,0,0.284302021298899,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.751773062226055,0,0,0,0,0,0,0,0,0,-0.368231659479005,0,0,0,0,-1.73472347597681e-18,-0.240447474974159,-0.292717643399191,0.169786986154257,0,0,0,0,0,0,0.293911383526503,0,0,-0.428997250192075,0,0,0,0,0,0,0.202321245602513,-0.248068734818368,0,0,-0.00168172508168547,0
X601328.CH.EQUITY,0,0,0,0,0,0.411517582821593,-0.0850308579639728,0,0,0,0,0,0,0,0.137637012496629,0,0,0,0,0,0.0577119521392388,0.0784580221254054,-0.244781036442194,-0.0384678100489128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258144762895547,0,0.314237623655182,0,0,0,0,0,0,0,0.162017797656929,0.11354430472132
X601398.CH.EQUITY,0,0,0,0,-0.00391612059020177,0,2.77555756156289e-17,-0.0842201000678531,0,0,0.816379866140515,0,0,0,-0.103957359567683,0,0,-0.260776290520972,0,0,0,0,0,-0.0540441090651986,0,-0.0086474495776729,0,0,0,0,0,0,0,0,-0.3075053332347,0,0,0,0,0,0.276500956649739,0,0,0,0,0,0.209780175702709,0.191945001878526,0
X601818.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0.206794386233456,0,0,0,0,0,0.598251198263992,0,0,0,0,0.0620556703730179,0,0,0,0,0,0,0,0,0.0202793569363252,0,0,0,0,0,0,0,-0.243602911761454,0,0,0,0.385570061285967,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.431401515317137,0,-1.73472347597681e-18,0,0,0,0,0.08342919920016,0,0,0,0,0.291060770365005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588149014786622,0,0,0,0.108711354018081,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.40093876103944,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711581561344914,0,0,0,0,0,0,0.443376062094589,0,0,0,0.305054956179852,0,0,0,0.0604532218289794,0,0,0,0,0,-0.112762859649676,0,0,0,0,0,0,0,0,0,0,0,-0.147971259394158,-0.0622930816432245,0
X601998.CH.EQUITY,0,-0.157902790484238,0.0670188503975599,0,0,0,0,0,0,0.277972964852835,0.332581444493895,0,0,0,0,0,0,0,0,0,0,-0.0668823027383711,0,0,0,0,0,0,0,0.127159025792498,0,0,0,0,0,0,0,0,0.109306659614013,0,0.21205412553103,0,0,0,0,0,0,0.117575454204387,0
X11.HK.EQUITY,0,0,0,0,0,0.0707789490535003,0,0.0618205858154953,0.0678249175731269,0,0,0,0,0.110946505436287,0,0,0.247704480496606,0,0,0.245478245978832,0.182580152174252,0.128357111334352,0,-0.0835046909317589,0,-0.0113546428158403,0,0,0,0,0,0,0,0,-0.0550083631310641,0,0,0,0,0,0,0,0.0334795402081363,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00861394916167276,0,0,0,0,0,0,0.559840661074829,0,0,0,0,0.133669392904832,0.230256199934526,0,0,0,0,0.128787919244539,0,0,0,0,0,0,0,0,0.193997834308578,0,0,0,0,0.10881308594347,0,-0.14713126572838,-0.150679251395688,0.106423200351426,0
