,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.107464712927854,0.0654807832657005,0,0,0,0.0530673513863284,0.360695613825417,0,0,0,0,0,0,0,0,0,0,0,0,0.0197092557479238,0,0,0,0,0,0.0254725032299672,0,0,0,0,0,0.0136277282896136,0,0,0,0.0251805182754659,0,0,0,0,0.157310306225837,0.0788415357124721,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.184207235987676,0,0.0522835697258805,0,0,0.362206680023271,0,0,0,0,0,0,0,0.232264386593679,0,0.00555265621025583,0,0.0288148148704189,0,0,0,0,0,0,-0.103480409364562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215038199306838,0,0.0340489114196526,0,-0.0073120503188321,0.0208896230829001
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.07168978300977,0,0,0,0,0,0,0,0.450668528548283,0,0,0,0,0,0,0.0263491006075353,0.0207887180402837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173027850217381,0.0154885546227433,0,0,0,0,0,0,0.0629459275753577
X600000.CH.EQUITY,0,0,0,0,0.110275943317198,0,0.133175010596507,0,0,0,0,0,0,0.395650982186068,0,0.0356010335050365,0.189778974269069,-0.117022027456574,0.119646590046003,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128594634963438,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.108492576917214,0,0,0,0,0,0,0.22956891778074,0.246046778643598,0,0,0,0,0,0,0,0.0547607343585413,0.0835321526922094,0,0,-0.0687051985341032,0.350871690387252,0,0.099388106093327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737108048678539,0,0,0,0,-0.124724498450472,-0.0427329073966432
X600016.CH.EQUITY,0.148783394536941,0,0,0,0.216253329042807,0,0,0,0,0.0809578776244475,0,0,0,0,0,0,0.0353296086306026,0.283133545870917,0,0,0,0,0,0,0,0.176026308948343,0,0,0,0,0,0,0,0,0,0,0,0.0613434105478177,0,0,0,0,0,0.0297810504675958,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.391290255491156,0.104831015037444,0,0.021057506427649,0,0.113245495406691,0,0,0,0.0417785752562102,0,0.144309914664925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978454379997581,0,0,0,0,0,0,0,0,0,0,0,0,0.00138601790019756,0,0,0,0,0,0,0,0,0.0140239141361448
X600919.CH.EQUITY,0,0.0659084777445701,-0.00310981437014172,0,0.244696286884593,0,0,0,0.532127227383285,0,0,0,0,0,0,0.0551727613269888,0.0691454862667598,0,0,0,0.0593474391019473,0,0,0,0,0,0,0,0,-0.0978012349565995,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563082192017611,0,-0.121374055815473,0,0,0,0,0,-0.0692616961895162
X600926.CH.EQUITY,0,0.0335128942222213,0,0,0,0,0,0.321375580494019,0,0,0,0,0,0,0,0.264766139563923,0,0,0,0.419318607755678,0,0,0,0,0,0,0,0,0,0,0,0.00653058774006611,0,0,0,0,0,-0.0409622182088276,0,0,0,0.0704430577218796,0,0,-0.166446656673976,0,0,0,0.220696605168681,0,0
X600928.CH.EQUITY,0,-0.0415982478198997,0.197097461065623,0,0,0,0,0,0,0,-0.0241778210019749,0,0.0255107826725997,0,0,0,0.134933198240749,0.125754695367738,0.150016255352045,0,0,-0.0781242008005085,0.386625125214161,0,0,0,0,0,0,0,0.0623743813804363,0,0,0,0,0,0,0,0,0,0.0113527721698211,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.252757546611545,0,0,0,0,-0.256674676876598,0,0.652915582671953,0.0979161121669113,0,0,0.058719721699514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083505924596779,0.339588008733337,0,0,0,0,0.0713454556604271,0.0340331447538977,0,-0.0480608109709925,0,0,0,-0.194217066635502,0,4.33680868994202e-19,0.199148090904321,0,0,0,0,0,-0.212182030736207
X601166.CH.EQUITY,0.0168054733787031,0.262570878208812,0,0.0935706095428248,0,0,0.421655439803063,0,0,0,0.0819148376696655,0,0,0,0.00310343017174852,0,0,0,0,0.0361074437496723,0,0,0.0433639572862061,0,0,0,0,0,0,0,0,0,0,0,0.0706697592400704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0985035660822268,0,0,0,0.214002017131342,0,0,0,0,0,0,0,0,0.354723244093615,0,0,0.0711742770825061,0,0,0,0,0.0656384056653131,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.184247443185824,0,0,0,0.032160369330692,0,-0.0727633395197911
X601229.CH.EQUITY,0,0,0.0923311415920357,0.379251716385,0.117911572477111,0,0,0,0,0.0320889285880203,0,0,0.103055304053732,0,0,0,0,0,0.0448352714658087,0,0,0,0,0,0,0,0,0,0,0.0357566234464807,0,0,0,0,0,0,0,0,0.192904170057664,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.122057323522339,0,0,0,0,0,-0.0602638892430365,0,0,0.113633081988775,0,0,0,0,0.737555278975526,0.216118342346143,0,0,0,0,0,0,0.139534424489683,0,0.0514202751968017,0.0338840858795954,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626058368008361,0,0,-0.130636440335451,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.330569118390013,0,0,0,0,0.384177143181564,0.445630423166124,0,0,0,0.111381519353428,0,0,0,0,0,0,0.0273101233517521,0,-0.0217129865797055,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427978922723664,0,0,0,-0.0159306346769017,0,0,-0.25212932730537,-0.0602305064907247,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437160422647493,0,0,0,0.0445982064190267,0.00792699544647703,0.515436064013819,0,0,0.0811193934661314,0,0.0636245744290775,0,0.0352416201447078,0,0,0,0,0,0,0,0,-0.175217225049748,0,0,0,0,0,-0.144631294449643,0,0,0,-0.015582490727667,0,0,0.175690370857957,0
X601577.CH.EQUITY,0,0,0.177907158028158,0,0.0401542071112,0,0,0,0,0.0490743470888172,0.0833459415741375,0,0,0,0,0,0,0,0,0,0,0,0.17567627837322,0,0.106188421027924,0,0.0775584640729273,0,0,0,0,0,0,0,0,0,0,0,0.166233695520284,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.347109341683771,0,0,0,0.091473246094624,0,0,0,0,0,0.370237863160309,0,0,0,0,0.0510114215951986,0,0,0,0,0,0,0,0,0.0683726323116017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0.0724822523290837,0.30153653670325,0,0.0468428665218919,0,0,0,0.144066463917835,0.0428793709301875,0,0,0,0,0,0,0,0.121818658451226,-0.00753586641155183,0,0,0.145471753073069,0.000920972458676554,0,0,0,0,0,0,-0.0973086902358186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00648371087792789,0
X601939.CH.EQUITY,0,0,0.0410147272636112,0,0.0114235330097029,0.0353041577757432,0,0,0,0,0,0,0,0,0.278607990659228,0,0.149817074506895,0,0.19237006371749,0.162826716352428,0,0.179241148652311,0,0,0.0412730395408647,0,0,0,-0.0591481464040133,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717734124713007,0,0
