,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.195020129605741,0.0140598822398925,0.124909696449619,0,-1.73472347597681e-18,0.161712553668961,0,0,0,0.120877939858514,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00338587600080864,0,0,0,0,0.0191030343300802,0,0,0,0,0,0,0,0,0.0555815557946529,0,0.0991633812061665,0,0,0.0785085074934546,0.0493598790966788,0
X002142.CH.EQUITY,0,0,0,0.196432044623796,0,0,0,0.228192224537107,0,0,0.218821388096031,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0185354419009404,0.161248796401336,0,0,0,0,0,0,0,0,0,0,0,0.0677503119009744,0,0,0,0,0,0
X600000.CH.EQUITY,0.0353359008821756,0,0,0,0.139130340858007,0.218775375224105,0,0,0,0,0,0,0.157025203928075,0,0,0,8.67361737988404e-19,0,0,0,0.0216028960075958,0,0,0,0,0.00726468798628423,0,0,0,0,0,0,0,0,0,0,0,0,0.0222445054712635,0,0.0768317979969437,0,0,0.115788555177918,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.607619679681889,0.0660661612257972,0,0,0.100460641933793,0,0,0,0.050765336609974,0.0516324894036845,0,0,0,0,0,0,0,0,0.0527771498912852,0,0,0,0.00183642508577311,0,0,0,0,0,0,0.0212882224466087,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0990391511548201,0.274426676430709,0,0,0,0,0.343766131844309,0,0,0,0.0160424101368552,0,0,0,0.108085783012527,0.0385344674230258,0,0,0,0,0,0.0983492896191379,0,0,0,0,0,-0.0271081385594571,0,0,0,0,0,0,0,0,0,0,0.0286507502108179,0,0,0,0,0,0,0,-0.0056379017921494
X600036.CH.EQUITY,0.440069039669325,0.040428769112878,0.273145362678773,0,0,0,0,0,0,0,0,0,0,0,0.0867430995926157,0,0,0,0,-0.0417390427328114,0,0,0,0.0423713997685153,0,0,0,0,0,-0.0352002156648637,0,0,0,0,0,0,0,0,0,0,0.0209980066058432,0.0922762118570072,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.26410355260708,0,0,0,0,0,0,0,0,0,0,0,0,0.274042715015966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875556995338574,0,0.202235825994634,0,0,0.0340917976616672,0,0,0.0515805966051494,0,0,0.0143110469099872,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.230553585943154,0,0.215895024321889,0,0,0,0,0.369413292880922,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619268067243026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335105901939597,0,0.261134422078952,0
X601166.CH.EQUITY,0,0.00506909554134086,0,0,0.0920075815641778,0.209638152433946,0,0.0943590888676813,0,0,0,0,0.0802767513842698,0,0,0.0861885599965099,0.0692785313149162,0,0,0,0,-0.0391238279588212,0,0,0,0,-0.0063860576317599,0,0,0,0,0,0,0,0,0,0,0,0.10714277281224,0,0,0,0.11686600940424,0,0,0,0.0497525378556103,0,0.0331232906650172
X601169.CH.EQUITY,0,0,0,0.035704604802608,0,0.0544141296547347,0,0,0,0,0,0,0.0124819798050105,0,0,0,0.200258553135715,0.153444060669948,0,0,0,0,0,0,0,0.0996005405207458,0,0,0.0512296490278646,0,0.0976405626980005,0,0,0,0,0,0,0.0745997263720152,0,0,0.0672248951783988,0,0,0.0675044759107741,0,0,0,0,0
