,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.334240186193332,0,0,0,0,0.0465103313276228,0,0,0,0,0,0,0,0,0.0307657855631036,0.0909435035881384,0,0,0.0779413065476598,0,0.034094399659419,8.67361737988404e-19,0,0.072080630012442,0.0772316262288716,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237923943909807,0,0,0.0337087180172014,0,0.175696942106948,0.0120647366679487,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.149667518679735,0.532713503850538,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138660317760029,0,0,0,0,0,0.0667614860741626,0,0,0.240445314146698,0,0,-0.0215193369105881,0,0,-0.0227688537513883,0
X600000.CH.EQUITY,0,0,0,0,0,0.0724699110420736,0,0.55585840161261,0,0,-6.93889390390723e-18,0.168248338408992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324719783939167,0,0,0.0234979089757839,0
X600015.CH.EQUITY,0,0.022657499844656,0,0,0,0,0.65515304047021,0,0,0,0,0.0207395594622445,0,-0.0115282313057831,0,-0.0181088466560935,0,0,0,-0.0306557060102353,0,0,0.0280115876138905,0,0,0,0,0,0,0,0,0,-0.14120027832574,0,0,0,0,0,0.0806403716095396,0,0.0109605858969248,0,0.364761060821831,0,0,0,0,0,0,0.019200462486954,0
X600016.CH.EQUITY,0,0.282717362209447,0,0,0,0,0,0,0,0,0.0277512082963284,0,0,0,0,0,0,0,0,0,0,-0.043696476811079,-0.108338652578493,-0.213889350053171,0.54827638927371,0,0.0906129989956393,0,0,0,0,0.0406358016330169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476316200813939,0,0
X600036.CH.EQUITY,0,0.387719763085407,0,0,0,0,0,0,0,0.024025350870136,0.0756121977960081,0,0,0,0.377012216620516,0,0,0,-0.065957442740308,0,0.074497329264113,0.0621537958063514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150042501616401,0,0,0,0,0,0,0.0282310579070232,0,0,0,0.0128747988007949,0
X601009.CH.EQUITY,0.0477929577446472,0,0,0.889727433601773,0,0,0,0,0,0.0363804794163404,0,0,0,0,0,0,0,0.0524956808609921,0,0,0,0,0,0.0438720407315542,0,0,0,0,0,0,0,0,0,0,0,0.0363211804539761,0,-0.0622159697101237,0,0,-0.0998933352236658,0.0360935979089664,0,0,0,0,0.031796374094371,-0.00356641796380845,0,-0.0982463061882923,0.0329837009664017
X601166.CH.EQUITY,0.0707274211909937,0.0117790021408579,0.20467858183235,0,0.072135188239198,0.014823415862811,0,0,0.271315798650604,0,0,0,0,0,0,0.249589874467484,0.104778216131063,0.0269885799824778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218209756864378,-0.00687785406899691,0,0.0136358795441226,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0192770169421738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738809908008904,0.0767986769283164,0,0,0,0,0,0,0,0,0,0,0.0621181935789438,0,0,0,0,0,0,0.0632799907487548,0,0,0.0267400678212927,0,0,0,0,0,0,0,-0.0341262036912238,0,0,0,0,0
X601229.CH.EQUITY,0,-0.0828928762066742,0,0,0,0,0,0,0,0,0.406737287536922,0.0744968896225862,0.606573090435018,0,0,0,0,0,-0.460403488517,0,0,0.0577386727556338,-0.00467787955346736,-0.0153722693730539,0,0,0,0,0,0,0,0,0,0,0,0.257380667471176,0,0,0,0,-0.139003745578904,0,0,0,0,0,0,0,0,-0.149118240378814,0.118067387067151
