,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.235775571028525,3.46944695195361e-18,0,0.0872891022606395,0,0.241270565550819,0,0,0,0,0,0.128008853396885,0,0,0,0,0,0,0,0,0,0,0,0,0.0383330172300088,0,0,0,0,0.0942251752662039,0,0,0,0,0,0.02261677651161,0,0,0,0,0,0,0.107214438970848,0,0,0,0,0
X601318.CH.EQUITY,0.13176921947467,0,0,0,0,0,0,0,0.184579513764486,0,0,0,0,0,0,0,0.241286563728763,0.0451868166611919,0,0,0,0,0,0,0.0316428580697162,0,0,0,0,0,-0.0596682287944291,0.148664724594469,0,0,0,0.122615450889343,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0557397824783551,0,0.048694567287873,0,0.0893002267379703,0,0
X601939.CH.EQUITY,0.0607953822252991,0,0,0.268661415172198,0,0.0503181741030433,0,0,0,0,0,0,0,0.422961235627774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437495606188522,0,0.066021985097574,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29979428371971,0,0.102313414626267,0,0,0.35226563769511,0,0,0,0,0,0,0,0,0.025054421755014,0,0,0,0,0,0,0.00567364019804165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046252715211991,0,0,0,0.0596642866094554,0,0,0,0.106451701957713,0.00773279275333284,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749943022373684,0,0,0,0.068314400301879,0,0,0,0,0,0.097130560564622,0.144941024070541,0,0,0.55400466672857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352167368098694,0
X601988.CH.EQUITY,0.223763885795876,0,0.0103261997700974,0,0,0,0,0,0,0,0,0.195697434104188,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.168223501491465,0,0,0,0,0,0.0548600520174447,0,0,0,0,0,0,0,0,0.286693458695599,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.409744093959335,0,0,0,0,0.195852022605911,0,0,0,0,0,0,0,0,0,0,0,0.00232238899481239,0.0153258113010975,0,0.106723170762228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113980253401182,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378698493672362,0,0,0.170820104702976,0.0133313512616507,0.0714921470512036,0,0,0,0,0,0,0,0,0.272650053321957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0624074554711118,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0260098364694651,0,0,0,0.133755362692448,0,0,0,0,0.22964246922419,0.0886051403245477,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0,0,0,0,0.17868611072162,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.640187452524011,0,0,0,0,0,0.215122250272108,0,0,-0.596471268332397,0,0,0,0,0,0,0,0.471934186035108,0,0,0,-0.00233940377934533,0,0,0.224472774075879,0,0,0,0,0.0391912422697045,0,0,0,0,0.423720640569484,-0.294646088119762,0,0,0,0.750187427257323,0,0,0,-0.0513865801532087,0
