,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.426460266826748,0,0,0,0,0,0,0,0,0,0,0,0.0695538865149394,0,0.138453708491091,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0681725990169056,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0777925624141821
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.183865227308956,0.187900623675076,0,0,0.00792303372721981,0,0,0,0,0.223410762126533,0,0,0.0656675237021985,0,0,0,0,0,0.147919017386456,0,0,0,0,0,0,0,1.73472347597681e-18,0.165346412715252,0,0,0,0,0.0536440153905048,0,0,0,0,0,0,0,0.0412920568594256,0.0633659997003791,0
X601939.CH.EQUITY,0,0,0,0.725095927170684,0.0318643558084866,0.0537848792959974,0,0,0,0.234246637223306,0,0,0,0,0,0,0,0,0,0,0.0502134161530608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233087292215223,0,0.0230779598214645,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.412878499161957,0.0301614478273656,0,0.941785012195583,0,0,0,0,0,0,0,-0.142990806946911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152360684359393,0,0,0,0,0,0,0,0,0,0,0.0491534574008212,0,0
X5.HK.EQUITY,0,0.0653692246889063,0,0,0,0.146616757341289,0,0.313354365713739,0,0,0,0,0,0,0.010262316440265,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0110383333904578,0,-0.181631232901856,0,0,0,0,0,0,0,0,0.116734078563408,0,0,0.287746421594928,0,0,0,0,0,-0.0867445137466775,0,0,0.0543199737109286,0
X601988.CH.EQUITY,0,0,0,0,0.364764388971782,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0832749660315377,-0.107959291068338,0,-0.088145264187946,0,0,0,0.290680711536557,0,0,0,0,0,0,-0.247745751325854,0,0,0,0,0,0,0,0,0.131033086887826,0,0,0,0,0.0363128307915555,0,0,-0.0285370321696706,0.140133624747764
X600036.CH.EQUITY,0,0.111670140836121,0,0,0,0,0,0,0,0.396300208232177,0,0,0,0,0.0412015629661084,0,0.160809320582293,0,0,-0.109479643625542,0,0,0,0,0,0,0,0,0,0,0.20976422934674,0,0,0,0.041924975312956,0,0,-0.0292759877816603,0,-0.112657619652513,0.0720651841133678,0,0,0.201619176015428,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.219511185115402,-0.024417333273838,0,0,0,0,0,0,0.0624920064603516,0,0,0,0,0.18834494237994,0,0,0,0,0,0,0,0.0632833864000331,0,0.12264475889993,-0.174661843500928,0,0.0702414060924177,0,0.0358354184351,0,0,0,0.38836086166008,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.109947445663047,0,0.00633530468626864,-0.0905875286492301,0,0,0,0,0,0,0.0298333939299883,0,0,0,0,0.180320922967391,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0153088683784945,0,0,0,0,0,0,0.425341913872945,0,0,0,0,0,0,0.202367665284434,0,0.085151598157056,0.0701407725688849,-0.0203536177782481,0,0,0,0
X601328.CH.EQUITY,0,0,0.0858854556413868,0,0,0,0.397744625111373,0,0,0,0,0,0.434582312404326,0,0,0,0,0,0,0,0.15151150216502,0,0.237573061018667,0,0,0,0,0,0,0,0,0,-0.113928433214834,0,0,0,-0.0666386254694631,0,-0.125880709480555,0,0,0,0,0,0,0,-0.139560947331632,0,0,0
X601166.CH.EQUITY,0.110037590216633,0,0,0.213185299833064,0,0,0,0,0,0,0,-0.0292745815485069,0.316571491977772,0,0,0,0,0,0,0.0184157995845798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399744811684763,0,0,0,0,0.0599664877367562,0,0,0,0,0,0,0,0,0.107244172545082
X601319.CH.EQUITY,0,0.126140489753233,0,0,-0.262929544004844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334377206161113,0.029528683285907,0,0,0,0,0,0,0.0376116735016761,0,0,-0.157279292723376,0.0499020515624304,0,0,0,0.575179959056406,0,0,0.0230256653223651,0.0116381124781708,0,0,0
X600000.CH.EQUITY,0,0,0.273364769886417,0,0.053380879494317,0,0,0,0,0.193479235320464,0.249433631662309,0,0,0,0,0,0,0,0,0,0.125289125693396,0,0,0,0,0,0.197763257542103,0,0,-0.154608610948268,0,0,0,-0.0495979763404151,0,0,0,-0.141775840029576,0,0.0473076443008458,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0473042318404425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214619723533402,0,-0.268163395659836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183220490334771,0.142134945772393,-0.114393058207257,0,0,0.168161971672424,0.416241936540319,0,0,0,0,0,0,0,0,0,0.428694698011322,0,-0.0686598873933736,0
X11.HK.EQUITY,0,0,0.148417184197701,0,0.0417538332564802,0.214253949352804,0,0,0,0,0,0.130665374510838,0,0,0,0,0,0,0,0.0882199068131999,0.00769021611411566,0,0,0,0,0,0,0,0,0,0,0.59976001698171,0,0,0,0,0,0,-0.153162814501258,0,0,0,0.243652479563877,0,0,0,0.0450889653650998,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.00425355849773455,0,0,0,0.00228383256326979,-0.0765526255038289,0,0,0,0,0,0,0,0,0.194467539595677,0,0,0,0,0,0.0204377764933554,0,0,0,0,0,0,0,0.654228090453889,0.0371188536422586,0.0276976627083932,0,0,0,0,0,0.0128034113240281,0.0649589863460731,0,0,0,0,0.0638820179576685
X601601.CH.EQUITY,0.0329863247009753,0,0,0,0,0,0.0406658619938718,0,0.287080646942964,0,0,0,0.0437341035164969,0,0,0,0,0,0,0.00987115722998434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201111852589308,0,0,0,0,0,0.160640688361124,0,0,0,0,0,0,0,0.0157472788932672,0
X388.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.172549058443889,0,0.30958260216136,0,0.0979605329984085,0,0,0.257252024825436,0,0,0,0,0,0,0.068300675464199,0,0,0,0,0,0.0275175605769788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.210523571029141,-8.67361737988404e-19,0,0,0,0,0,0,0.0153945213185748,-0.0917782512605616,0,0,0,0,0,0,0,0,0,0,0,-0.126941581279908,0,0,0,0,0.188487758815158,0,0,-0.16171418087919,0,0,0,0.0871788263014063,0.39013783884761,0,0.212684616420379,0,0,-0.105230592533373,0,0.483721530987696,0,-0.110099307305208,0
X2388.HK.EQUITY,0,0.458198292720684,0,-0.0448775657342798,0.338420658840344,-0.438638851561162,0,0,0,0,0,-0.0541025429278473,0,0,0,0,0,0.553208196430186,0,0,0,0,0,0,0,0.127459381988551,0,-0.167391384100076,0,0,0,-0.067278063068058,-0.225097561005629,0,0,0,-0.119304016853876,0,0,0,0.197000184706363,0,0,0,-0.116816475385911,0,0,0,-0.13088149750223,0
X688.HK.EQUITY,0,0,0.0755981628474131,0,0,0,0,0,0,0,0,0.073384646337003,0,0,-0.0497338147934331,0,0,0,0.0415913714966291,0,0,0,0,0.0754278300140665,0,0,0.133034906499735,0.209003942713292,0,0,0,0,0,0,0,0.162912527686169,0,0,0,0,0.237439788045908,0,0,-0.166287526818208,-0.258894579041904,0.125517724956268,0,0,0,0
X600030.CH.EQUITY,0,0.0806089148758276,0,0,-0.0539566609422142,0,0,0,0,0,0,0.0221457454407609,0,0,0,0.0944138900907315,0,0,0.0212106252458753,0,0,0,0,0,0,0,0,0,0,0.237364406016256,0,0,0,0.205818369973711,0,0.0359979243459942,0,0.308283493742761,0,0,0,0,0.0581131356678632,0,0,0,0,-8.67361737988404e-19,0.0577027258199871,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.150472573717386,0,0,0.170852426207571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594021653446583,0,0,0,0,0,0,0,0,0,0,0.106546281637664,0.0817847337651733,0,0,0.44683863642463,0,0,0,0,0,-0.00157828339550573
X601998.CH.EQUITY,0.303957729837799,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0246908117221678,0,-4.33680868994202e-19,0,0,-1.73472347597681e-18,0,0,0.245520653373332,0,0,0,0,0,0,0,0,0,0,0.119777449285964,0,0,0,0.0895266895597239,0,-4.33680868994202e-19,0,0.00920571445270343,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0730023704141183,0,0,0.12712704445006,0,0,0,0,0,0,0,0.101300723976523,0,0,0,0,0,0.00488996277441923,0,0,0,0,0,0,0,0,0,0.129763966110391,0,0,0,0,0,0,0,0.165122154981298,0.0481409235032005,0,0.0770696152358677,0,0,0,0.055402251360342,0,0
