,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0927061334586544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815299228653344,0,0.0232365832296819,0.519777313938723,0.572042952164145,0,0.179207530804464,0,-0.199974581778739,-0.17333565352793,0,1.73472347597681e-18,0,0,-0.10687189444671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.23966513476756,0,0,0,-0.0880744809298198,0,0,0,0,0,0,0,0.015049715650036,0,0,0,0,0,0,0,0,0,0,0,0.0651147661809938,0.191539449076094,0.027724834247619,0,0,0,0.217848682361797,0,0.123921000232927,0,0,0,0,0,0,0,0,0,0,0,0.0645660603466519,0
X601939.CH.EQUITY,0,0.00585506016214191,0,0.814254704888878,0,0,0,0,0,0.000203657621380429,0,0,-0.0315916118065287,0,0,0,0.078371012447795,0.106262311205287,0,0,0,0,0,0,0,0.00630648769307269,0,0,-6.93889390390723e-18,0,0.0436621803597014,0,0,0,0,0,0,0.0450146762805385,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.910639124900442,0,-0.0893304672644385,0,0,0,0,0,0,0,0,0,0,0.0313846321101664,0,0,0.122427010630409,0,0,0,0,0,0,0.0446276315005025,0,0.0299201411923431,0,0,0,0,0,0,0,0.018629401092179,0,0,0,-0.0257340270755164,0,-0.078711072266305,0,0,0,0.00653961489906052,0,0,0,0,-0.0534914349829308
X601628.CH.EQUITY,0.00684559997446049,0,0,0,0,0,0,0,0,0.283682940963771,0,0.160636353022597,0,0,0,0,0,0,0,0.365198489410564,0,0,0,0,0,-0.0847331999031294,0,0,0,0,0,0,0,0,0,0,0,0.156970396838591,0,0,0,0,0,0,0,0.0760695946014532,0.301039718084682,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.333184780903872,0,0,0,0,0.0722739590273373,-1.73472347597681e-18,0,0,0,0,0,0,0.150003601541278,0.11465510883291,0,0,0,0,0,0,0,0,0.126064191115563,0,0,0,0.137883808861085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420460314205347,0,0,0,0.0155110039211184,0,0
X601988.CH.EQUITY,0,0,0,0.0152633507389961,-0.153511383486387,0.0606626794723322,0,0.0657500961822551,0,0,0,0,0,0,0,-0.000104380259099712,0,0,0,0,-0.0574052013630955,0,-0.0168329527158383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101927826632924,0,0,0,0,0,0,0,1.0529963779602,0.0127214580090259
X1299.HK.EQUITY,0,0,0,0,0.0291012619228184,0,0,0,0.0345746358745098,0.117218337330317,0,0,0.0854008023616765,0,0,0,0,0,0,0,0,0,0.249721864388324,0,-0.133654452101724,0,0,0,0,0.240079951933259,0,0.190222843165439,0,0,0,0,0,0,0,0,0.185495033484481,0,0,0,-0.0518511060009463,0,0.144557444458274,0,0.0403761342670459,0,0
X5.HK.EQUITY,0,0,0,0,-0.021202097883345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194193305876967,0,-4.33680868994202e-19,0,0.0337159370443414,0,0,0.224070719064546,0,0.485595975925238,0,0,0,0,0,0,0,0,0,-0.0557068051784221,0.0488768432170439,0,0,0,0,0.00627513387167326,0.0602159508289974,0,-0.167916325428363,0,0.053276576799846,0,0.125128330718323
X388.HK.EQUITY,0,0,0,0,0.258004095152669,0,0,-3.46944695195361e-18,0.121194143212322,0,0,0,0,0,0.0139444460041103,0,0,-0.449499931358508,0,0,0,0,0.572813899889262,0,0,0,0,0,0.217173086051321,0.134387703503733,0,0.0217552670209125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703910485758507,0,0,-0.0829697218374729,0,0
