,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.359204698227256,0.0702695030213692,0.0696081286046853,0.0556795399200368,0,0,0,0,0,0.247679640454162,0,0,0,0,0,0,0,0,0,0,0.00434857839427781,2.16840434497101e-19,-0.0306152371788817,0.0344277535904697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768516967055029,0,0,0,0,0.0408195528837721,0,0,0,0.18502747453062
X601939.CH.EQUITY,0.177594857203994,0,0,0.206377338508722,0,0,0,0,-0.0956262009929041,0,0.131146479792562,0,0,0.217646209957951,-0.0714561748339795,0,0,0,0,0,0,0,0,0,0.196817833435867,0,0,0,-0.0257495356119531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270922425690104,0,0,0.161395361335411,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0
X601288.CH.EQUITY,0.376200672440615,0,0,0,0.214656385370338,0,0,0,0,0,0,0,0,0.146436885789667,0,0,0,0.0916002702420713,0,0,0.0341774505660527,0,0,0,0,0,0,0,0,0,0,0,0.0842614935483933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.545504219235425,0,0,0,0,0,0.269329165927664,0,0,0,0,0,0.090210556163382,0.0815574433080728,0,0,0,0.0495992133952287,0,0,0,0,0,0.0687396486626151,0,0,0,0,0,0,0,0,-0.547258725034505,0,0,0,0,0,0,0,0.15719818260814,-0.058654654450958,-6.93889390390723e-18,-0.0767478219374031,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.276092281287893,0,0,0,0,0.0557609200926608,0,0,0,0,0.101888572828036,0,0.00337952125396463,0,0,0,0,0,0.125877267654862,0.0363987755595102,0.123884891849738,0,0,0,0,0,0,0.0294031810557587,0,0,0,0.144970283109657,0,0,0,0.0824248233135732,0.0394585454053478,0,0,-0.0137775751423361
X1299.HK.EQUITY,0,0,0,0,0.0326547465487127,0,0,0,0,0,0,0,0,0.20359239098596,0,0,0.0437080923473113,0,0.479685281370297,0,0,0,0,0.135672087743128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864799496439469,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.09724917942395,0,-0.0727678529263196,0,0,0,0,0,-0.0612800006144092,0.321439067083728,0,0,0,0.596615853154014,0,0,0,0,0,0,0,0,0,0.274088104098747,0,0,0,0,0,0,0,-0.145115646373083,0,0,0,0,0
X601628.CH.EQUITY,0.0414272263790982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12535187963242,0,0,0,0,0.280414474489852,0,0,0,0,0,0,0.131743496821698,0,0,0,0,0,0,0,0,0,0,0,0,0.0600947258268587,0,0,0.0341784056707068,0,0,0.037275282320532,0.0240466959860267,-6.93889390390723e-18,0.0650094078640361
X601658.CH.Equity,0,0,0,0.0581060835375091,0.154820871036242,0,0,0,0,0,0,0,0,0.152604760381762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22311922715307,0,0,0,0,0,0,0,0,0.146506760686736,0,0,0,0,0,0,0,0,0,0,0.312045161281866,0,0
X601328.CH.EQUITY,0.0518629504861889,0,0,0.599311204107593,0,0,0,0,0,-0.0367375216222836,0,0,0.0266809866763633,0,0.0361348854015529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127851157801873,0.0235040377167325,0,0,0.00485831446350559,0.0903698885017467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112860337151137,0
X601166.CH.EQUITY,0,0,0,0,0,0.435534319200094,0,0,0,0,0,0,0,0.0326619242689235,0,0,0.0246501755445907,0,0,0,0,0,0,0,0,0,0,0,0,0.232687816775423,0.0266160860801491,0,0,0,0,0,0,0,0,0,0,0.00550356221249734,0,0,0,0,0.0313383152384427,0.0521452863045903,0.109303043821173,0,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933493969563397,0,0,0,0.407452764044954,0.0670024991033059,0,0.0661164946667776,0,0,0.256284515643201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
