,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.205042905296541,0,0.0322729422332307,0.00213227580900878,0,0.393201735803481,0,0,0,0,0,0,0.00814560558753052,0,0,0,0,0,0,0,0,0,0,0.25036500666368,0,0.0427173462776872,0,0,0,0,0,0.0863780193904056,0.0532611040120193,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926630117436628,0,0
X601318.CH.EQUITY,0,0,0.117439248996319,0,0,0,0,0,0.250230091707142,0,0,0,0.0325948782204056,0.269511571931499,0,0,0.0450378527629553,0,0,0,0,0,0,0,0,0,0,0.179258237095511,0.216611810370168,0.0621531801416773,0,0,0,0,0,0,0,0,0.0149652333686266,0,0,0,0,0,-0.112199099963613,0,0.0625744193834027,0.0208326778067827,0,0,0
X601939.CH.EQUITY,0.315154113810459,0.0593281326042951,0,0,0,0,0,0.296201572409176,0.253149142229929,0,0,0,0,0,0,0.0869630968802456,0,8.67361737988404e-19,0.106633467794324,0.0520398092302361,0,0,0,0,0,0.0375474893129522,0.0999835736581844,0,0.153509908369563,0,-0.0350559631185835,0,0,0.0958541454834493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782125051533052,0.112107986525218
X600036.CH.EQUITY,0,0,0,0,0,0.195280085631994,0,0,0.0484294853802796,-0.128888863899247,0,-0.0424067471970398,0.0853872439140448,0,0,0.128751626224912,0,0,0.113065683172029,0,0,0,0,0,0,0,0.442492753730389,0,0.0302927263664767,0,0,0,0,0,0,0,0,0,0,-0.0488785333930319,0,0,0,0,0,0,0,0,0,0,-0.0107636510608951
X601288.CH.EQUITY,0,0,0.105331311404922,0,0,0,0,0.486840120027438,0,-0.0557517992992902,0,0.0471459237597656,0,0,0,0,0,0,0,0,0,0,0.141722599855798,0,0,0.0678982691613009,0,0,0.134543429187555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163612365050289,0,0,0.00280132118629865,0
X1299.HK.EQUITY,0,0,-0.103506370808428,0,0,0,0,-0.0373069805353556,0,0.216181071639166,0,-0.0748619027084091,0,0,0,0,0,0,0,0,0,0,0.162191847851214,0,0,0,0,0,0,0,0.0748211204593574,0,0,0.160446716329661,0.0233056710504062,0,0,0,0.209506618639707,0,0,0,0.201831538173834,0,0,0.0615286154369806,0,0,0.184708119763088,0,-0.0549492732560878
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134539207625283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428021401802907,0,0,0.0585862926093962,0,0,1.73472347597681e-18,0,0,0.044064430450078,0,0,0,0.000156822702506125
X601988.CH.EQUITY,0,0,3.46944695195361e-18,0,0.52734462728365,0,0,0,-0.00793890289536154,0,0,0,0,0,0,0,0,0.283262780191384,0.04322003856332,0.14753346165379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419666415958673,0,0,0,0,0,0,0,0,0,0,-0.0982767259748429,0,0,0.00140513717670961,0,0,0
X5.HK.EQUITY,0,0,0.0088005022761462,0,0,0,0,0,0,0,0.156397269951323,0,0,0,0,0,0,0,0,0,0,0,0.239953820171898,0.050595882312316,0.0770230714040498,0,0,0,0,0,0,0.0156799733073919,0,0.21755109847324,-8.67361737988404e-19,0,0,0,0,0.293660330698538,0,0,0.141255991197504,0,0,0,0.0985162770552987,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0993354095303273,0,0.0606745306825944,-0.111027208836846,0,-0.0825273397141583,0,0,0,0,0,0,0,0,0,0,0,0,0.0269584216263059,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.21695138157258,0,0,0,0.0900115023593624,0,0,0,0,0,0.540180145978567,0,0,0,0,0.108325334297241,0,0.169579974795775
