,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449262050177326,0,0.0530891253022841,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333069509597106,0,-0.14956408207024,0,0,0,0,0,0,0,0.8793603221817,0,0,-0.0181660620285488,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136320879085515,0,0,0,0,0,0,0,0,0.261625637923395,0,0,-0.00633241057635849,0,0,0,0,0.128348571259784,0,0,0,0,0,0,0,0,0,0,0.0036521902916073,0.114507597407312,0,0,0,-0.20939022236202,-0.182764773723518,0,0,0.13612805602444,0,0.476512975823606,0,0,0.105687674140777,-3.46944695195361e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0743777730600356,0,0,-0.637235798523869,0.276558269043454,0.131733121951279,0.51829657855449,0,0,0,-1.38777878078145e-17,0.311137888504415,0,0,0.223456684366604,0,0,0,0,0,-0.469568774499593,0,0,0.00376483135067347,0,0,0.121882614725306,-0.688221789198483,0,0,0,0,0,0,0,-0.416424715255311,0,0.256113748823108,0,0,0,0,0.438001714605563,0,0,0
X5.HK.EQUITY,-0.0652515961575691,-0.0670787472181825,0,0,0,0,0,0,0,0,0,0,0,0,0.517136282613409,0,0,0,0.406367096226488,0,0,0,0,0.0663280850835517,0.169809355650014,0,0,0,-0.0794875184974982,-0.11133407157692,-0.0927235796593974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902632608144,0,0,-0.110177212958838,0,0
X601988.CH.EQUITY,-0.387117870086596,0,0,-0.0289233264778183,0.439137555577648,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.018794077048437,0,0,0,0.840431799697639,0,0,-0.04416644755413,0,0,-0.0392691681656587,0,-0.598727984098643,0,0,0,0,0,0,0,-0.0742934744788166,0,0,0.0990033813075115,0,0.182879722622512,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121796479837659,0,0,0.0807934484231143,0,0,-0.0892568640478598,0,0,0.0515474853576897,0.106108793405039,0,0,0.165512903756825,0,-2.16840434497101e-19,0,0,0,0,0.146054251405239,0,0,0,0,0,0,0.181654315276111,0,0,0,0,-0.0405647924007764,0,0,0,0,0.14945074263733,0,0,0,0,0,0.014471946442455,0
X601628.CH.EQUITY,0,0.147581991282975,0.0653354513279016,0.12176475364033,0,0,0,0,0,0,0.0022812302304322,0,0.361459167570594,0,0,0,0,0,-0.00736550549327309,0,0.0925368246083616,0.0186648725169714,0,0,0,0,0,0,0,0.0320610704047855,-0.0486552602158154,0,0,0,0,0.120547954029943,0.202559414323931,0,0,0,0,0,0.0676068491327118,0,0.0541026766461511,-0.232820839418083,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.577873532186089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084838733643896,0,0.126239701727859,0.282352550009506,0,0,0,0,0,0,0,0,0,0,0,0,-0.068599420818171,0,0,0,-0.129285884760577,0,0,0.0223800497872414,0,0,-0.0132265225151953,0
X601166.CH.EQUITY,0.00220264160247952,0,0,0.247591641653833,0,0,0,0,0,0,0,0.248057699640583,0,0,0.0211282196992551,0,0,0,0.050482603877943,0,0.118727776558809,0,0,0,0,0,0,0,0.161908070220033,0,0.0521075045509116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233936797698921
