,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.343168174094472,0.0576684169632488,0.123912396999002,0,0,0,0,0,0,0.201732749064467,0,0,0,0.0210972044593321,0,0,0,0,0,0,0,0,-0.0207858966868221,0,0,0,0,0,0.0606798911782705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405037589538436,0,0,0,0.170495898704403
X601939.CH.EQUITY,0.437072726816383,0,0,0.134192544912219,0,0,-0.16789455560357,0,-0.0135330080851373,0,0,0,0,0.231675008296659,-0.0509650805481914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257696464530253,0,-0.0800642702344634
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0
X601288.CH.EQUITY,0.335043729521256,0,0,0,0.260442082685793,0,0,0,0,0,0.0231348090356089,0,0,0.112524440291116,0,0,0,0,0,0.100659867106077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120888342502591,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,1.73472347597681e-18,0,0
X601988.CH.EQUITY,0,0,0,0.500271273523314,0,0,0,0,0,0.21649996933454,0,0,0,0,0,0.327081602941291,0,0.0762471867664738,0,0,0.0173906264604785,0,0,0,0,0,0.0214863683483649,0,0,0,0,0,0,0,0,0,0,-0.551274680558235,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314144897767244,0,0,0,0,0,0.0789596038623143,0,0,0,0,0,0.00868123068557518,0,0,0,0,0,0.174834503741006,0.0471673178729792,0,0.0759370147223367,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0,0.0988142320013821,0.0263198379546231,0,0,-0.00230794729667438
X1299.HK.EQUITY,0.077775613163646,0,0,0,0,0,0,0,0.136039783942266,0,0,0,0,0.0977225441939525,0,0,0,0,0,0,0,0,0.00816838586328343,0,0,0,0,0,0.226913006823785,0,0,0,0,0,0,0.175056855627567,0,0,0,0,0,0,0.0667905048908216,0.00223409137051306,0,0,0.107230797710323,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0
X601628.CH.EQUITY,0.0686471259940879,0,0.0269486841679397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183623312360479,0,0,0,0.142658136635714,0,0,0,0,0,0,0.138156006458352,0,0,0,0,0,0,0,0,0,0,0,0,0.0916573135861854,0.1022040107868,0,0,0,0,0.0266160750487864,0,0,0.0847299254361041
X601658.CH.Equity,0,0,0,0,0.213811152005622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288643571249426,0,0,0,0,0,0.0361942294351273,0,0.376008275827237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.270369673903632,0,0
