,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0.255622667638248,0,0,0,0,0.181038186575034,0,0,0,-0.0735079940358142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359415403286604,0,0,0,0.0791897858232879,0,0,0,0,0.052041447801912,0,-0.0504581798013995,0,0,-0.081512264857076,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.175003070404429,0,0.0712717474288881,0,0.296651828198424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741356881774,0,0,0,0,0,0,-0.265294939674616,0.261608628598383,0,0,0.204515656813811,0,0,0,0,0,-0.0132332694586613,0
X601939.CH.EQUITY,0.249708729870972,0,0,0,0.102777339954599,0,0,0,0,0,0,0,0,0.137267375507458,0,0,0,0,0,0.0168941981645436,0.140604926557037,0,0,0,0,0,0.12823264755094,0,0,0,0,0,0,0,0,0,0,0,0.16764894278638,0,0,0,0,0.117503441235328,0,0,0,0,0,0
X601288.CH.EQUITY,0.306056313343834,0.0295069377739318,0.0546468515863831,0,0.0539509716892464,0,0,0,0.0630058803908582,0,0,0,0,0,0,0,0,0,0,0,0.0618016264416182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093788357841111,0,0,0.171031365363292,0.13140065587145,0,0,0.163603923941034,0,0,0,0,0.162816219872477,0,0
X5.HK.EQUITY,-0.000592976757645506,-0.240294576439948,0,0.388712267539011,0,0,0,-0.147365606529548,0,0,0.205713481944184,0,0,0,0,0,0.0780692816574272,0.104292110677786,0,0,0,-0.0880353840366088,0.479404818288151,0,0,-0.0380717641276503,0,0,0,0,0,0,0,0,0,-0.173315567380425,0,0,0,0,0,0.0977035238618747,0,0,0,0,0,-0.1667185464362,0,0.0408569979592026
X601988.CH.EQUITY,0.0524238815744411,0,0.0204362740727837,0.0877503871661768,0,0,-0.116690383410065,0,0.136064927738156,0.145892905950839,0.298723668347724,0,0,0,0,0,0,0,0,0,0,0,0,0.270717829899074,0,0,0,0,0,-0.0208075939562617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129284772057704
X600036.CH.EQUITY,-0.0622093925055484,0.173549972798684,0,0,0,0,0,0,-0.00283038708330299,0,0,0.138799642362945,0,0.254416822586235,0,0,0,0,0.170393435120644,0,0,0,0.00859933858923004,0,0,-0.0424184031051563,0,0,0,-0.02484895896481,0,0.161956419088982,0,-0.0318277558334854,0,0,0.0980195067493758,0,0,0.0747825994563411,0.210933112277057,0,0,0,0,0,0.0725244362354782,0,0,0.1012049220581
X1299.HK.EQUITY,0,0,0,0,0,0,0.0641979014866226,0,0,0,0,0,0,-0.0643740599012742,0,0,0,0.0737260937438726,0.144088842674424,0,0.156769304543288,0.114109620720006,0.0785791856670138,0,0,0,0,0,0.180808114404822,0,0,0,0.0358899622335313,0,0,0,0,0,0,0,0,0,0,0,0,0.0772343655051424,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0309575383235365,0,0,0,0,0.0482246664452959,0,0,0,0,0.0470913765532519,0.160299066218155,0,0,0,0,0,0,0,0,0,0,0,0.0325110887294523,0,0,0,-0.12877820022682,0,0,0,-0.0110187823965163,0,0,0,0.392186354601468,0,0,0,0,0,0,0,0,0.0594693040452494,0.0801613107663957
X601166.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0.152605164070541,0,0,0.00508118032984719,0,0,0,0,0,0,0.248340435417265,0,0,0,0,0,0,0,0,0,0.0271246302420685,0,-0.0172265278960622,0,0,0,0.492794929085825,0,0.16517687382311,0,-0.0696763686820636,0,0,0,0.200331014566709,0,0,-0.072335002236237,0,0,0,0,0,0,0
