,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123311118670815,0,0,0,-0.187596768619151,0.251896402587495,0,0,0.0923314196946903,0,0,0,0.273957412178857,0,0,-0.126314496118893,0,0,0,0,-0.136108685569188,0,-0.1948183416047,0,0,0,-0.223819216786312,0,0,0.823802019422098,0,-0.0511042681415417,-0.0807767564724533,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0501972751561188,0,0.157396556644288,-4.33680868994202e-19,0,0,0,0.12065150236583,0,0,0,0,0.0966223361598047,0,0,0.140140491073551,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0597746125715155,0,0.00629008371325914,0.0976039945728225,0,0.241986284690604,0,0,0,0,0,0,0.0204107887700646,0,0,0,0,-0.0310447569988423,0
X601939.CH.EQUITY,0.179045383981141,0,0,0,0,0.077437695814834,0,0,0,0.246466912479168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154022309382745,0,0,0,0,0,-0.0191251805388706,-0.154284805138265,-0.215868408946554,0,0,0.0886235219711272,0,0,0,0.516614598304337,0,0,0,0,0.181606597403526,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.704940992942421,0,0.125019553903847,0.298508133919658,0,0,0,0.392920110445591,0,0.292322344132387,0,0,-0.493807713297301,0,0,0,0,0,0,0,0,0,0,0,0,-0.421076261726922,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.00708599281159739,0,0.53734726441278,0,0,8.470329472543e-22
X5.HK.EQUITY,0,0,0,0,0,0.147230584660165,0,0.213164291591062,0,0,0.0227001180501947,0,-0.0132994478247068,0,0.103036374557839,0.0569663035274501,0,0.0104314563130898,0.0432993492918436,0,0.0524808772566134,0,0,0,0,0,0,0,0,-0.0278811050225102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117556357953484,0,0,0,0.213003653664609,0,0
X601988.CH.EQUITY,-0.0114092725364907,0,0,0,0.53094187130891,0,0,0,0,0,0,0,0,0,0.10923932049154,0,0,0,0,-0.123803407005717,0,-0.120723396905714,0,0,0.215066899815,0,0,0,0,-0.354403105602886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109739869293509,0,0,0.032586140428935,0
X600036.CH.EQUITY,0,0.258276033093666,0,0,0,0,0,-0.05516924936039,0,0.581950245111266,0,0,0,0,0,0.0257956698238638,0,0,0,0.243735089172547,0,0,0,0,0,0,0,0.0840536251755295,8.67361737988404e-19,0,0,0,0,-0.227002887636046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.215639184408861,0,0,0,0,0,0,0,0,0,0,0,0,0.04110559116029,0.0622464303816687,0,0,0,0,0,0,0.257415381319021,0,0,0,0.0694067176704175,0.0705626010066494,0,0,0.0868153346786765,0,0,0,0,0,0,0,0,-0.117184431451461,-0.0828789542541003,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.161819764373525,0.0236530125990296,0.0556087230208642,0,0,0,0,0,0,0,0,0,0.164812586494233,0,-0.0873155909238942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056786560653347,0,0,0.25175061850852,0.197905286948693,0,0.034945010499967,0,0,0,0.233213192285471,0.134321495049819,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.23719814175821,0.0370790280623776,0,0,0.619272980303329,0,0,0,0,0,0,0,0,-0.0616241165538327,0,0,0,0.249479445696925,0,0,0,0,0,0.30171130335575,0,0,0,0,0,0,0,0,0,0,-0.0495330832554546,0,0,0,0,0,0,0,0,-0.505912901074457,0,0,-0.0602774401796567,0
