,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.238241119491278,0,0.20288653479064,0,0,0,0,3.46944695195361e-18,0,0,0.153969998437185,0.166962162664914,0,0,0,0,0.101805722388545,-0.117982258069453,0,0,0,0,0,0,0,-0.151186162515899,0,0,0,0,0,0,0,0,0,0.0295428390638247,0,0,0.042176920128198,0,0,0,0,0,0,0,0.0841431552397882,0,0,0
X601318.CH.EQUITY,0,0,-0.0539824280269034,0,0,0.0645158249269818,0,0,0.228030975504506,0,0,0,0.138479209850016,0,0,0,0.217900877138888,0,0,0,0,0,0,-0.0117627809048282,-0.00881358544018615,0,-0.107632269711092,0,0,0,-0.154786987712724,0,0,0,0.230289107296801,0,0,0,0,0.140153177595268,0.280192556648501,-0.249629319277032,0,0.250875679143732,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.659597365490424,0,0,0,0,0,0,0,0,0,0.0833560000469948,-3.46944695195361e-18,0.033274866226802,0,0,0,0,0,0,0,0,0,0,0,0.00167669825005935,0,0,0,0,0,0.0561433878077754,0,0,0.241396306914939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292739632845569,0,0.0903692257064838,0,0,0.401077821811337,0,0,0,0,0,0,0,0,0,0,0.0263184321853414,0.121784141488477,0,0,0,-0.0481217677388825,0,0,0,0,-0.0445075814593925,0,0,0,0,0,0,0,-0.0460645919782954,0,0,0,0,0,0,0.141966190742273,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.206747278620565,0,0.229829570685356,0,0,0,-0.0515980464137776,0,0,0,0,0.199208717402052,0,0,0,0,0,0,0,0.486213675797865,0,0,0,0,0,0,0,0,0,0.327232917030288,0,0.0234161092227643,0,0,0,0,0,0,0,0,0.0523490815060672,0,0,0,0,0,0.178845394128891,0,-0.0631607683855484,0.0835452788566847
X601988.CH.EQUITY,0.184989666948551,0.0381137152717555,0.209925835347649,0,0,0,0,0,0.143288556415807,0,0,0.0170931048524614,0,-0.202488915209499,0,0,0,0,0,0,0.0785686121575655,0,0.154369922459097,0,0,0,0,0,0,0,0,0,0,0.0526738678427056,0,0,0.0295594961201242,0,0,0.194886452055428,0,0,0,0.0828982864433456,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164427448039286,0,0,0.0317934718437223,0,0.127542313377933,0,0.372952537624422,0,0.0321998777565116,0,0,0,0,0,0,0,0,0,0,0,0,0.0847507584673774,0,0.110220071820027,0.0238987462332066,0,0.0527865992277048,0.0091861146034059,-0.0212010282350668,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.135287070723265,0,0,0,0.120733765115683,0,0,-0.0793443209796004,0,0,0,0.231230843431899,0,0,0.0624440009285591,0,0,0.0307308996673781,0,0.0316475690111509,0,0.0585896822647612,0,0,0,0,0.0187168345053127,0.250642308660878,0,0.00377219986441449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237662621884676,0.139131024747957,0,0,0,0.00570638481901338,0,0,0,0,0,0,0,0,0,0,0.0478936065002765,0,0,0,-0.123487903501859,0,0,0,0,0,0,0.156443714889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925575293328285,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.240018546478414,-0.537511857157207,0,0,0,0,0,-0.0523849886546766,0,0,0,0,0.718496386577158,0,0,0,0,0.093533925692826,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.586997846464612,0,0.127053138952271,0,0,0,3.46944695195361e-18,0.393032052719417,-0.180209410625433,-0.00560777514480948,0,0
