,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-6.93889390390723e-18,0.548109110583821,0,0.0185051970005488,0,0.0615801007082838,0,0,0,0,0,0.101070146400493,0,0,0,0,0,0.092858681388301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294156735570559,0,0,0.115393463398886,0,0,0,0,-0.0529496387109986,0.00138757560723301,0
X601318.CH.EQUITY,0,0,0,0.186239291280183,0,0,0,0,0.0711918005259204,0,0,0,0,0,0,0,0,0,0.199072847209781,0,0,0,0,0,0,0.0294195339484582,0,0,0.0967353074565527,0,0,0,0,0.0589825509381109,0,0,0,0,0,0.180483937472769,0,0,0,0,0.0224151367989503,0,0.0899223955360887,0,0,0
X601939.CH.EQUITY,0.143846752867218,0,0,0.571427423572817,0,0,0,0,0,0,0.0709077226325383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617142715884502,0,0,0,0,0.0404144853979028,0,0,0,0,0,0,0,0,0,0,0,0,0.049316452783231,0,0.00558403883948287,0.0268019220528045
X601288.CH.EQUITY,0.25749932221763,0,0,0,-0.0240193338315058,0.0404003340385889,0,0,0,0.137983704967109,0,0,0,0,0,0,0,0,0.0489616116458033,0,0,0,0,0,0.0451582451151977,0.185128102016187,0,0,0,0.0796100751804594,0,0,0,0,0,0,0,0,0,0,0,0.14580720643298,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0986406569378337,0,0.354955955790793,0,0,0,0,0,0,-0.146449659697907,0.391671724248785,0.231927410704101,0.188775547774679,-0.108451832920046,0,-0.0970853272413375,0,0,0,0.184835948141559,0,0,-6.93889390390723e-18,0,0.0834074787535724,0,0,0,0,0,0,0,0,0,0,0,0.0547104026064138,0,-0.53651683679264,-0.147001091951935,0,-0.0194167368577231,-0.0939658223144845,0,0.108106851419784
X601988.CH.EQUITY,0.170017975704956,0,0,0,0.00619101504141916,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.546097260929964,0.0591664708902473,0,0,0,0,0,0.108090043852264,0,0,0,0,0,0,0,0,0,0.0858935297139563,0,0,0,0,0,0,0,0,0,0.0883341347031402
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.024325671016126,0,0,-0.0227939100328108,0,0,0,0,0,0,0.074728299796876,0,0,0,0,0,-0.00758481030669057,0.704097077323448,0,0,0.0280620723736534,0.0942716118396439,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-1.0842021724855e-19,0,0.0661892099796261,0,0.0512698430610904,0,0,0,0,0
X1299.HK.EQUITY,0,0.186494811160744,0,0,0,0,0,0,0,0,0,0,0.0598148543676475,0,0,0.0307307783218177,0.198035144200256,0,0,0.0709968978991593,0,0,0,0,0,0,0.119438839402111,0,0,0,0.0814205698671435,0,0,0,0.0625325835714124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.176587804298757,0,0,0.0117265032847618,0,0,0,0,0,0,0,0,0,0,0,0.0229285760983259,-0.0488545896270468,0,0,0,0,0,0,0,0.114677806815859,0,0,0,0,0,0,0,0,0,0,0.380659211031003,0,0.234627198644645,0,0,0,0.0677170862105265,0,0.0105723451013679,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144712856715428,0,0,0,0.126424293735445,0,0,0,0,0,0,0.24404216016311,0,0,0,0,0,0,0,0.229241950013122,0,0,0,0,0,0,0.0486571643429285,0,0,0,0,0,0,0,0.00855389987549765,0,0.02463032219375,0.202231831195858,0,0,0,0,0,0,0,0,0.0143754028876681,0
