,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.216347900812005,0,0.0250508443393294,0.00822846694021048,0,0.382404867857509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252142437640057,0,0.0427329570633209,0,0,0,0,0,0.0829151747794897,0.0566507432876397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986616619608349,0,0
X601318.CH.EQUITY,0,0,0.0850643483748788,0,0,0,0,0.0197600615645403,0.243249711800707,0,8.67361737988404e-19,0,0,0.382781865329938,0.03761348999368,0,0,0,0,0.0750842230833538,0,0.0456578176151581,0,0,0,0,0,0,0.28050948504967,0,0.0395442732590926,0,0,0,0,0.000609866408233527,0,0,0.0366999038937619,0,0,0,0,0,-0.109886822192624,0,0,0.0190506207224144,0,0,0.0607089553452614
X601939.CH.EQUITY,0.282460824220536,0.230059019636506,0,0,0,0,0,0.493952557661504,0.0800343823818331,0,0,0,0,0,0,0,0,0.0293742758775529,0,0,0,0,0,0,0,0,0,0,0,-0.0213102717594463,0,0,0,0.0591131937294651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180193915310533
X600036.CH.EQUITY,0,0,0,0,0,0.205002625037072,0,0,0.0206654009668224,-0.129772171788172,0,0,0.0357345693131551,0,0,0.12257141632546,0,0,0,0.0506118530551005,0,0,0,0,0,0,0.486697654845612,0,0.0393551219097608,0,0,0,0,0,0,0,0,0,0,0,-0.0512501410638667,0,0,0,0,0,0,0,0,0,-0.0213281433865446
X601288.CH.EQUITY,0,0,0.00141972702430725,0,0,0,0,0.495354700181139,0,-0.0725234215750664,0,0.0379463809040643,0,0,0,0,0.00739549304081353,0,0,0.0740497142994442,0,0,0.0636776145954528,0,0,0.131682926824776,0,0,0.0864052689178787,0,0,0,0,0.0850199953389513,0,0,0,0,0,0,0,0,0,0,0,0,0.0374364966081546,0,0,0.0289228363409703,0.0493207594536576
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0972017019006333,0,0.214070909075822,0,-0.0315838368377109,-0.0304545510949337,0,0,0,0,0,0,0,0,0,0.186299518840864,0,0,0,0,0,0,0,0,0,0,0.142717821787453,0.0648384257276506,0,0,0,0.16948805368373,0,0,0,0.188231941019777,0,0,0,0,0,0.218899747062781,0,-0.0858071574469548
X601628.CH.EQUITY,0.00943976946861494,0,0,0,0,0,0,0,0,0,0,0,-0.00052645999740517,0,0,-0.0757915719706113,0.159105091267127,0,0,0,-0.0126016960958547,0,0,-0.138933863338621,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.441150544555374,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-2.71050543121376e-20
X601988.CH.EQUITY,0.0378125225388008,0,0,0,0.446342566066618,0,0,0,0,0,0,0,0,0,0,0,0,0.396367942266384,0.136053152661346,0.0241638562610649,0,0,0,0,0,0,0,0.0734770535798011,0,0,0,0,0,-0.0256023119041797,0,0,0,0,0,0,0,0,0,0,-0.0627779296774981,0,0,-2.16840434497101e-19,0,0,-0.03785394930226
X5.HK.EQUITY,0,0,0.087119703294378,0,0,0,0,0,0,0,0.142091154965684,0,0,0,0,0,0,0,0,0,0,0,0.13756522124629,0,0.0920063363114458,0,0,0,0,0.016561592114737,0,0,0,0.120180620998891,0,0,0,0,0,0,0.342248616315215,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0996703322713656,0,0.0605984463823859,-0.113015970958236,0,-0.0825533003189569,0,0,0,0,0,0,0,0,0,0,0,0,0.0269477518903797,0,0,0,0,0,0,0,0,0,0,0,-0.21733472023494,0,0,0,0.090857322206859,0,0,0,0,0,0.53878463227467,0,3.46944695195361e-18,0,0,0.108327483437455,0,0.170306531546763
X601166.CH.EQUITY,0,0,0,0.0141386103332649,0,0,0,0,0,-0.0507775833066608,0,0,0.44260585431712,0,-0.0785510965965661,0.0336656803837045,0,0,0,0,-0.165631022854202,0,-0.0143671027530622,0,0,0,0,-0.00118263508961787,0.234951576393824,0,0.156858401322439,0.00211915982704761,0,0.120123271374653,0,0,0,0.107571128335355,0,0,0,0,0,0,0,-0.0866468685363801,0.0255327635801071,0,0,0,0
X601658.CH.Equity,0,0,0,-0.255063178082245,0.229554981325893,0,-1.73472347597681e-18,0.299840333859931,0,0,0.310899060724417,0,0.052280662577649,0,0,0,0.188033222567612,0.228916229333984,0,0,0,0,0,0,0,0,0,-0.29289177569388,0.0649404398258654,0,0,0,0,0,0,0,0,-0.034650249328852,0,0,0,0,0,0,0,0,0,0,0,0,0.0963418815088216
X000001.CH.EQUITY,0,0,0,0.160672905906606,0,0,0,0,0,0,0.463111954373659,0.0568641019588278,0,0,0.240224092564886,0,0,0,0,0,0,0.0232164883444496,0,0.196002464240539,0,0,0,0,0,-0.024075987190654,0,-0.0319712380574205,0,-0.214296052242282,-0.116431699313387,0,0,0,0,0,0,0,0,0,0,0,0,-0.066461189187054,0,0,0
