,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.563647159043044,0.0480837644034786,0.0303055705752457,0,0.0664913712159083,0,0,0,0,0,0,0.0467473780692432,0,0,0,0.0178707720939025,0.0620535875696638,0,0,0,0,0,0.0686085838809239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0
X601939.CH.EQUITY,0.468134391259709,0,0,0.183445690790884,0,0.111250121739652,0,0,0,0.0171043179853377,0.134310454023286,0,0,0,0,0,0,0,0,0,0,0.000818707542008649,0,0,0,0,0.00121564392620479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444240114994099,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436902388242821,0,0,0,0,0,0,0,0,0.176277445726374,0,0,0,0,0,0,0,0.127647136429938,0,0,0,0,0,0,0.0559377050958321,0.0424632067827615,0,0,0.0866173401486853,0.117986401314837,0,0,0,0,0,0,0,0,-0.045979618105412,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0933244613851131,0,0,0,0,0,0,0,0,0.247432133867866,0,0,0,0,0,0,0,0,0.470972921371644,0,0,0,0.0983054738447259,-0.288974386854043,0,0,0,0,-0.124847557359039,0.413948431695804,0,0,0,0,0,0,-0.18679251868666,0,-0.306122253560378,0,0,0,0.266030745725018
X601988.CH.EQUITY,0,0,0.284068778137828,0,0,0,0,0,0.0103853386525087,0,0,0,0.0795755444625062,0.0871549969103747,0,0,0,0.0425445475351174,0,0,0,0,0,0.40202285381017,0,0,0,0,0,0.00725456433234958,0,0,0,0.135738271540514,0,0,0,0,0,0.0557020279381181,0,0,0,0,0,0,0.00151285667502434,0,0,0.0394846790947246
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.011500190398308,0,0,0,0,0,0,0.107958585337655,0,-0.0644650988995041,0,0,0.249584819578648,0,0,0,0.0922975041798129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339363882626679,0,0,0
X601628.CH.EQUITY,0,0.0134932602078161,0,0.00352969525669063,0,0,0,0,0,0,0,0.0292018114424291,0.194489966229412,0,0,0.0228277036968423,0.0161950867070602,0,0,-0.0455255058803613,0,0,0,0,0,0,0.243936706617395,0,0,0,0,0,0,0.255150467566356,0,0,0,0,0,0,0,0.129762576178289,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141862874903255,6.93889390390723e-18,0,0,0,0.00961668466339973,0.000938619475367627,0,0,0,0,0.112398840931665,0,0,0,0,0,0,0.0326027962517468,0.101818100526706,0.0188481134785073,0,0.021906181803181,0,0,0.0784621958225994,0,0,0,0,0.11254168747157,0,0,0,0,0,-0.0217966887449546,0,0.164897229905955,0.224817176561308,0,0,0,0,0,0,0,0,0
