,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783106051288053,0,0,0,0,0.203138084848084,0,0,0,0,0,0,0,0,0.0348845759005671,0,0,-0.310019531044127,0,0,0,0,0,0,0,0,0,0,-0.338103056721784,0,0,0.0836507959291567,0,0.769823578846494,-0.185233379387248,0.267434404178579,0,0,0,0,0,0,-0.0134465056467169,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172771350450401,0,0,0.0292487361066936,0,0,0,0.0293839821214868,0,0,0,0,0,0,0,0,0,0,0.161546443044681,-6.93889390390723e-18,0,0,0,0.0542433206972653,0,0,0,0,0,0,0,0.480978375325677,0,0,-0.0539315328976318,0,0.0475049526278138,0,0,0,-0.0208517400638004,0,0.011932507100399,0
X601939.CH.EQUITY,0.410170484199779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223767769182609,0,0,0,0,0,0.100844132487723,0,0,0,0,0.139308555567787,0,-0.155546357042306,0.0693612313378718,0,0,-0.106239400577627,0,0,0,0.445026214167792,0,0,0,-8.67361737988404e-19,0,0.0862563944532164,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0650687429785901,0,-0.182416678846843,6.93889390390723e-18,-8.67361737988404e-19,0.40354244562062,0.423300237811726,0,0,0,0,0.128985300736723,0,0,0,0,0,0,0,0,0,-0.0488927630885841,0.000325287826847134,0,0,-0.486507346082441,0,0,0,0,0,0,0,0,0,0,0.0747064800900881,0,0,0,0,0.020989573723887,0,0,0
X5.HK.EQUITY,-0.16487263039532,0,0,0,0,0,0,0,0,0,0.0229821659132376,0,0,0,0,0.250130838052377,0,0.236043370557814,0,0.0912386659090837,0,0,0,0.482717384984935,0.00620131991953867,0,0,0,0,-0.252244054921478,0,0,0,0,0,0,-0.010135345189214,0,0,0,-0.0995120017520301,0,0.191033575523518,0,0,0,-0.086676257913245,0,-0.140531924497546,0
X601988.CH.EQUITY,0.223433764753166,0,0,0.759538312929229,0.165049109604288,0,0,0,0,0,0.111722736204412,0,0,0,0.111720965953911,0,0,0,0,0,0,0,0.0130335923842396,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.105902736748856,0,0,0,0,0,0,0,0,0,0.000306233843194833,0
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0
X1299.HK.EQUITY,0,0.0422464080772808,0,0,0.0967461301796706,0,0,0,0,0,-0.109352550040013,0,-0.00827251869232678,0.127204800799282,0,0,0.217988429618249,0,0,0.0407515516544503,0,0.124451861100943,0,0,0,0.0299803689654298,0,0,0,0,0,0.22102820233756,0,0,0,0,0,0,0,-0.0778715943750061,0,0,0,0,0,0,0,0.200457971975881,0.03433832660908,0
X601628.CH.EQUITY,0,0.0582954886663554,0,0.0544777842193325,0,0,0,0,0,0,0,0,0,0.331023793386386,0,0,0,0,0,-0.024738691319302,0,0.116593207290376,0,0,0,0,0,0,0,-0.0591351432719035,0,0,0,0,0,0,0.044035456203755,0.215466679917498,0.0117762701233539,0,0,0,0,0,0,0,0,0.136824961621577,0,0
X601328.CH.EQUITY,0,0.182345941331517,0.296319477144644,0.0311069384354151,0,0,0.468155447721734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109777582955147,0,0,0,0,0.187734820709398,0.299278759225941,0,0,0,0,0,0,0,0,0,0,0,0,-0.103322626532694,-0.117365633047141,0,0,0,0,0,0,-0.504548216360133,-0.0135346627625024,0
