,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.244210053623624,0,0.133777976666962,0,0.0384396262697004,0,0,0.250286510405672,0.0714587268743245,0,0.107490703004757,0,0,0,0,0,0,0.059823409989896,0,0,-0.0873027631227946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590478572843899,0,0,0,0,0,0,0,0,0,0.05181083115385,0.013151773454594,0,0,0,0
X601939.CH.EQUITY,0.462099868569361,0,0,0.0176606203311124,0.000374790573357059,0,-0.0311157162260705,0,0,0,0.192482967702133,0,0,0.226290160679806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858622367037864,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0
X601288.CH.EQUITY,0.372475435174472,0,0,0,0.371523939132341,0,0,0,0,0,0.0702784360974877,0,0,0,0.0714216617826423,0,0,0,0.060968430958533,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0174751682353183,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0524970305395259,0,0.318601780420273,0,0,0,0,0,0,0.181451120492493,0,0.0821992545845893,0,0,0,0,0,0.199321432117829,0,0,0,0,0,0,0.0400605842211002,0,-0.0084038308863999,0,0,0.0784866214260328,0,0,0,0,0,0,0,0,0.0645567417448193,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0
X1299.HK.EQUITY,0,0,0,0,0,0.0197324215528025,0,0,0,0,0,0,0,0,0,0.0305391375728022,0,0.178050714819878,0.0698240874142114,0,0,0.0920857201576468,0,0,0,0,0,0,0.130855059382191,0,0,0,0,0.237360477606242,0,0,0,0,0,0,0,0,0,0.0228254023353709,0,0,0,0.20860133070806,0,0,0
X5.HK.EQUITY,0,-0.142782187022366,0,-0.160090762761186,0,0,0,0,0,1.73472347597681e-18,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.010996342890218,0,0,1.24984734968407,0,-0.787848767554519,0,0,-0.0411683563124465,0.476273327560567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425453163072054,0,0,0,0,0,0,0,0,0.12671597684486
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109519495559187,0,0,0,0,0,0,0,0,0.229454342362145,0,0.121077035644323,0,0.196902180332468,0,0,0,0.0816858011061058,0,0,0,0,0,0,0.0161813096345681,0,0,0,0,0,0,0,0,0,0,0.0460663309996185,0,0,0,0.0522849209618046
X601658.CH.Equity,0,0,-0.204293345633254,0.303524180632434,0,0,0,0.11632894639947,0.0410324289377395,0,0,0,0,0,-0.234337919680559,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.704661976513271,0,0,0,0,0,0,0,0.0047933202395486,0,0,0,0,-0.100646927903414,0,0,0,0.620932479222799,0.0463800472852969,0,0,-0.109171142948747,0
X601328.CH.EQUITY,0,0,0,0.311347912706478,0,0,0,0,0,-0.0310805298163297,0,0,0.0835495038016817,0.436054155603912,0,0,0,0,0,0.126455440314977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363416690873651,0.00285134202416983,0,0,0.0361319104223945,0,0,0.0323404308506853,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0796095698858066,0,0,0,0,0.0471770266818888,0,0,0.544218433554115,0,0.18695451437094,0,0.156128961367077,0,0,0.0366030033423612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.344296721782392,0,0,0,0,0,0,0,0,0.211094331304522,0,0,0,0,0.151091534277685,0,0,0,0,0,0.0317539534553818,0,0,0,0,0,0,0,0,0,0.126639816374513,0,0,0,0.121940794163172,0.0067514949473409,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0493898582534745,0,0,0,0.493515475179281,0,0,0,0.10040113945761,0,0,0,0,0,0,0,0.0274445779931359,0,0,0,0,0,0,0.0528427508648611,0,0,0,0,0,0,0,0,0,0,0.0387726739331775,0,0,0,0,0.0633649831958799,0,8.67361737988404e-19,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0.111925876095109,0,0,0,0,0,0,0,0,0,0,0,0,0.0595014617265152,0,0,0,0,0.108844814263135,0,0,0,0.0624030282923335,0,0,0,0,0,-0.0795525726223821,0,0.196830270233538,0.0588761983525668,0.234431494302999,0,0,0,0.249282524092093,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0131588169234946,0,0,0,0,0,0,0,0.293627225360621,0,0.171255628304138,0,0,0,0,0.00819420186082673,0,0,0.0177000018780593,0,0.229943433989549,0,0,0,0.185470946985463,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.078294399156317,0,0,0.100281564430822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292903839815152,0,0.237679120071803,0,0,0,0,0,0,0.0423512472601189,0,0,0,0,0,-0.0417174507029857,0,0,0,0,0.156756357999517,0,0,0,0
X000001.CH.EQUITY,0.222943631141258,0,0.0185980394768564,0,0.174051956690229,0,0,0,0,0.126419076232605,0,0.217696126256891,0.144228936164927,0,0,0,0,0,0,0,0,-0.023333093898042,0,0,0,0.0728337276016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122829428182493,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0255075348818738,0,0,0.0359498956624447,0,0,0,0,0,0,0.283899371032167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379153832331014,0,0,0,0,0,0.0754554798291445,0,0,0,0,0,0,0,0,0,0.0590645077052845,0,0,0,0,0.0795117556477048,0.0447935912888165,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317919982219069,0,0,0,0,0,0,0,0,0.0547133972798811,0,0,0.123202968288286,0,0.0519315169892222,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.349719984877755,0,0,0,0,0,0,0.0118938900781582,0,0,0,0,0,0,0,0,0
